assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
0,1,0,8288,2,0,0.28344058990478516,Tomas Soucek,M,0,3,West Ham,90,0.14934119582176208,0.28344058990478516,0.20199663937091827,0.37571316957473755,0
1,1,0,8291,1,0,0,Daniel Podence,F,0,0,Wolverhampton Wanderers,77,0.306946724653244,0,0.08489558100700378,0.3918422758579254,0
0,1,0,8300,0,0,0,Steven Bergwijn,S,0,0,Tottenham,30,0,0,0.03435587137937546,0.03435587137937546,0
0,1,0,8704,0,0,0,Marek Rodák,GK,0,0,Fulham,90,0,0,0.020527511835098267,0.020527511835098267,0
0,1,0,8706,0,0,0,Eberechi Eze,S,0,0,Crystal Palace,7,0,0,0,0,0
0,1,0,8715,0,0,0,Illan Meslier,GK,0,0,Leeds,90,0,0,0.05824599787592888,0.05824599787592888,0
0,1,0,8716,0,0,0,Luke Ayling,D,0,0,Leeds,90,0,0,0.03137226775288582,0.03137226775288582,0
0,1,0,8717,0,0,0,Pascal Struijk,D,0,0,Leeds,90,0,0,0,0,0
0,1,0,8718,0,0,0,Stuart Dallas,D,0,0,Leeds,90,0,0,0.13146540522575378,0.13146540522575378,0
1,1,0,8719,2,0,0.03589872643351555,Kalvin Phillips,M,0,1,Leeds,90,0.0896182656288147,0.03589872643351555,0.0732194110751152,0.1628376692533493,0
0,1,0,8721,0,0,0,Jamie Shackleton,S,0,0,Leeds,7,0,0,0.03137226775288582,0.03137226775288582,0
0,1,0,8756,0,0,0,Dara O&#039;Shea,D,0,0,West Bromwich Albion,90,0,0,0.1402267962694168,0.1402267962694168,0
0,1,0,8757,0,0,0,Romaine Sawyers,M,0,0,West Bromwich Albion,70,0,0,0,0,0
0,1,0,8758,0,0,0.06261113286018372,Kyle Edwards,S,0,1,West Bromwich Albion,20,0,0.06261113286018372,0,0.06261113286018372,0
0,1,0,8777,0,0,0,Vitinha,S,0,0,Wolverhampton Wanderers,3,0,0,0.07995536923408508,0.07995536923408508,0
