name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Đorđe Petrović,GK,Bournemouth,0.0,0,0,5,0,1,0.0,0,67,0.00,0.00,0.00,1.28,128,3,0,2.3,22.6,2025-11-29T15:00:00Z,90,False,17,0,0,0,8,0,13,3,703573,1,0,2,3,0.0,2,-11596,10369,21965,45,False,0
Kim Ji-soo,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,117,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,12154,0,0,1,3,0.0,0,-239,0,239,39,True,0
Alphonse Areola,GK,West Ham,0.0,0,0,9,0,2,0.0,0,600,0.00,0.00,0.00,1.24,130,2,0,2.3,23.2,2025-11-30T14:05:00Z,90,False,12,0,0,0,7,0,13,3,258294,1,0,2,0,0.0,2,-2047,4325,6372,43,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,0,0,0,0,0,0.0,0,5,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,2713183,0,0,1,1,0.0,0,-1020768,3915,1024683,64,False,0
Jamaldeen Jimoh-Aloba,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,62,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,7914,0,0,0,1,0.0,0,-162,119,281,45,True,0
Armando Broja,FWD,Burnley,0.0,0,0,2,0,0,1.5,0,680,0.01,0.01,0.00,0.76,122,2,0,0.4,0.0,2025-11-29T15:00:00Z,9,False,5,0,0,0,0,0,13,0,14712,0,0,1,3,2.0,1,64,506,442,52,False,0
Benoît Badiashile Mukinayi,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,2006,0,0,1,1,0.0,0,26,75,49,44,True,0
Divine Mukasa,MID,Man City,0.0,0,0,0,0,0,0.0,0,739,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,2245,0,0,2,3,0.0,0,-63,44,107,45,True,0
Aarón Anselmino,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,234,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,7351,0,0,1,1,0.0,0,-59,0,59,40,True,0
Jean-Ricner Bellegarde,MID,Wolves,0.0,0,0,13,0,0,2.3,4,644,0.02,0.05,0.03,0.54,121,1,0,1.3,3.8,2025-11-30T14:05:00Z,68,False,2,0,0,0,1,0,13,0,5608,1,3,0,1,7.0,2,-146,40,186,52,False,0
Luke Harris,MID,Fulham,0.0,0,0,0,0,0,0.0,0,334,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,18,0,0,0,0,0,13,0,204,0,0,2,1,0.0,0,-3,0,3,45,False,0
Ola Aina,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,507,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,279886,0,0,2,0,0.0,0,-8504,34,8538,47,True,0
Dominik Szoboszlai,MID,Liverpool,0.0,0,0,15,1,0,19.1,7,387,0.07,0.07,0.00,0.29,130,0,0,2.4,5.2,2025-11-30T14:05:00Z,90,False,19,0,0,0,5,0,13,0,731435,1,2,2,0,0.0,3,-15047,43981,59028,66,False,0
Arnaud Kalimuendo,FWD,Nott'm Forest,0.0,0,0,3,0,0,1.3,2,696,0.00,0.00,0.00,0.09,127,1,0,0.2,1.0,2025-11-30T14:05:00Z,15,False,6,0,0,0,1,0,13,0,15534,0,1,2,0,0.0,1,164,692,528,60,True,0
Marcus Bettinelli,GK,Man City,0.0,0,0,0,0,0,0.0,0,401,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,14111,0,0,2,3,0.0,0,-243,61,304,40,True,0
Tomáš Souček,MID,West Ham,0.0,0,0,3,0,0,0.1,0,613,0.00,0.00,0.00,0.34,130,1,0,0.2,0.2,2025-11-30T14:05:00Z,2,False,12,0,0,0,0,0,13,0,36290,0,0,2,0,2.0,1,-1539,2570,4109,57,True,0
Jack Grealish,MID,Everton,0.0,0,0,11,0,0,25.5,6,419,0.41,0.41,0.00,1.91,125,4,0,4.3,9.0,2025-11-29T17:30:00Z,79,False,15,0,0,0,4,0,13,0,1706780,1,2,4,1,8.0,2,-157174,19741,176915,67,True,0
Ilia Gruev,MID,Leeds,0.0,0,0,15,0,2,31.2,11,356,0.21,0.21,0.00,3.10,126,3,0,4.7,15.8,2025-11-29T15:00:00Z,90,False,13,0,0,0,5,0,13,0,4335,1,4,2,3,0.0,2,-1,92,93,48,False,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,63,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,71842,0,0,0,1,0.0,0,-2319,595,2914,44,True,0
Endo Wataru,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,392,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,11698,0,0,2,0,0.0,0,-147,112,259,49,False,0
Samuel Chukwueze,MID,Fulham,0.0,1,0,17,0,3,22.3,8,727,0.69,0.80,0.11,0.61,129,1,0,6.5,22.0,2025-11-29T20:00:00Z,80,False,18,0,0,0,5,0,13,0,2813,1,0,2,1,21.0,5,182,323,141,53,False,0
Mats Wieffer,MID,Brighton,0.0,0,0,20,1,17,34.6,25,173,0.03,0.20,0.17,0.71,127,0,0,8.7,41.0,2025-11-30T14:05:00Z,90,False,16,0,0,0,4,0,13,0,43931,1,4,2,0,11.0,4,-1858,2637,4495,49,False,1
İlkay Gündoğan,MID,Man City,0.0,0,0,0,0,0,0.0,0,420,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,8268,0,0,2,3,0.0,0,-46,0,46,63,True,0
Pedro Porro Sauceda,DEF,Spurs,0.0,0,0,19,0,4,50.3,7,568,0.43,0.49,0.06,0.45,129,2,0,8.8,28.8,2025-11-29T20:00:00Z,90,False,10,0,0,0,6,0,13,0,2046061,1,3,2,1,9.0,1,-51893,29595,81488,54,True,0
Daichi Kamada,MID,Crystal Palace,0.0,0,0,13,0,4,1.3,12,271,0.01,0.14,0.13,1.19,124,2,0,3.3,15.0,2025-11-30T12:00:00Z,84,False,14,0,0,0,6,0,13,0,18682,1,2,2,1,17.0,4,-1093,618,1711,50,True,0
Tyrique George,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,243,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,7203,0,0,1,1,0.0,0,-169,96,265,49,True,0
Andy Irving,MID,West Ham,0.0,0,0,0,0,0,0.0,0,621,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,37918,0,0,2,0,0.0,0,-1815,128,1943,44,True,0
Nick Pope,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,469,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,1329849,0,0,4,1,0.0,0,-8825,25760,34585,52,False,0
Karl Hein,GK,Arsenal,0.0,0,0,0,0,0,0.0,0,3,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,32283,0,0,1,1,0.0,0,-773,0,773,40,False,0
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,638,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,109500,0,0,0,1,0.0,0,-2572,228,2800,39,False,0
Fer López González,MID,Wolves,0.0,0,0,0,0,0,0.0,0,645,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,3694,0,0,0,1,0.0,0,-62,17,79,52,False,0
Daniel James,MID,Leeds,0.0,0,0,5,0,1,0.5,3,353,0.02,0.02,0.00,2.67,126,2,0,0.8,5.0,2025-11-29T15:00:00Z,45,False,13,0,0,0,0,0,13,0,15809,1,2,2,3,2.0,1,-225,278,503,53,False,0
Christopher Nkunku,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,240,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,10753,0,0,1,1,0.0,0,-66,0,66,59,True,0
Abdoullah Ba,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,554,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,66027,0,0,2,3,0.0,0,-2744,2296,5040,43,True,0
Mike Trésor Ndayishimiye,MID,Burnley,0.0,0,0,0,0,0,0.0,0,214,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,8911,0,0,1,3,0.0,0,-310,144,454,44,False,0
Matthew Cox,GK,Brentford,0.0,0,0,0,0,0,0.0,0,103,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,17100,0,0,1,3,0.0,0,-106,92,198,40,True,0
Darko Gyabi,MID,Leeds,0.0,0,0,0,0,0,0.0,0,361,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,3597,0,0,2,3,0.0,0,-83,0,83,45,False,0
Michael Obafemi,FWD,Burnley,0.0,0,0,0,0,0,0.0,0,219,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,16587,0,0,1,3,0.0,0,-360,0,360,44,False,0
Dwight McNeil,MID,Everton,0.0,0,0,3,0,0,4.6,1,300,0.02,0.02,0.00,0.00,125,0,0,0.6,1.2,2025-11-29T17:30:00Z,10,False,15,0,0,0,1,0,13,0,15157,0,0,4,1,0.0,1,-299,236,535,55,True,0
Jacob Ramsey,MID,Newcastle,0.0,0,0,2,0,1,12.3,1,52,0.03,0.25,0.22,0.15,125,0,0,3.8,6.8,2025-11-29T17:30:00Z,19,False,9,0,0,0,0,0,13,0,25663,0,0,4,1,19.0,1,-375,349,724,53,False,0
Veljko Milosavljevic,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,721,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,4486,0,0,2,3,0.0,0,-159,112,271,45,False,0
Tom Edozie,MID,Wolves,0.0,0,0,0,0,0,0.0,0,651,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,47646,0,0,0,1,0.0,0,1482,3009,1527,43,False,0
Coby Ebere,MID,Everton,0.0,0,0,0,0,0,0.0,0,307,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,5187,0,0,4,1,0.0,0,-44,91,135,44,True,0
Diego Coppola,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,144,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,6321,0,0,2,0,0.0,0,-103,43,146,43,False,0
Lukasz Fabianski,GK,West Ham,0.0,0,0,0,0,0,0.0,0,738,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,4101,0,0,2,0,0.0,0,-203,56,259,45,True,0
Amadou Onana,MID,Aston Villa,0.0,0,0,5,0,3,0.4,5,59,0.00,0.00,0.00,0.20,121,0,0,0.7,6.2,2025-11-30T14:05:00Z,15,False,20,0,0,0,1,0,13,0,81808,0,1,0,1,0.0,1,-2293,1767,4060,48,True,0
Giorgi Mamardashvili,GK,Liverpool,0.0,0,0,0,0,0,0.0,0,367,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,124583,0,0,2,0,0.0,0,-16350,2930,19280,43,False,0
Leon Bailey,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,49,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,10073,0,0,0,1,0.0,0,-114,0,114,55,True,0
Federico Chiesa,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,385,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,37037,0,0,2,0,0.0,0,-1178,454,1632,64,False,0
Ryan Sessegnon,MID,Fulham,0.0,0,0,15,0,9,0.9,18,328,0.06,0.06,0.00,0.86,129,1,0,3.1,28.0,2025-11-29T20:00:00Z,90,False,18,0,0,0,5,0,13,0,91362,1,4,2,1,2.0,4,-12224,6487,18711,54,False,0
John Stones,DEF,Man City,0.0,0,0,3,0,0,0.0,0,409,0.00,0.00,0.00,0.00,126,0,0,0.0,0.2,2025-11-29T15:00:00Z,1,False,11,0,0,0,1,0,13,0,88838,0,0,2,3,0.0,1,-395,1522,1917,54,True,0
Isaac Heath,MID,Everton,0.0,0,0,0,0,0,0.0,0,308,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,2282,0,0,4,1,0.0,0,-39,0,39,45,True,0
Chris Rigg,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,551,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,5814,0,0,2,3,0.0,0,-230,38,268,48,True,0
Luke O'Nien,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,539,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,6629,0,0,2,3,0.0,0,-76,173,249,40,True,0
Axel Tuanzebe,DEF,Burnley,0.0,0,0,-9,0,7,0.3,7,198,0.01,0.01,0.00,3.06,122,3,0,1.0,9.4,2025-11-29T15:00:00Z,90,False,5,0,0,0,2,0,13,0,224409,1,0,1,3,0.0,0,-3212,2873,6085,39,False,1
Séamus Coleman,DEF,Everton,0.0,0,0,0,0,0,0.0,0,294,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,14505,0,0,4,1,0.0,0,-513,116,629,43,True,0
Carlos Alcaraz Durán,MID,Everton,0.0,0,0,1,0,1,4.7,1,301,0.01,0.10,0.09,0.79,125,1,0,1.6,2.8,2025-11-29T17:30:00Z,45,False,15,0,0,0,0,0,13,0,10706,0,0,4,1,8.0,1,-225,137,362,52,True,0
Jeremy Sarmiento Morante,MID,Brighton,0.0,0,0,0,0,0,0.0,0,171,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,2061,0,0,2,0,0.0,0,-13,0,13,49,False,0
Matt Turner,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,504,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,12145,0,0,2,0,0.0,0,-178,0,178,40,True,0
Ethan Wheatley,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,468,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,11408,0,0,2,1,0.0,0,-160,0,160,45,False,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0,0.0,0,297,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,22375,0,0,4,1,0.0,0,-291,105,396,39,True,0
Merlin Röhl,MID,Everton,0.0,0,0,0,0,0,0.0,0,728,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,958,0,0,4,1,0.0,0,-62,11,73,50,True,0
Charlie Tasker,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,156,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,17909,0,0,2,0,0.0,0,-275,102,377,39,False,0
Yoane Wissa,FWD,Newcastle,0.0,0,0,0,0,0,0.0,0,135,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,59552,0,0,4,1,0.0,0,-800,117,917,73,False,0
Marc Guéhi,DEF,Crystal Palace,0.0,0,0,3,0,5,15.6,5,260,0.05,0.05,0.00,1.19,124,2,0,2.8,10.4,2025-11-30T12:00:00Z,90,False,14,0,0,0,5,0,13,0,4279023,1,0,2,1,2.0,0,42173,101257,59084,51,True,1
Josh Cullen,MID,Burnley,0.0,0,0,10,0,1,2.1,6,205,0.01,0.01,0.00,2.31,122,1,0,0.6,4.0,2025-11-29T15:00:00Z,80,False,5,0,0,0,4,0,13,0,293534,1,1,1,3,0.0,2,-8796,13028,21824,50,False,0
Erling Haaland,FWD,Man City,0.0,0,0,9,0,4,10.6,5,430,0.01,0.14,0.13,1.54,126,2,0,5.8,16.6,2025-11-29T15:00:00Z,90,False,11,0,0,0,0,0,13,0,9068878,1,1,2,3,31.0,2,129287,136029,6742,149,True,0
Djed Spence,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,573,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,178446,0,0,2,1,0.0,0,-6375,2287,8662,45,True,0
Julian Eyestone,GK,Brentford,0.0,0,0,0,0,0,0.0,0,104,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,21055,0,0,1,3,0.0,0,1744,2216,472,39,True,0
Ármin Pécsi,GK,Liverpool,0.0,0,0,0,0,0,0.0,0,368,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,46533,0,0,2,0,0.0,0,-694,139,833,39,False,0
Anton Stach,MID,Leeds,0.0,0,0,0,0,0,0.0,0,660,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,13,0,0,0,0,0,13,0,172014,0,0,2,3,0.0,0,-41661,1030,42691,48,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.0,0,0,-1,0,0,1.2,0,272,0.01,0.01,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,5,False,14,0,0,0,0,0,13,0,8921,0,0,2,1,0.0,0,-270,338,608,49,True,1
Jordan Beyer,DEF,Burnley,0.0,0,0,0,0,0,0.0,0,194,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,8482,0,0,1,3,0.0,0,-163,35,198,40,False,0
Jayden Danns,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,398,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,14468,0,0,2,0,0.0,0,-238,85,323,43,False,0
Rio Ngumoha,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,686,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,56095,0,0,2,0,0.0,0,-2961,954,3915,44,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0,0.0,0,566,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,41058,0,0,2,1,0.0,0,-274,395,669,39,True,0
Zain Silcott-Duberry,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,95,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,9115,0,0,2,3,0.0,0,-401,0,401,44,False,0
Sepp van den Berg,DEF,Brentford,0.0,0,0,14,0,8,10.7,8,113,0.01,0.10,0.09,0.95,122,1,0,3.8,19.2,2025-11-29T15:00:00Z,90,False,3,0,0,0,3,0,13,0,204156,1,0,1,3,8.0,2,15820,18717,2897,45,True,0
Dominic Calvert-Lewin,FWD,Leeds,0.0,0,2,30,0,1,0.3,2,691,0.00,0.13,0.13,0.43,126,1,1,5.6,35.0,2025-11-29T15:00:00Z,45,False,13,0,0,0,1,0,13,0,94498,0,0,2,3,21.0,7,-14974,1956,16930,55,False,0
Aaron Wan-Bissaka,DEF,West Ham,0.0,0,0,6,0,5,8.3,6,610,0.04,0.04,0.00,1.24,130,2,0,2.3,12.6,2025-11-30T14:05:00Z,90,False,12,0,0,0,3,0,13,0,678763,1,1,2,0,2.0,1,-15212,3883,19095,42,True,0
Enzo Le Fée,MID,Sunderland,0.0,1,3,39,0,2,41.0,9,547,0.19,1.00,0.81,1.67,128,2,1,11.8,54.6,2025-11-29T15:00:00Z,85,False,4,0,0,0,6,0,13,0,45792,1,1,2,3,22.0,13,-1551,1890,3441,49,True,0
David Ozoh,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,280,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,166,0,0,2,1,0.0,0,-1,0,1,45,True,0
Mark Gillespie,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,471,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,17472,0,0,4,1,0.0,0,-3,224,227,39,False,0
Ethan Ampadu,MID,Leeds,0.0,0,0,14,0,1,3.3,5,354,0.02,0.17,0.15,3.10,126,3,0,1.6,8.4,2025-11-29T15:00:00Z,90,False,13,0,0,0,4,0,13,0,8132,1,0,2,3,4.0,2,-95,358,453,49,False,0
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,45,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,37779,0,0,0,1,0.0,0,-625,252,877,39,True,0
Nicolò Savona,DEF,Nott'm Forest,0.0,0,0,4,0,3,2.3,3,716,0.02,0.06,0.04,1.53,127,2,0,3.4,7.4,2025-11-30T14:05:00Z,90,False,6,0,0,0,2,0,13,0,25766,1,0,2,0,24.0,1,13944,14681,737,45,True,0
Harrison Reed,MID,Fulham,0.0,0,0,0,0,0,0.0,0,336,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,18,0,0,0,0,0,13,0,37549,0,0,2,1,0.0,0,599,2598,1999,43,False,0
Vitalii Mykolenko,DEF,Everton,0.0,0,0,3,0,8,8.7,11,292,0.14,0.14,0.00,1.91,125,4,0,3.1,22.4,2025-11-29T17:30:00Z,90,False,15,0,0,0,3,0,13,0,48204,1,3,4,1,0.0,2,3219,4604,1385,49,True,0
Matt Targett,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,484,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,22184,0,0,4,1,0.0,0,-498,0,498,40,False,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0,0.0,0,128,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,6560,0,0,1,3,0.0,0,-103,61,164,49,True,0
Tijjani Reijnders,MID,Man City,0.0,0,1,26,0,2,20.0,5,427,0.26,0.48,0.22,1.41,126,2,0,4.3,10.4,2025-11-29T15:00:00Z,74,False,11,0,0,0,2,0,13,0,1917020,1,1,2,3,13.0,3,-234357,11111,245468,54,True,0
Igor Julio dos Santos de Paulo,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,149,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,8607,0,0,2,0,0.0,0,-43,272,315,45,True,0
Gabriel Słonina,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,223,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,21643,0,0,1,1,0.0,0,86,423,337,39,True,0
Manuel Akanji,DEF,Man City,0.0,0,0,0,0,0,0.0,0,404,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,35258,0,0,2,3,0.0,0,-304,0,304,54,True,0
Bryan Mbeumo,MID,Man Utd,0.0,0,0,3,0,0,2.9,7,119,0.01,0.42,0.41,1.72,124,1,0,5.8,2.2,2025-11-30T12:00:00Z,90,False,8,0,0,0,7,0,13,0,4383075,1,0,2,1,53.0,1,38396,188671,150275,86,False,1
Reece Welch,DEF,Everton,0.0,0,0,0,0,0,0.0,0,298,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,17432,0,0,4,1,0.0,0,-258,62,320,39,True,0
Tyler Dibling,MID,Everton,0.0,0,0,6,0,2,11.3,3,707,0.01,0.01,0.00,0.00,125,0,0,2.0,7.0,2025-11-29T17:30:00Z,10,False,15,0,0,0,0,0,13,0,2907,0,1,4,1,2.0,1,-88,51,139,54,True,0
Lewis Cook,MID,Bournemouth,0.0,0,0,-3,0,5,2.8,8,88,0.02,0.02,0.00,0.22,128,2,0,1.1,3.8,2025-11-29T15:00:00Z,45,False,17,0,0,0,3,1,13,0,3627,0,0,2,3,4.0,-2,113,310,197,49,False,0
Tyler Adams,MID,Bournemouth,0.0,0,2,33,0,1,1.8,6,85,0.01,0.04,0.03,1.20,128,3,1,5.5,39.8,2025-11-29T15:00:00Z,70,False,17,0,0,0,3,0,13,0,60878,1,2,2,3,13.0,9,-560,3047,3607,50,False,0
Jamaal Lascelles,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,480,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,7745,0,0,4,1,0.0,0,-92,67,159,43,False,0
