first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
Eberechi,Eze,1,1,31,599,8,175.1,120.0,135.0,2,125,43.2,3,0,1,0.1,59,MID
Nathan,Ferguson,0,0,1,8,0,0.0,0.2,0.0,0,3,0.0,0,0,0,0.0,45,DEF
Tyrick,Mitchell,0,2,109,3101,43,379.2,610.4,111.0,6,561,110.1,10,0,1,1.4,45,DEF
Will,Hughes,0,2,34,1050,16,141.1,155.8,60.0,2,164,35.8,4,0,6,0.1,47,MID
Michael,Olise,2,6,73,1127,14,389.0,308.2,269.0,8,287,96.5,4,0,4,0.2,53,MID
Joel,Ward,0,0,73,2486,37,132.2,440.4,58.0,2,422,63.2,9,0,8,0.2,45,DEF
Marc,Guéhi,2,1,123,3222,43,98.5,720.6,290.0,8,676,111.1,11,0,4,2.0,45,DEF
Joachim,Andersen,0,4,124,2914,37,233.2,610.8,142.0,14,619,98.6,12,0,4,2.7,47,DEF
Nathaniel,Clyne,0,1,59,1351,12,97.7,170.8,17.0,4,264,28.7,6,0,1,0.8,43,DEF
Reece,Hannam,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
Jesurun,Rak-Sakyi,0,0,4,79,0,5.0,1.0,0.0,0,7,0.6,1,0,0,0.0,44,MID
Robert,Street,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8,45,FWD
Scott,Banks,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Remi,Matthews,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,39,GK
Odsonne,Edouard,6,4,87,1554,19,252.4,385.2,610.0,9,280,125.0,9,0,4,2.9,60,FWD
Tayo,Adaramola,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Anwar,El Ghazi,1,1,22,392,8,85.2,74.6,85.0,1,61,24.4,1,0,2,0.3,56,MID
Fabian,Delph,0,0,18,660,6,58.4,115.6,16.0,0,118,19.0,3,0,2,1.3,42,MID
Gylfi,Sigurdsson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,67,MID
Seamus,Coleman,1,1,79,2656,50,232.1,469.4,170.0,6,439,86.9,7,0,4,1.0,49,DEF
James,Rodríguez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,69,MID
Bernard,Anício Caldeira Duarte,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,MID
Michael,Keane,3,2,102,2791,54,96.9,676.4,229.0,11,518,100.4,8,1,2,2.7,46,DEF
Jordan,Pickford,0,0,116,3150,58,43.0,863.2,0.0,12,624,90.5,7,0,2,6.3,48,GK
Allan,Marques Loureiro,0,3,58,2181,38,228.4,391.4,82.0,2,313,70.4,6,1,7,2.9,43,MID
André Filipe,Tavares Gomes,0,1,18,614,19,85.2,84.0,136.0,0,47,30.6,0,0,3,0.1,49,MID
Abdoulaye,Doucouré,2,5,90,2536,47,285.7,476.8,441.0,8,387,120.6,5,0,6,1.2,53,MID
Alex,Iwobi,2,2,78,2029,38,489.7,361.8,351.0,6,312,120.1,6,0,1,0.3,58,MID
Yerry,Mina,0,0,24,844,10,18.2,164.8,66.0,0,133,24.6,2,0,3,0.3,49,DEF
Tom,Davies,1,0,12,230,9,8.0,51.4,90.0,0,44,15.0,0,0,1,0.1,48,MID
Dominic,Calvert-Lewin,5,2,64,1281,31,123.2,236.4,441.0,10,207,79.9,3,0,2,3.0,77,FWD
Mason,Holgate,2,2,62,2133,42,41.8,414.6,120.0,2,312,57.6,5,1,7,1.6,42,DEF
Ben,Godfrey,0,0,45,2029,39,164.6,416.0,222.0,1,318,80.5,4,0,6,0.4,47,DEF
Richarlison,de Andrade,10,6,125,2522,46,383.7,651.4,1010.0,19,413,203.9,7,0,9,12.3,76,FWD
João,Virgínia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8,40,GK
Donny,van de Beek,2,0,31,550,14,76.5,116.4,85.0,1,119,27.8,2,0,1,0.3,57,MID
Bamidele,Alli,1,0,35,985,23,132.0,178.6,125.0,1,103,43.6,3,0,4,1.0,62,MID
Asmir,Begović,0,0,13,270,8,0.0,53.0,0.0,3,61,5.3,1,0,0,2.3,40,GK
Andros,Townsend,3,2,66,1452,30,468.9,351.6,221.0,8,252,103.9,3,0,3,2.1,52,MID
Demarai,Gray,5,5,106,2336,39,641.6,479.2,731.0,3,397,185.3,6,0,3,5.2,54,MID
Jonjoe,Kenny,0,1,21,1015,24,157.1,147.4,42.0,0,147,34.7,1,1,1,0.1,43,DEF
Anthony,Gordon,4,3,100,2277,40,512.2,456.8,632.0,9,325,160.2,7,0,4,5.7,47,MID
Jean-Philippe,Gbamin,0,0,3,65,2,0.6,7.0,0.0,0,10,0.8,0,0,0,0.0,44,MID
Jarrad,Branthwaite,1,0,7,387,17,2.3,69.8,44.0,1,49,11.7,0,1,0,0.3,40,DEF
Nathan,Broadhead,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Moise,Kean,0,0,1,1,0,0.0,0.0,0.0,0,2,0.0,0,0,0,0.0,60,FWD
Niels,Nkounkou,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Andy,Lonergan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
Salomón,Rondón,1,1,30,779,16,108.9,94.2,339.0,2,73,53.8,2,1,2,0.2,60,FWD
Ellis,Simms,0,0,2,61,0,0.4,6.4,0.0,0,6,0.7,1,0,0,0.2,45,FWD
Lewis,Dobbin,0,0,2,30,1,0.9,2.4,4.0,0,6,0.8,0,0,1,0.9,45,FWD
Charlie,Whitaker,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Harry,Tyrer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Cenk,Tosun,0,0,1,5,0,0.1,0.0,0.0,0,3,0.0,0,0,0,0.1,50,FWD
Reece,Welch,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Tyler,Onyango,0,0,3,27,0,0.0,1.2,18.0,0,8,1.9,0,0,0,0.0,45,MID
Nathan,Patterson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,41,DEF
Vitalii,Mykolenko,1,1,42,1054,17,138.8,187.4,66.0,3,177,39.4,3,0,0,1.2,49,DEF
Isaac,Price,0,0,1,13,1,0.0,0.0,0.0,0,-2,0.0,0,0,0,0.0,45,MID
Kasper,Schmeichel,0,0,131,3330,58,11.2,1064.0,0.0,12,706,107.8,7,0,1,18.2,50,GK
Jonny,Evans,1,1,39,1346,23,46.7,339.2,73.0,0,257,45.9,2,0,3,0.3,54,DEF
Marc,Albrighton,1,2,40,1127,24,208.6,236.2,51.0,2,169,49.7,2,0,3,0.1,52,MID
Nampalys,Mendy,0,0,24,1032,15,42.7,85.4,7.0,0,147,13.6,2,0,3,1.1,43,MID
Danny,Ward,0,0,3,90,1,0.0,32.4,0.0,0,17,3.2,0,0,0,3.4,40,GK
Jamie,Vardy,15,3,133,1801,27,227.9,560.4,722.0,24,480,150.2,4,0,2,12.0,103,FWD
Dennis,Praet,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
Ricardo Domingos,Barbosa Pereira,1,3,35,990,20,128.1,252.0,120.0,3,202,50.1,1,0,3,1.5,52,DEF
Daniel,Amartey,0,0,55,2118,40,69.1,458.6,20.0,4,422,54.7,5,0,4,10.9,40,DEF
Timothy,Castagne,1,0,75,2124,30,224.7,426.0,92.0,6,365,74.4,6,0,1,1.5,53,DEF
Youri,Tielemans,6,4,120,2629,42,577.1,714.6,442.0,14,532,172.9,6,0,3,3.5,64,MID
Ayoze,Pérez,2,3,35,438,15,128.1,100.8,146.0,2,101,37.0,1,1,0,0.1,57,MID
James,Maddison,12,11,181,2454,41,664.1,767.4,753.0,24,637,218.3,5,0,3,16.3,69,MID
Kelechi,Iheanacho,4,6,80,1253,25,242.7,292.0,390.0,10,246,92.2,1,0,1,3.2,70,FWD
Hamza,Choudhury,0,0,8,284,4,2.8,43.0,6.0,0,41,5.3,1,0,1,0.1,44,MID
Harvey,Barnes,6,12,137,2095,30,413.0,525.2,975.0,10,377,191.0,8,0,2,4.2,65,MID
Wilfred,Ndidi,0,1,41,1617,26,66.0,322.0,179.0,0,240,57.0,5,0,4,0.8,48,MID
Çaglar,Söyüncü,1,0,66,2497,44,64.7,606.4,90.0,6,454,76.2,5,0,5,2.1,49,DEF
James,Justin,0,0,29,996,13,129.4,178.4,97.0,1,167,40.7,2,0,0,0.6,49,DEF
Luke,Thomas,0,1,50,1911,35,198.5,406.2,59.0,1,349,66.6,5,0,2,0.8,43,DEF
Wesley,Fofana,0,0,17,630,7,29.8,109.6,23.0,2,112,16.3,1,0,2,0.9,43,DEF
Jannik,Vestergaard,0,0,11,563,16,15.2,159.2,15.0,0,115,19.0,1,0,2,0.4,47,DEF
Patson,Daka,5,3,70,1152,20,166.2,287.8,460.0,8,216,90.9,3,0,2,1.4,70,FWD
Boubakary,Soumaré,0,1,36,1095,27,98.6,142.6,40.0,1,153,28.1,2,0,0,0.1,48,MID
Ryan,Bertrand,0,0,4,337,7,14.8,48.0,8.0,0,32,7.2,0,0,1,0.3,46,DEF
Kiernan,Dewsbury-Hall,1,2,70,2101,27,494.2,373.8,219.0,4,337,108.9,8,0,4,1.6,44,MID
Eldin,Jakupovic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,GK
Ademola,Lookman,6,0,76,1446,31,301.9,363.0,516.0,6,225,117.9,2,0,2,0.3,59,MID
Vontae,Daley-Campbell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Ben,Nelson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Lewis,Brunt,0,0,1,23,1,1.5,2.0,2.0,0,2,0.6,0,0,0,0.0,45,MID
Kasey,McAteer,0,0,1,2,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
Pablo,Hernández Domínguez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,MID
Francisco,Casilla Cortés,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,GK
Liam,Cooper,0,2,60,1814,26,53.3,406.4,65.0,5,352,52.7,5,0,5,0.3,44,DEF
Luke,Ayling,2,3,55,2272,66,186.5,603.2,238.0,8,405,102.5,2,1,4,2.8,43,DEF
Mateusz,Klich,1,2,61,2071,52,432.9,337.2,476.0,4,277,124.3,1,0,5,0.3,51,MID
Rodrigo,Moreno,6,2,85,2263,37,533.1,422.8,581.0,11,351,153.6,5,0,9,2.1,63,FWD
Stuart,Dallas,1,1,80,2920,66,509.6,615.8,288.0,6,473,141.8,5,0,5,2.7,49,MID
Patrick,Bamford,2,2,28,557,14,69.0,125.8,289.0,2,90,47.9,0,0,2,2.8,77,FWD
Diego,Llorente,3,0,77,2341,44,39.8,515.4,142.0,6,432,70.0,5,0,7,0.4,45,DEF
Kalvin,Phillips,0,1,39,1594,25,137.0,249.0,99.0,1,209,48.8,3,0,4,0.9,47,MID
Hélder Wander,Sousa de Azevedo e Costa,0,0,1,21,0,0.4,0.0,1.0,0,1,0.0,0,0,0,0.0,54,MID
Tyler,Roberts,1,1,34,976,26,189.8,160.4,296.0,1,105,64.9,1,0,5,0.1,48,MID
Robin,Koch,0,0,23,1572,40,67.4,196.2,113.0,0,186,37.9,1,0,3,0.1,43,DEF
Ian Carlo,Poveda-Ocampo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Raphael,Dias Belloli,11,4,145,2916,68,898.8,728.2,872.0,14,457,250.1,5,0,7,11.6,63,MID
Jamie,Shackleton,0,1,19,704,14,29.0,126.6,62.0,0,94,21.9,1,0,4,0.1,44,MID
Pascal,Struijk,1,1,35,2050,53,124.6,479.2,191.0,0,339,79.6,1,1,6,0.2,43,DEF
Illan,Meslier,0,0,106,3384,79,0.0,1059.6,0.0,8,713,105.8,5,0,2,2.0,48,GK
Jack,Harrison,8,1,117,2638,68,582.1,569.0,647.0,12,408,179.0,3,0,3,1.5,55,MID
Daniel,James,4,5,91,2489,51,348.1,336.4,810.0,2,221,148.1,5,1,7,0.5,60,MID
Héctor Junior,Firpo Adames,0,2,22,1709,49,287.0,310.0,139.0,4,219,73.5,1,0,11,0.3,47,DEF
Kristoffer,Klaesson,0,0,2,35,0,0.0,25.4,0.0,0,12,2.5,0,0,0,0.1,43,GK
Sam,Greenwood,0,2,15,231,5,45.0,51.6,34.0,0,54,13.0,0,0,0,3.1,46,FWD
Crysencio,Summerville,0,0,6,126,1,32.0,18.6,36.0,0,20,8.6,0,0,0,0.0,45,MID
Adam,Forshaw,0,1,38,1526,41,195.3,217.2,119.0,0,204,53.3,2,0,5,0.1,45,MID
Cody,Drameh,0,0,0,126,6,16.5,20.0,4.0,0,14,4.0,0,0,1,0.1,39,DEF
Charlie,Cresswell,0,0,4,140,4,0.6,29.2,4.0,0,19,3.3,0,0,1,0.3,40,DEF
Liam,McCarron,0,0,1,9,1,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,44,MID
Joe,Gelhardt,2,4,43,733,25,115.2,148.0,410.0,3,129,67.0,1,0,4,4.1,47,FWD
Nohan,Kenneh,0,0,-1,0,0,0.0,0.0,0.0,0,-3,0.0,0,0,1,0.0,44,MID
Stuart,McKinstry,0,0,1,3,0,0.1,0.0,0.0,0,3,0.0,0,0,0,0.3,43,MID
Leo Fuhr,Hjelde,0,0,2,148,5,12.8,45.6,2.0,0,29,6.1,0,0,0,0.0,40,DEF
Lewis,Bate,0,0,3,145,4,2.8,5.4,1.0,0,4,0.8,0,0,0,0.0,45,MID
Jack,Jenkins,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Kris,Moore,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Archie,Gray,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
James,Milner,0,1,38,844,6,327.8,229.2,74.0,1,196,63.2,4,0,2,0.1,49,MID
Jordan,Henderson,2,5,110,2592,22,644.7,478.6,247.0,9,507,136.8,15,0,3,1.8,49,MID
Adrián,San Miguel del Castillo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,43,GK
Joel,Matip,3,3,170,2790,21,170.6,678.6,478.0,20,763,132.8,17,0,2,10.1,53,DEF
Thiago,Alcántara do Nascimento,1,4,69,1527,7,410.1,394.6,274.0,3,338,108.2,11,0,2,0.6,53,MID
Xherdan,Shaqiri,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,59,MID
Alex,Oxlade-Chamberlain,2,1,42,777,7,170.0,162.8,208.0,2,148,54.0,3,0,0,0.2,58,MID
Roberto,Firmino,5,4,62,980,9,226.1,312.6,471.0,5,270,101.0,5,0,3,2.4,87,FWD
Virgil,van Dijk,3,3,183,3060,21,150.3,726.4,455.0,13,803,133.1,21,0,3,17.8,68,DEF
Sadio,Mané,16,5,183,2818,24,592.5,763.2,1533.0,10,526,288.7,17,0,5,4.8,118,MID
Alisson,Ramses Becker,0,1,176,3240,24,10.0,688.0,0.0,15,782,69.8,20,0,0,9.4,61,GK
Fabio Henrique,Tavares,5,1,97,2311,18,282.2,501.8,310.0,7,438,109.4,15,0,7,0.9,54,MID
Mohamed,Salah,23,14,265,2758,22,874.1,1203.8,2091.0,29,756,417.0,17,0,1,41.0,131,MID
Andrew,Robertson,3,11,186,2537,20,882.7,660.2,329.0,23,770,187.4,17,1,5,11.6,73,DEF
Divock,Origi,3,0,22,126,0,6.6,104.6,165.0,3,87,27.4,0,0,0,1.4,48,FWD
Takumi,Minamino,3,0,28,178,1,33.8,117.4,104.0,2,89,25.4,0,0,1,0.1,51,MID
Trent,Alexander-Arnold,2,12,208,2853,22,1362.8,837.2,478.0,32,864,268.1,18,0,2,37.9,84,DEF
Joseph,Gomez,0,1,22,330,3,64.0,76.6,13.0,2,92,15.4,2,0,2,0.4,47,DEF
Naby,Keita,3,2,65,1169,6,229.6,295.8,232.0,4,262,75.9,8,0,3,0.2,50,MID
Diogo,Jota,15,7,175,2357,19,535.5,734.8,1327.0,8,483,258.8,14,0,3,17.3,83,MID
Nathaniel,Phillips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,42,DEF
Caoimhin,Kelleher,0,0,8,180,2,0.0,46.2,0.0,0,52,4.6,1,0,0,0.1,43,GK
Ibrahima,Konaté,0,0,33,990,10,19.7,197.4,20.0,0,208,23.7,4,0,2,1.4,51,DEF
Curtis,Jones,1,1,40,849,9,179.7,156.4,171.0,3,177,50.8,4,0,0,0.1,50,MID
Konstantinos,Tsimikas,0,2,42,874,6,401.1,214.4,141.0,2,202,75.8,4,0,3,12.4,37,DEF
Neco,Williams,0,1,4,7,0,11.1,18.2,2.0,0,17,3.1,0,0,0,0.5,38,DEF
Rhys,Williams,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
Ben,Davies,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Harvey,Elliott,0,0,12,344,2,133.5,43.2,102.0,0,52,27.9,2,0,0,0.1,53,MID
Ben,Woodburn,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Tyler,Morton,0,0,1,65,1,2.4,2.8,0.0,0,4,0.6,0,0,1,0.0,45,MID
Kaide,Gordon,0,0,1,8,0,0.6,4.0,9.0,0,-3,1.4,0,0,0,0.0,45,MID
Conor,Bradley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Owen,Beck,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Marcelo,de Araújo Pitaluga Filho,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Jarell,Quansah,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Luis,Díaz,4,3,64,957,4,245.6,273.8,530.0,6,227,105.1,6,0,0,8.0,81,MID
Jack,Grealish,3,3,86,1910,8,730.6,394.4,923.0,2,359,204.8,15,0,3,7.1,75,MID
Kyle,Walker,0,2,85,1755,14,247.8,274.2,110.0,5,403,63.2,10,0,1,4.7,54,DEF
Ilkay,Gündogan,8,5,124,1851,10,612.0,484.0,728.0,10,488,182.6,14,0,1,2.6,71,MID
Kevin,De Bruyne,15,8,196,2196,22,1147.6,973.4,845.0,33,732,296.8,13,0,2,18.6,121,MID
John,Stones,1,0,70,1117,6,65.9,204.6,110.0,4,290,38.0,9,0,0,2.6,52,DEF
Benjamin,Mendy,0,0,3,78,1,29.1,15.2,2.0,1,22,4.6,0,0,0,0.3,52,DEF
Riyad,Mahrez,11,7,135,1485,14,603.3,609.6,814.0,12,477,202.3,7,0,0,4.0,86,MID
Raheem,Sterling,13,7,163,2121,17,588.2,709.8,1184.0,15,468,248.4,13,0,1,2.6,105,MID
João Pedro Cavaco,Cancelo,1,11,201,3227,25,750.1,778.6,797.0,27,829,232.8,19,0,7,41.4,72,DEF
Ederson,Santana de Moraes,0,0,155,3330,26,0.0,556.0,0.0,4,701,55.6,20,0,3,12.1,62,GK
Nathan,Aké,2,0,54,919,3,58.9,245.0,75.0,0,234,37.9,5,0,0,0.5,47,DEF
Aymeric,Laporte,4,2,160,2830,24,197.4,641.0,331.0,8,714,116.7,18,1,5,11.0,60,DEF
Zack,Steffen,0,0,7,90,0,0.0,23.0,0.0,1,29,2.3,1,0,0,0.2,44,GK
Bernardo Mota,Veiga de Carvalho e Silva,8,8,155,2856,23,849.7,729.6,950.0,15,663,253.5,16,0,6,14.0,70,MID
Rúben Santos,Gato Alves Dias,2,5,141,2401,18,225.2,581.2,268.0,12,622,107.6,14,0,5,15.5,62,DEF
Gabriel Fernando,de Jesus,8,8,120,1871,15,508.4,563.6,1075.0,16,488,214.6,11,0,1,10.2,86,FWD
Oleksandr,Zinchenko,0,4,59,1044,9,256.6,234.2,103.0,4,284,59.5,5,0,0,1.5,53,DEF
Phil,Foden,9,6,137,2125,16,670.4,563.2,920.0,11,483,215.7,13,0,1,7.6,79,MID
Rodrigo,Hernandez,7,2,127,2884,22,525.5,716.6,435.0,9,618,168.1,17,0,5,1.9,55,MID
Ferran,Torres,2,1,26,303,1,30.0,88.6,204.0,2,65,32.3,3,0,0,1.9,67,MID
Fernando,Luiz Rosa,2,1,45,956,12,172.9,220.8,147.0,2,209,54.2,3,0,1,0.3,47,MID
Cole,Palmer,0,1,9,121,0,30.8,11.0,60.0,0,29,10.2,1,0,0,0.1,45,MID
Samuel,Edozie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,47,MID
Tommy,Doyle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Scott,Carson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.4,39,GK
Luke,Mbete,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
Joshua,Wilson-Esbrand,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,DEF
Romeo,Lavia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Cieran,Slicker,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
James,McAtee,0,0,2,18,0,0.2,0.0,0.0,0,3,0.0,0,0,0,0.0,44,MID
Conrad,Egan-Riley,0,0,1,3,0,0.0,2.2,0.0,0,5,0.2,0,0,0,0.0,40,DEF
Kayky da Silva,Chagas,0,0,1,6,0,0.3,0.0,0.0,0,2,0.0,0,0,0,0.0,50,FWD
Liam,Delap,0,0,1,8,0,0.0,0.0,2.0,0,2,0.1,0,0,0,0.2,45,FWD
Edinson,Cavani,2,1,34,760,10,73.7,109.0,283.0,2,105,46.7,1,0,0,1.6,84,FWD
David,de Gea,0,0,132,3420,57,0.3,947.2,0.0,7,667,94.2,8,0,0,8.5,50,GK
Nemanja,Matic,0,4,52,1375,26,216.9,302.6,45.0,3,271,56.5,2,0,3,0.5,43,MID
Paul,Pogba,1,9,65,1347,22,355.1,332.6,328.0,6,254,101.4,2,1,7,6.3,74,MID
Harry,Maguire,1,0,69,2513,43,75.9,560.8,314.0,4,451,95.1,7,1,7,4.3,54,DEF
Frederico,Rodrigues de Paula Santos,4,5,93,2026,31,390.2,583.4,201.0,8,426,117.5,7,0,5,0.8,49,MID
Luke,Shaw,0,3,46,1600,24,586.1,292.0,54.0,3,276,93.3,3,0,8,10.8,50,DEF
Jesse,Lingard,2,0,29,354,13,109.5,115.8,102.0,1,105,32.7,0,0,1,0.9,67,MID
Bruno Miguel,Borges Fernandes,10,7,151,3110,54,1275.5,901.0,853.0,15,626,303.3,8,0,10,13.5,116,MID
Anthony,Martial,1,0,14,207,3,17.5,40.4,91.0,2,40,14.6,0,0,0,0.5,76,FWD
Alex Nicolao,Telles,0,4,67,1658,26,437.3,382.4,95.0,6,345,91.5,5,0,1,0.8,49,DEF
Dean,Henderson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,47,GK
Marcus,Rashford,4,2,63,1224,28,155.4,233.8,406.0,0,171,79.4,2,0,2,0.6,94,MID
Axel,Tuanzebe,0,0,14,505,10,1.1,71.2,43.0,0,86,11.5,1,0,1,0.3,44,DEF
Victor,Lindelöf,0,2,66,2353,47,75.4,433.2,66.0,4,471,57.6,6,0,4,0.5,48,DEF
Scott,McTominay,1,2,68,2386,37,311.8,463.4,258.0,2,346,103.4,8,0,9,0.3,54,MID
Eric,Bailly,0,0,2,216,4,1.0,36.0,0.0,0,22,3.7,0,0,1,0.1,49,DEF
Aaron,Wan-Bissaka,0,0,41,1793,35,237.0,371.8,123.0,3,329,73.3,3,0,2,2.9,51,DEF
Mason,Greenwood,5,2,71,1269,18,266.1,292.2,516.0,7,232,107.3,3,0,1,3.9,71,MID
Juan,Mata,0,0,10,230,4,52.1,31.0,57.0,0,50,14.0,1,0,0,0.1,47,MID
Jadon,Sancho,3,4,91,1894,28,596.7,363.2,549.0,9,362,150.9,6,0,0,2.1,89,MID
Tom,Heaton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8,39,GK
José Diogo,Dalot Teixeira,0,0,54,1797,29,282.2,404.0,124.0,5,382,80.9,5,0,4,1.4,42,DEF
Andreas,Pereira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Anthony,Elanga,2,3,59,1208,17,168.2,199.8,297.0,2,193,66.6,4,0,0,0.8,48,MID
Raphaël,Varane,1,1,75,1829,22,60.0,402.4,119.0,9,378,58.5,5,0,0,2.3,55,DEF
Cristiano Ronaldo,dos Santos Aveiro,18,3,159,2454,41,421.9,800.4,1535.0,29,608,274.6,8,0,8,18.1,122,FWD
Phil,Jones,0,0,4,161,3,1.6,53.0,0.0,0,41,5.5,0,0,0,0.0,45,DEF
Amad,Diallo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Hannibal,Mejbri,0,0,1,67,2,0.6,0.0,0.0,0,-2,0.0,0,0,2,0.0,45,MID
Alejandro,Garnacho Ferreyra,0,0,2,12,0,0.0,0.0,0.0,0,5,0.0,0,0,0,0.0,45,MID
Shola,Shoretire,0,0,1,15,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
Álvaro,Fernández,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Charlie,Savage,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Joseph,Willock,2,3,79,2037,37,243.2,320.4,449.0,3,248,101.3,6,0,0,0.8,53,MID
Matt,Targett,1,2,101,2871,47,623.8,567.4,184.0,7,530,137.6,9,0,3,2.8,47,DEF
Dan,Burn,1,1,92,2461,30,83.7,569.8,264.0,6,454,91.6,9,0,8,1.1,44,DEF
Chris,Wood,5,0,91,2694,41,265.3,270.6,784.0,8,228,130.1,6,0,1,1.8,63,FWD
Jonjo,Shelvey,2,1,63,1981,30,246.7,320.8,156.0,6,292,72.6,6,1,5,0.1,53,MID
Matt,Ritchie,0,2,20,1333,37,420.1,225.0,92.0,0,207,73.9,0,0,5,0.2,49,DEF
Ciaran,Clark,0,1,14,1012,27,49.9,189.2,95.0,1,131,33.1,0,1,2,0.1,44,DEF
Karl,Darlow,0,0,20,720,15,0.0,157.0,0.0,3,110,15.8,0,0,1,0.3,45,GK
Martin,Dubravka,0,0,96,2340,35,10.0,566.4,0.0,9,465,57.7,8,0,1,2.8,44,GK
Callum,Wilson,8,0,75,1386,32,116.0,248.8,434.0,14,220,78.2,3,0,4,1.5,71,FWD
Jeff,Hendrick,1,0,8,69,3,12.1,38.8,9.0,0,25,6.0,0,0,0,0.0,48,MID
Ryan,Fraser,2,5,78,1459,23,428.1,250.2,324.0,8,263,99.2,5,0,3,0.3,51,MID
Jamaal,Lascelles,1,1,47,2055,44,46.4,399.8,276.0,2,284,71.9,3,0,5,0.2,44,DEF
