name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Harry Clarke,DEF,Ipswich,0.5,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,24,0,7955,0,2,1,0.0,0,-63,262,325,40,True,0
Joachim Andersen,DEF,Fulham,2.0,0,0,7,0,21.2,191,0.08,0.08,0.00,0.75,238,1,0,4.4,20.4,2025-02-01T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,24,0,428369,1,2,1,2.0,1,-3202,5497,8699,42,False,1
Moisés Caicedo Corozo,MID,Chelsea,2.0,0,0,21,0,15.8,157,0.04,0.04,0.00,1.22,234,1,0,3.6,20.4,2025-02-03T20:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,126821,1,1,2,0.0,2,-4877,3377,8254,49,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,24,0,47618,0,2,0,0.0,0,-858,548,1406,47,True,0
Roman Dixon,DEF,Everton,-1.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,8511,0,0,4,0.0,0,-56,233,289,40,True,0
Roman Dixon,DEF,Everton,-1.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,8511,0,2,2,0.0,0,-56,233,289,40,True,0
Jhon Durán,FWD,Aston Villa,0.5,0,0,0,0,0.0,38,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,24,0,269703,0,0,2,0.0,0,-32812,8091,40903,57,False,0
Jacob Murphy,MID,Newcastle,5.3,0,1,28,0,10.2,402,0.12,0.30,0.18,1.56,238,2,1,7.1,39.2,2025-02-01T15:00:00Z,86,0,0,0,0,0,0,0,False,9,0,0,0,0,24,0,543791,1,2,1,22.0,8,-18447,29238,47685,51,True,0
Sean Longstaff,MID,Newcastle,0.7,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,24,0,44738,0,2,1,0.0,0,-529,1261,1790,45,True,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,24,0,21432,0,0,2,0.0,0,-220,0,220,45,False,0
Trevoh Chalobah,DEF,Chelsea,3.0,0,0,3,0,0.3,159,0.00,0.00,0.00,0.50,234,0,0,0.1,1.0,2025-02-03T20:00:00Z,1,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,147195,0,1,2,0.0,1,16494,24495,8001,44,True,0
Ryan Manning,DEF,Southampton,-0.3,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,24,0,6534,0,2,1,0.0,0,17,217,200,43,False,0
Vitalii Mykolenko,DEF,Everton,5.4,0,0,24,1,18.6,231,0.42,0.42,0.00,0.28,235,0,0,3.5,10.8,2025-02-01T15:00:00Z,87,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,1021029,1,0,4,6.0,6,316830,327410,10580,44,True,0
Vitalii Mykolenko,DEF,Everton,5.4,0,0,7,0,5.0,231,0.03,0.03,0.00,0.65,144,2,0,2.6,21.2,2025-02-12T19:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,1021029,1,2,2,0.0,1,316830,327410,10580,44,True,0
Ryan Christie,MID,Bournemouth,1.7,0,0,14,0,25.6,63,0.28,0.31,0.03,2.20,232,2,0,5.1,19.2,2025-02-01T15:00:00Z,79,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,19655,1,2,0,6.0,1,-525,1045,1570,49,True,1
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,24,0,9973,0,0,2,0.0,0,-58,0,58,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,2.5,0,0,10,0,0.0,152,0.00,0.00,0.00,2.52,232,2,0,3.6,36.0,2025-02-01T15:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,24,5,226320,1,2,0,0.0,2,22100,33317,11217,45,True,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,1479,0,2,0,0.0,0,-6,0,6,49,True,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,1646,0,0,4,0.0,0,-89,49,138,49,True,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,1646,0,2,2,0.0,0,-89,49,138,49,True,0
Morgan Gibbs-White,MID,Nott'm Forest,6.5,2,2,59,1,11.3,433,0.03,0.20,0.17,0.68,239,0,1,10.0,43.6,2025-02-01T12:30:00Z,71,0,0,0,0,0,0,0,False,5,0,0,0,0,24,0,473509,1,0,7,45.0,16,-39337,31865,71202,64,True,0
Noni Madueke,MID,Chelsea,5.5,0,0,10,0,37.7,177,0.16,0.25,0.09,0.43,234,1,0,5.4,8.0,2025-02-03T20:00:00Z,60,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,515243,1,1,2,8.0,2,37996,52997,15001,61,True,0
Nélson Cabral Semedo,DEF,Wolves,2.2,0,0,13,1,3.5,559,0.00,0.00,0.00,0.45,240,0,0,1.7,11.0,2025-02-01T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,24,0,24661,1,0,2,2.0,6,-378,1043,1421,45,True,0
Thomas Frank,AM,Brentford,4.0,0,0,0,0,0.0,752,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,1,0,0,0,False,18,0,0,0,0,24,0,13071,0,2,0,0.0,0,-300,508,808,8,True,0
Tommy Doyle,MID,Wolves,0.8,0,0,3,0,0.3,544,0.00,0.00,0.00,0.26,240,0,0,0.6,5.4,2025-02-01T17:30:00Z,17,0,0,0,0,0,0,0,False,2,0,0,0,0,24,0,4217,0,0,2,0.0,1,-42,72,114,48,True,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,24,0,28265,0,2,0,0.0,0,860,1487,627,39,True,0
Lucas Bergvall,MID,Spurs,1.5,0,0,4,0,1.0,481,0.00,0.07,0.07,1.04,233,0,0,0.8,5.8,2025-02-02T14:00:00Z,45,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,123063,0,2,0,1.0,1,7991,14579,6588,44,False,0
Lesley Ugochukwu,MID,Southampton,1.7,0,0,11,0,1.8,188,0.01,0.01,0.00,1.84,236,1,0,1.3,10.8,2025-02-01T15:00:00Z,80,0,0,0,0,0,0,0,False,10,0,0,0,0,24,0,40113,1,2,1,0.0,2,7895,9568,1673,44,False,0
Evan Ferguson,FWD,Brighton,-0.4,0,0,4,0,0.4,123,0.00,0.00,0.00,0.00,239,0,0,0.4,2.0,2025-02-01T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,23602,0,0,7,2.0,0,-803,119,922,55,False,0
Christian Eriksen,MID,Man Utd,1.2,0,0,3,0,1.6,370,0.04,0.04,0.00,0.56,237,1,0,0.4,2.4,2025-02-02T14:00:00Z,3,0,0,0,0,0,0,0,False,7,0,0,0,0,24,0,19429,0,2,0,0.0,1,-147,251,398,52,True,0
Tyrique George,MID,Chelsea,0.5,0,0,0,0,0.0,696,0.00,0.00,0.00,0.00,234,0,0,0.0,0.0,2025-02-03T20:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,661,0,1,2,0.0,0,51,119,68,45,True,0
Danny Ings,FWD,West Ham,1.3,0,0,2,0,1.5,523,0.01,0.06,0.05,0.20,234,0,0,0.5,0.0,2025-02-03T20:00:00Z,13,0,0,0,0,0,0,0,False,6,0,0,0,0,24,0,148524,0,1,2,4.0,1,-2748,5219,7967,50,False,0
Jean-Ricner Bellegarde,MID,Wolves,3.5,0,3,36,1,13.8,535,0.15,0.30,0.15,0.25,240,0,1,7.7,44.0,2025-02-01T17:30:00Z,87,0,0,0,0,0,0,0,False,2,0,0,0,0,24,0,5830,1,0,2,19.0,11,-76,76,152,49,True,0
Tim Ream,DEF,Fulham,0.0,0,0,0,0,0.0,253,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,24,0,573,0,2,1,0.0,0,-1,0,1,45,False,0
Benoît Badiashile,DEF,Chelsea,0.0,0,0,0,0,0.0,153,0.00,0.00,0.00,0.00,234,0,0,0.0,0.0,2025-02-03T20:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,9444,0,1,2,0.0,0,-173,11,184,42,True,0
Radu Drăgușin,DEF,Spurs,0.1,0,0,0,0,0.0,486,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,28849,0,2,0,0.0,0,-3888,593,4481,43,False,0
Jack Stephens,DEF,Southampton,-0.3,0,0,3,0,0.1,472,0.00,0.00,0.00,0.04,236,0,0,0.0,0.2,2025-02-01T15:00:00Z,10,0,0,0,0,0,0,0,False,10,0,0,0,0,24,0,45199,0,2,1,0.0,1,-1471,64,1535,40,False,0
Mateo Kovačić,MID,Man City,4.8,0,0,21,0,5.7,354,0.06,0.09,0.03,1.00,231,5,0,3.2,19.2,2025-02-02T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,24,0,137603,1,1,5,7.0,2,1282,6339,5057,54,False,0
Nicolás Domínguez,MID,Nott'm Forest,1.7,0,0,7,0,11.7,431,0.02,0.02,0.00,0.20,239,0,0,2.1,6.8,2025-02-01T12:30:00Z,25,0,0,0,0,0,0,0,False,5,0,0,0,0,24,0,4201,0,0,7,2.0,1,66,296,230,48,True,0
Ben Doak,MID,Liverpool,0.0,0,0,0,0,0.0,318,0.00,0.00,0.00,0.00,232,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,24,0,1724,0,2,0,0.0,0,-13,0,13,45,False,0
Ben Doak,MID,Liverpool,0.0,0,0,0,0,0.0,318,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,1724,0,2,2,0.0,0,-13,0,13,45,False,0
Phil Foden,MID,Man City,10.8,0,0,8,0,8.3,348,0.06,0.06,0.00,0.76,231,3,0,0.5,0.0,2025-02-02T16:30:00Z,71,0,0,0,0,0,0,0,False,1,0,0,0,0,24,0,949563,1,1,5,0.0,2,35470,117085,81615,93,False,0
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,382,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,24,0,11128,0,2,0,0.0,0,-83,34,117,63,True,0
Gabriel Martinelli Silva,MID,Arsenal,4.0,1,0,15,0,22.3,9,0.06,0.23,0.17,0.81,231,1,0,6.9,23.2,2025-02-02T16:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,24,0,373507,1,1,5,23.0,5,-40352,12219,52571,67,True,0
Yasin Ayari,MID,Brighton,1.3,0,0,0,0,0.0,600,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2025-02-01T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,3796,0,0,7,0.0,0,-75,161,236,50,False,0
Callum Olusesi,MID,Spurs,0.0,0,0,0,0,0.0,683,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,761,0,2,0,0.0,0,7,48,41,45,False,0
Mikel Merino,MID,Arsenal,1.0,0,0,3,0,0.3,633,0.00,0.00,0.00,0.00,231,0,0,0.2,1.4,2025-02-02T16:30:00Z,6,0,0,0,0,0,0,0,False,13,0,0,0,0,24,0,7719,0,1,5,0.0,1,-738,223,961,60,True,0
Jamaldeen Jimoh,MID,Aston Villa,0.0,0,0,0,0,0.0,710,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,24,0,253,0,0,2,0.0,0,48,72,24,45,False,0
Facundo Buonanotte,MID,Leicester,0.8,0,0,0,0,0.0,117,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,70060,0,0,4,0.0,0,-130,5639,5769,47,False,0
Caoimhin Kelleher,GK,Liverpool,1.5,0,0,0,0,0.0,325,0.00,0.00,0.00,0.00,232,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,24,0,135624,0,2,0,0.0,0,-19071,2716,21787,40,False,0
Caoimhin Kelleher,GK,Liverpool,1.5,0,0,0,0,0.0,325,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,135624,0,2,2,0.0,0,-19071,2716,21787,40,False,0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,0,0.0,139,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2025-02-01T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,6238,0,0,7,0.0,0,-44,0,44,40,False,0
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,0,0.0,56,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,24,0,5805,0,0,2,0.0,0,-63,0,63,40,False,0
Amario Cozier-Duberry,MID,Brighton,0.0,0,0,0,0,0.0,118,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2025-02-01T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,2804,0,0,7,0.0,0,-21,0,21,45,False,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,957,0,2,0,0.0,0,-4,0,4,45,False,0
Kai Havertz,FWD,Arsenal,5.5,1,3,44,0,14.7,4,0.25,0.74,0.49,0.81,231,1,1,10.5,55.4,2025-02-02T16:30:00Z,89,0,0,0,0,0,0,0,False,13,0,0,0,0,24,0,843600,1,1,5,35.0,12,-71641,7003,78644,78,True,0
Scott Carson,GK,Man City,0.0,0,0,0,0,0.0,344,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2025-02-02T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,24,0,20434,0,1,5,0.0,0,-250,158,408,40,False,0
Ethan Brierley,MID,Brentford,0.0,0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,9082,0,2,0,0.0,0,151,462,311,44,True,0
Andrey Nascimento dos Santos,MID,Chelsea,0.0,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,234,0,0,0.0,0.0,2025-02-03T20:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,304,0,1,2,0.0,0,-1,0,1,45,True,0
Rico Henry,DEF,Brentford,0.0,0,0,0,0,0.0,92,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,3318,0,2,0,0.0,0,-150,96,246,43,True,0
Mateusz Lis,GK,Southampton,0.0,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,24,0,8433,0,2,1,0.0,0,-119,0,119,40,False,0
Yoane Wissa,FWD,Brentford,3.0,0,0,2,0,5.0,110,0.04,0.83,0.79,0.86,233,2,0,2.7,0.4,2025-02-02T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,1219413,1,2,0,22.0,2,26744,179975,153231,63,True,0
Daniel Iversen,GK,Leicester,0.0,0,0,0,0,0.0,294,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,97965,0,0,4,0.0,0,-956,1073,2029,39,False,0
Mads Hermansen,GK,Leicester,0.2,0,0,-2,0,0.0,293,0.00,0.00,0.00,2.46,235,4,0,2.4,24.2,2025-02-01T15:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,24,3,44619,1,0,4,0.0,1,-1636,282,1918,44,False,0
Rob Holding,DEF,Crystal Palace,0.0,0,0,0,0,0.0,202,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,24,0,8322,0,2,0,0.0,0,-14,137,151,42,False,0
Ismaïla Sarr,MID,Crystal Palace,3.5,0,0,1,1,7.7,585,0.24,0.65,0.41,1.07,237,0,0,2.0,6.0,2025-02-02T14:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,24,0,302205,1,2,0,6.0,3,-94508,3871,98379,57,False,0
Jarrod Bowen,MID,West Ham,1.5,0,3,36,0,21.6,514,0.43,0.63,0.20,1.67,234,2,1,12.6,49.8,2025-02-03T20:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,24,0,295167,1,1,2,55.0,10,-9732,803,10535,73,False,0
Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,138,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2025-02-01T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,22962,0,0,7,0.0,0,-310,0,310,45,False,0
Ryan Sessegnon,DEF,Fulham,-0.3,0,0,3,0,0.0,579,0.00,0.00,0.00,0.05,238,0,0,0.1,1.0,2025-02-01T15:00:00Z,11,0,0,0,0,0,0,0,False,15,0,0,0,0,24,0,12258,0,2,1,0.0,1,131,421,290,41,False,0
Josh Dasilva,MID,Brentford,0.0,0,0,0,0,0.0,90,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,454,0,2,0,0.0,0,1,13,12,48,True,0
Jadon Sancho,MID,Chelsea,2.0,0,0,3,0,1.4,386,0.01,0.15,0.14,0.29,234,1,0,1.5,1.4,2025-02-03T20:00:00Z,51,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,125493,1,1,2,12.0,1,-4370,6102,10472,62,True,0
Sam Johnstone,GK,Wolves,0.0,0,0,0,0,0.0,204,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,24,0,34224,0,0,2,0.0,0,-675,218,893,42,True,0
Jonny Evans,DEF,Man Utd,0.0,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,24,0,9632,0,2,0,0.0,0,-247,17,264,44,True,0
Mohamed Salah,MID,Liverpool,18.3,0,3,59,1,31.6,328,0.39,1.27,0.88,1.53,232,0,2,16.8,76.6,2025-02-01T15:00:00Z,87,0,0,0,0,0,0,0,False,3,0,0,0,0,24,0,8039715,1,2,0,60.0,16,54460,65802,11342,137,False,0
Mohamed Salah,MID,Liverpool,18.3,1,3,48,0,28.8,328,0.13,0.40,0.27,0.98,144,2,1,13.2,63.4,2025-02-12T19:30:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,8039715,1,2,2,40.0,13,54460,65802,11342,137,False,0
Federico Chiesa,MID,Liverpool,2.3,0,0,0,0,0.0,636,0.00,0.00,0.00,0.00,232,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,24,0,18039,0,2,0,0.0,0,284,1128,844,68,False,0
Federico Chiesa,MID,Liverpool,2.3,0,0,0,0,0.0,636,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,18039,0,2,2,0.0,0,284,1128,844,68,False,0
Timothy Castagne,DEF,Fulham,2.0,0,0,5,0,1.0,244,0.01,0.01,0.00,0.75,238,1,0,2.1,18.4,2025-02-01T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,24,0,191384,1,2,1,2.0,2,-10392,3656,14048,42,False,0
Tariq Lamptey,DEF,Brighton,0.0,0,0,-20,0,11.9,131,0.09,0.13,0.04,3.41,239,7,0,1.9,5.8,2025-02-01T12:30:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,36138,1,0,7,1.0,-1,-1864,845,2709,44,False,0
Ola Aina,DEF,Nott'm Forest,3.7,0,0,27,1,12.6,422,0.03,0.03,0.00,0.88,239,0,0,3.4,19.6,2025-02-01T12:30:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,24,0,3263354,1,0,7,2.0,6,-45877,88717,134594,54,True,0
Taiwo Awoniyi,FWD,Nott'm Forest,1.5,0,0,3,0,0.3,424,0.01,0.37,0.36,0.20,239,0,0,2.5,4.0,2025-02-01T12:30:00Z,8,0,0,0,0,0,0,0,False,5,0,0,0,0,24,0,36481,0,0,7,21.0,1,-398,1468,1866,55,True,0
Leandro Trossard,MID,Arsenal,6.0,0,0,6,0,1.8,23,0.01,0.01,0.00,0.81,231,1,0,0.8,6.4,2025-02-02T16:30:00Z,83,0,0,0,0,0,0,0,False,13,0,0,0,0,24,0,262470,1,1,5,0.0,2,-16892,19266,36158,68,True,0
Jacob Greaves,DEF,Ipswich,2.5,0,0,6,0,11.2,270,0.05,0.05,0.00,0.91,236,2,0,3.1,17.4,2025-02-01T15:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,24,0,516721,1,2,1,2.0,1,29966,41927,11961,39,True,0
Issa Kaboré,DEF,Man City,0.0,0,0,0,0,0.0,626,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2025-02-02T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,24,0,528,0,1,5,0.0,0,-3,0,3,45,False,0
Alfie Whiteman,GK,Spurs,0.0,0,0,0,0,0.0,510,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,145899,0,2,0,0.0,0,5916,7316,1400,39,False,0
Séamus Coleman,DEF,Everton,-0.2,0,0,0,0,0.0,221,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,3523,0,0,4,0.0,0,-136,41,177,43,True,0
Séamus Coleman,DEF,Everton,-0.2,0,0,0,0,0.0,221,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,3523,0,2,2,0.0,0,-136,41,177,43,True,0
Fabian Schär,DEF,Newcastle,1.3,0,0,4,0,1.1,415,0.04,0.20,0.16,1.56,238,2,0,5.2,30.2,2025-02-01T15:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,24,0,183269,1,2,1,21.0,1,-6342,5116,11458,54,True,0
Nicolas Jackson,FWD,Chelsea,3.5,0,0,2,0,22.4,180,0.02,0.06,0.04,0.29,234,1,0,3.3,1.6,2025-02-03T20:00:00Z,51,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,1296568,1,1,2,9.0,1,-199234,24848,224082,78,True,0
Joe White,MID,Newcastle,0.0,0,0,0,0,0.0,419,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,24,0,14209,0,2,1,0.0,0,-131,0,131,45,True,0
Jamie Vardy,FWD,Leicester,3.5,0,0,2,0,0.1,306,0.00,0.00,0.00,1.67,235,3,0,0.3,1.0,2025-02-01T15:00:00Z,59,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,646659,1,0,4,2.0,1,11972,48217,36245,54,False,0
Miguel Almirón Rejala,MID,Newcastle,1.0,0,0,0,0,0.0,391,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,24,0,38406,0,2,1,0.0,0,-480,396,876,54,True,0
James Garner,MID,Everton,2.6,1,0,36,1,50.9,223,0.54,0.58,0.04,0.28,235,0,0,10.6,34.4,2025-02-01T15:00:00Z,81,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,1942,1,0,4,21.0,6,420,482,62,49,True,0
James Garner,MID,Everton,2.6,0,0,7,0,1.2,223,0.01,0.01,0.00,0.58,144,2,0,0.7,4.2,2025-02-12T19:30:00Z,86,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,1942,1,2,2,2.0,2,420,482,62,49,True,0
Marcus Tavernier,MID,Bournemouth,1.5,0,0,3,0,6.2,83,0.01,0.08,0.07,0.41,232,1,0,0.9,0.4,2025-02-01T15:00:00Z,24,0,0,0,0,0,0,0,False,12,0,0,0,0,24,0,19616,0,2,0,2.0,1,1172,1566,394,54,True,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0.0,37,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,24,0,196,0,0,2,0.0,0,-2,0,2,50,False,0
