name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Joachim Andersen,DEF,Fulham,1.5,0,0,3,0,1.2,191,0.02,0.02,0.00,2.38,291,2,0,4.3,42.2,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,413257,1,1,2,0.0,0,-9849,4034,13883,42,False,1
Moisés Caicedo Corozo,MID,Chelsea,3.5,0,0,25,1,7.1,157,0.03,0.03,0.00,0.79,296,0,0,1.9,11.8,2025-04-03T19:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,114383,1,0,1,0.0,3,-1889,1370,3259,49,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.5,0,0,5,0,22.7,368,0.05,0.14,0.09,0.30,294,1,0,6.0,12.8,2025-04-01T19:00:00Z,58,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,46503,1,0,1,24.0,0,-421,368,789,47,False,1
Roman Dixon,DEF,Everton,-1.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,8609,0,0,1,0.0,0,-79,50,129,40,False,0
Jhon Durán,FWD,Aston Villa,0.0,0,0,0,0,0.0,38,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,189558,0,3,0,0.0,0,-2650,0,2650,57,False,0
Jacob Murphy,MID,Newcastle,4.5,1,0,22,0,36.9,402,0.40,0.52,0.12,1.21,299,1,0,6.9,22.8,2025-04-02T18:45:00Z,65,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,698059,1,1,2,9.0,5,330766,387233,56467,50,True,0
Sean Longstaff,MID,Newcastle,1.0,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,40521,0,1,2,0.0,0,-352,603,955,45,True,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,20469,0,3,0,0.0,0,-131,0,131,45,False,0
Trevoh Chalobah,DEF,Chelsea,2.5,0,0,28,1,12.6,159,0.02,0.02,0.00,0.79,296,0,0,3.0,13.8,2025-04-03T19:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,80416,1,0,1,4.0,5,-6367,349,6716,44,True,1
Ryan Manning,DEF,Southampton,2.2,0,0,23,1,33.5,467,0.31,0.31,0.00,0.63,300,0,0,4.6,12.4,2025-04-02T18:45:00Z,80,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,6536,1,1,1,0.0,6,-255,64,319,43,True,0
Vitalii Mykolenko,DEF,Everton,0.8,0,0,15,0,0.3,231,0.00,0.00,0.00,1.47,297,1,0,3.1,28.2,2025-04-02T19:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,786209,1,0,1,2.0,2,-229025,6668,235693,44,False,0
Ryan Christie,MID,Bournemouth,2.2,0,0,15,0,39.4,63,0.15,0.18,0.03,0.81,292,1,0,6.6,14.0,2025-04-02T18:45:00Z,57,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,24121,1,2,1,13.0,1,-555,1316,1871,49,True,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,9744,0,0,1,0.0,0,-28,0,28,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,1.5,0,0,5,0,0.0,152,0.00,0.00,0.00,1.17,292,2,0,0.5,5.2,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,386180,1,2,1,0.0,1,36144,70754,34610,46,True,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,1457,0,1,2,0.0,0,-2,0,2,49,False,0
Youssef Ramalho Chermiti,FWD,Everton,-0.7,0,0,3,0,0.0,237,0.00,0.00,0.00,0.02,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,4,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,1977,0,0,1,0.0,1,49,195,146,49,False,0
Morgan Gibbs-White,MID,Nott'm Forest,3.6,0,0,10,1,19.9,433,0.04,0.10,0.06,1.63,294,0,0,3.9,8.8,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,769770,1,0,1,10.0,3,-147004,38832,185836,66,True,0
Noni Madueke,MID,Chelsea,0.4,0,0,8,0,0.5,177,0.01,0.01,0.00,0.49,296,0,0,0.6,5.0,2025-04-03T19:00:00Z,22,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,355256,0,0,1,0.0,1,-5917,255,6172,60,True,0
Nélson Cabral Semedo,DEF,Wolves,3.3,0,0,19,1,5.1,559,0.04,0.04,0.00,1.34,295,0,0,0.7,2.0,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,70976,1,0,1,0.0,6,-10366,3047,13413,45,True,0
Alex Palmer,GK,Ipswich,1.5,0,0,18,0,0.0,764,0.00,0.00,0.00,1.87,292,1,0,3.3,33.2,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,30,5,6996,1,2,1,0.0,3,439,1478,1039,45,False,0
Thomas Frank,AM,Brentford,2.5,0,0,0,0,0.0,752,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,1,1,0,0,0,False,15,0,0,0,0,30,0,4670,0,1,2,0.0,1,-225,375,600,8,False,0
Tommy Doyle,MID,Wolves,0.7,0,0,0,0,0.0,544,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,4191,0,0,1,0.0,0,-39,36,75,47,True,0
Tom Heaton,GK,Man Utd,-0.5,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,25994,0,0,1,0.0,0,-357,687,1044,39,False,0
Lucas Bergvall,MID,Spurs,1.8,0,0,11,0,1.6,481,0.00,0.07,0.07,1.06,296,1,0,1.6,9.4,2025-04-03T19:00:00Z,63,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,122804,1,0,1,5.0,2,-5596,5191,10787,44,False,0
Lesley Ugochukwu,MID,Southampton,1.8,0,0,6,1,20.8,188,0.11,0.12,0.01,0.52,300,0,0,3.3,6.6,2025-04-02T18:45:00Z,70,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,35468,1,1,1,6.0,3,-937,1047,1984,44,True,0
Charlie Tasker,DEF,Brighton,1.4,0,0,0,0,0.0,791,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,0,0,3,0,0.0,0,0,0,0,40,True,0
Evan Ferguson,FWD,West Ham,1.0,0,0,-2,0,3.8,123,0.00,0.31,0.31,0.46,295,1,0,1.0,1.0,2025-04-01T18:45:00Z,45,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,32218,1,0,1,5.0,1,-1922,765,2687,55,False,0
Christian Eriksen,MID,Man Utd,1.2,0,0,2,0,26.3,370,0.04,0.04,0.00,0.18,294,0,0,3.1,5.0,2025-04-01T19:00:00Z,31,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,19847,0,0,1,0.0,0,21,253,232,52,False,1
Nasser Djiga,DEF,Wolves,0.3,0,0,0,0,0.0,769,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,1241,0,0,1,0.0,0,-28,98,126,45,True,0
Tyrique George,MID,Chelsea,1.2,0,0,0,0,0.0,696,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,1423,0,0,1,0.0,0,34,175,141,45,True,0
Danny Ings,FWD,West Ham,0.3,0,0,0,0,0.0,523,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,138855,0,0,1,0.0,0,-1862,1496,3358,49,False,0
Jean-Ricner Bellegarde,MID,Wolves,6.3,0,0,10,1,9.2,535,0.02,0.05,0.03,1.34,295,0,0,1.6,4.0,2025-04-01T18:45:00Z,89,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,46361,1,0,1,3.0,3,10179,23841,13662,49,True,0
Tim Ream,DEF,Fulham,0.0,0,0,0,0,0.0,253,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,564,0,1,2,0.0,0,0,0,0,45,False,0
Benoît Badiashile,DEF,Chelsea,1.2,0,0,0,0,0.0,153,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,9265,0,0,1,0.0,0,70,141,71,42,True,0
Radu Drăgușin,DEF,Spurs,0.0,0,0,0,0,0.0,486,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,18343,0,0,1,0.0,0,-576,25,601,43,False,0
Jack Stephens,DEF,Southampton,0.5,0,0,10,0,0.8,472,0.00,0.00,0.00,0.74,300,1,0,1.5,11.8,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,39949,1,1,1,2.0,2,-1192,80,1272,40,True,0
Mateo Kovačić,MID,Man City,0.8,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,131283,0,0,2,0.0,0,-1872,1022,2894,54,True,0
Nicolás Domínguez,MID,Nott'm Forest,2.5,0,0,9,0,14.1,431,0.26,0.26,0.00,1.02,294,0,0,3.3,17.0,2025-04-01T19:00:00Z,23,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,4450,0,0,1,2.0,1,13,185,172,48,True,0
Ben Doak,MID,Liverpool,0.0,0,0,0,0,0.0,318,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,1672,0,0,1,0.0,0,-3,0,3,45,True,0
Phil Foden,MID,Man City,1.8,0,0,0,0,0.0,348,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,789931,0,0,2,0.0,0,62632,145520,82888,92,True,0
Mason Mount,MID,Man Utd,-0.2,0,0,2,0,0.5,382,0.00,0.11,0.11,0.18,294,0,0,0.2,0.0,2025-04-01T19:00:00Z,12,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,11258,0,0,1,3.0,1,93,173,80,63,False,0
Gabriel Martinelli Silva,MID,Arsenal,3.5,1,0,22,0,62.8,9,0.30,0.63,0.33,0.99,291,1,0,12.2,27.8,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,229034,1,1,2,31.0,5,6115,11155,5040,65,True,0
Yasin Ayari,MID,Brighton,2.7,0,0,12,0,13.7,600,0.08,0.49,0.41,1.25,293,3,0,3.1,6.0,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,3841,1,3,0,11.0,2,2,140,138,50,True,0
Callum Olusesi,MID,Spurs,-0.5,0,0,0,0,0.0,683,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,882,0,0,1,0.0,0,-6,29,35,45,False,0
Mikel Merino,MID,Arsenal,7.5,0,3,28,0,7.1,633,0.06,0.13,0.07,0.99,291,1,1,7.5,41.4,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,118253,1,1,2,26.0,10,35949,54105,18156,60,True,0
Jamaldeen Jimoh,MID,Aston Villa,0.0,0,0,0,0,0.0,710,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,418,0,3,0,0.0,0,7,35,28,45,False,0
Facundo Buonanotte,MID,Leicester,0.5,0,0,4,0,1.5,117,0.01,0.01,0.00,0.13,298,0,0,0.3,1.4,2025-04-02T18:45:00Z,30,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,53522,0,0,2,0.0,1,-1957,1025,2982,46,False,0
Caoimhin Kelleher,GK,Liverpool,4.0,0,0,25,1,0.0,325,0.00,0.00,0.00,0.67,297,0,0,0.6,6.0,2025-04-02T19:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,127760,1,0,1,0.0,6,3834,9047,5213,40,True,0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,0,0.0,139,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,5998,0,3,0,0.0,0,-40,0,40,40,True,0
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,0,0.0,56,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,5458,0,3,0,0.0,0,-46,0,46,40,False,0
Amario Cozier-Duberry,MID,Brighton,0.0,0,0,0,0,0.0,118,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,2656,0,3,0,0.0,0,-15,0,15,45,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,928,0,0,1,0.0,0,-5,0,5,45,False,0
Kai Havertz,FWD,Arsenal,0.0,0,0,0,0,0.0,4,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,673333,0,1,2,0.0,0,-7269,174,7443,77,True,0
Scott Carson,GK,Man City,0.5,0,0,0,0,0.0,344,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,22764,0,0,2,0.0,0,159,825,666,39,True,0
Ethan Brierley,MID,Brentford,-0.5,0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,8817,0,1,2,0.0,0,-60,145,205,44,False,0
Andrey Nascimento dos Santos,MID,Chelsea,0.0,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,288,0,0,1,0.0,0,0,0,0,45,True,0
Rico Henry,DEF,Brentford,0.0,0,0,0,0,0.0,92,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,2864,0,1,2,0.0,0,-11,35,46,43,False,0
Mateusz Lis,GK,Southampton,0.0,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,7701,0,1,1,0.0,0,-318,0,318,40,True,0
Yoane Wissa,FWD,Brentford,4.5,1,0,16,0,11.6,110,0.01,0.24,0.23,1.29,299,2,0,3.4,0.0,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,1740763,1,1,2,23.0,5,-255694,88890,344584,66,False,0
Daniel Iversen,GK,Leicester,-0.5,0,0,0,0,0.0,294,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,90420,0,0,2,0.0,0,-2755,1129,3884,39,False,0
Kevin Danso,DEF,Spurs,0.0,0,0,0,0,0.0,767,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,4192,0,0,1,0.0,0,-1748,15,1763,45,False,0
Mads Hermansen,GK,Leicester,3.8,0,0,4,0,0.0,293,0.00,0.00,0.00,2.24,298,2,0,1.8,18.4,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,30,3,46797,1,0,2,0.0,2,721,2294,1573,44,False,0
Rob Holding,DEF,Crystal Palace,0.0,0,0,0,0,0.0,202,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,7226,0,1,1,0.0,0,-69,0,69,42,False,0
Ismaïla Sarr,MID,Crystal Palace,7.0,0,0,11,0,24.6,585,0.08,0.08,0.00,0.67,300,1,0,5.2,13.4,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,1059536,1,1,1,14.0,2,717548,760944,43396,57,False,0
Jarrod Bowen,MID,West Ham,3.0,0,0,8,0,20.5,514,0.30,0.48,0.18,1.18,295,1,0,5.4,10.0,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,1067106,1,0,1,23.0,2,-70920,105837,176757,76,False,0
Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,138,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,21732,0,3,0,0.0,0,-168,0,168,45,True,0
Ryan Sessegnon,DEF,Fulham,3.5,1,0,8,0,10.5,579,0.07,0.26,0.19,0.06,291,0,0,4.9,17.0,2025-04-01T18:45:00Z,13,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,23560,0,1,2,21.0,4,3849,5694,1845,41,False,0
Josh Dasilva,MID,Brentford,0.0,0,0,0,0,0.0,90,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,479,0,1,2,0.0,0,7,14,7,48,False,0
Jadon Sancho,MID,Chelsea,3.2,0,0,5,1,14.8,386,0.09,0.29,0.20,0.30,296,0,0,5.3,7.2,2025-04-03T19:00:00Z,67,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,108053,1,0,1,31.0,3,-2960,864,3824,62,True,0
Sam Johnstone,GK,Wolves,0.0,0,0,0,0,0.0,204,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,32066,0,0,1,0.0,0,-634,228,862,42,True,0
Jonny Evans,DEF,Man Utd,0.0,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,8948,0,0,1,0.0,0,-70,14,84,44,False,0
Mohamed Salah,MID,Liverpool,10.0,0,0,1,1,9.3,328,0.10,0.17,0.07,0.67,297,0,0,6.4,7.6,2025-04-02T19:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,8158783,1,0,1,47.0,3,342277,356206,13929,137,True,0
Federico Chiesa,MID,Liverpool,1.0,0,0,0,0,0.0,636,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,19443,0,0,1,0.0,0,1313,1681,368,68,True,0
Timothy Castagne,DEF,Fulham,2.2,0,0,7,0,3.2,244,0.01,0.01,0.00,2.38,291,2,0,1.6,12.8,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,150897,1,1,2,0.0,1,-28266,3451,31717,42,False,0
Tariq Lamptey,DEF,Brighton,0.0,0,0,0,0,0.0,131,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,35047,0,3,0,0.0,0,-4773,337,5110,44,True,0
Ola Aina,DEF,Nott'm Forest,3.2,0,0,4,0,0.9,422,0.02,0.02,0.00,0.46,294,0,0,0.6,4.6,2025-04-01T19:00:00Z,39,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,3260730,1,0,1,0.0,1,-126480,77086,203566,54,True,0
Taiwo Awoniyi,FWD,Nott'm Forest,1.8,0,0,5,1,4.3,424,0.01,0.12,0.11,1.00,294,0,0,1.6,6.4,2025-04-01T19:00:00Z,85,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,37622,1,0,1,5.0,2,1089,2202,1113,55,True,0
Leandro Trossard,MID,Arsenal,2.2,0,0,3,0,0.3,23,0.00,0.00,0.00,0.75,291,1,0,0.4,2.0,2025-04-01T18:45:00Z,13,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,338751,0,1,2,2.0,1,-22818,17245,40063,68,True,0
Jacob Greaves,DEF,Ipswich,-0.2,0,0,0,0,0.0,270,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,388913,0,2,1,0.0,0,-88653,3868,92521,39,False,0
Issa Kaboré,DEF,Man City,0.0,0,0,0,0,0.0,626,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,519,0,0,2,0.0,0,-1,0,1,45,True,0
Alfie Whiteman,GK,Spurs,-0.5,0,0,0,0,0.0,510,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,178625,0,0,1,0.0,0,6016,11132,5116,39,False,0
Séamus Coleman,DEF,Everton,-1.0,0,0,0,0,0.0,221,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,3510,0,0,1,0.0,0,50,100,50,43,False,0
Fabian Schär,DEF,Newcastle,4.0,0,0,5,0,0.8,415,0.01,0.03,0.02,1.60,299,1,0,1.8,15.6,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,189789,1,1,2,2.0,1,25723,32220,6497,54,True,1
Nicolas Jackson,FWD,Chelsea,0.4,0,0,-4,1,2.7,180,0.00,0.13,0.13,0.43,296,0,0,2.2,0.0,2025-04-03T19:00:00Z,81,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,708066,1,0,1,21.0,1,-10312,3494,13806,77,True,1
Joe White,MID,Newcastle,0.0,0,0,0,0,0.0,419,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,13721,0,1,2,0.0,0,-66,0,66,45,True,0
Jamie Vardy,FWD,Leicester,0.8,0,0,-2,0,0.1,306,0.00,0.00,0.00,1.66,298,2,0,0.0,0.0,2025-04-02T18:45:00Z,45,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,542547,1,0,2,0.0,0,-17040,5965,23005,53,False,1
Miguel Almirón Rejala,MID,Newcastle,0.0,0,0,0,0,0.0,391,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,34105,0,1,2,0.0,0,-259,0,259,54,True,0
James Garner,MID,Everton,1.0,0,0,9,0,10.1,223,0.01,0.01,0.00,1.26,297,1,0,1.6,5.6,2025-04-02T19:00:00Z,77,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,2291,1,0,1,0.0,2,-143,51,194,49,False,0
Marcus Tavernier,MID,Bournemouth,0.0,0,0,0,0,0.0,83,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,34058,0,2,1,0.0,0,-6121,3536,9657,54,True,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0.0,37,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,185,0,3,0,0.0,0,-2,0,2,50,False,0
Chido Obi-Martin,FWD,Man Utd,-0.2,0,0,0,0,0.0,776,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,18688,0,0,1,0.0,0,856,4796,3940,45,False,0
Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,0,0.0,55,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,65,0,3,0,0.0,0,-4,0,4,40,False,0
Omari Kellyman,MID,Chelsea,0.0,0,0,0,0,0.0,173,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,8679,0,0,1,0.0,0,188,1304,1116,43,True,0
Jayce Fitzgerald,MID,Man Utd,-0.5,0,0,0,0,0.0,673,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,654,0,0,1,0.0,0,-2,18,20,45,False,0
Daniel Castelo Podence,MID,Wolves,0.0,0,0,0,0,0.0,562,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,2247,0,0,1,0.0,0,-7,0,7,55,True,0
Martial Godo,MID,Fulham,-0.5,0,0,0,0,0.0,605,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,4291,0,1,2,0.0,0,-27,86,113,44,False,0
