team_id,gw,second_name,player_id,position,multiplier
116943,19,Söyüncü,164,14,0
116943,19,Rico,65,15,0
116943,20,Henderson,471,1,1
116943,20,Alexander-Arnold,182,2,1
116943,20,Rico,65,3,1
116943,20,Kelly,128,4,1
116943,20,Grealish,29,5,1
116943,20,Mané,192,6,1
116943,20,De Bruyne,215,7,1
116943,20,Salah,191,8,2
116943,20,Cantwell,287,9,1
116943,20,Rashford,233,10,1
116943,20,Abraham,460,11,1
116943,20,Martin,553,12,0
116943,20,Vardy,166,13,0
116943,20,Söyüncü,164,14,0
116943,20,Lundstram,297,15,0
116943,21,Henderson,471,1,1
116943,21,Alexander-Arnold,182,2,1
116943,21,Kelly,128,3,1
116943,21,Söyüncü,164,4,1
116943,21,Grealish,29,5,1
116943,21,Mané,192,6,1
116943,21,De Bruyne,215,7,1
116943,21,Salah,191,8,2
116943,21,Cantwell,287,9,1
116943,21,Rashford,233,10,1
116943,21,Abraham,460,11,1
116943,21,Martin,553,12,0
116943,21,Vardy,166,13,0
116943,21,Rico,65,14,0
116943,21,Lundstram,297,15,0
116943,22,Henderson,471,1,1
116943,22,Alexander-Arnold,182,2,1
116943,22,Söyüncü,164,3,1
116943,22,Lundstram,297,4,1
116943,22,Salah,191,5,1
116943,22,Martial,239,6,2
116943,22,De Bruyne,215,7,1
116943,22,Mané,192,8,1
116943,22,Vardy,166,9,1
116943,22,Rashford,233,10,1
116943,22,Calvert-Lewin,147,11,1
116943,22,Martin,553,12,0
116943,22,Kelly,128,13,0
116943,22,Rico,65,14,0
116943,22,Cantwell,287,15,0
116943,23,Henderson,471,1,1
116943,23,Alexander-Arnold,182,2,1
116943,23,Lundstram,297,3,1
116943,23,Söyüncü,164,4,1
116943,23,Martial,239,5,1
116943,23,Mané,192,6,1
116943,23,De Bruyne,215,7,2
116943,23,Cantwell,287,8,1
116943,23,Salah,191,9,1
116943,23,Calvert-Lewin,147,10,1
116943,23,Vardy,166,11,1
116943,23,Martin,553,12,0
116943,23,Rashford,233,13,0
116943,23,Williams,549,14,0
116943,23,Kelly,128,15,0
116943,24,Henderson,471,1,1
116943,24,Alexander-Arnold,182,2,1
116943,24,Williams,549,3,1
116943,24,Söyüncü,164,4,1
116943,24,Martial,239,5,1
116943,24,Mané,192,6,3
116943,24,De Bruyne,215,7,1
116943,24,Salah,191,8,1
116943,24,Ings,313,9,1
116943,24,Calvert-Lewin,147,10,1
116943,24,Vardy,166,11,1
116943,24,Martin,553,12,0
116943,24,Kelly,128,13,0
116943,24,Cantwell,287,14,0
116943,24,Lundstram,297,15,0
116943,25,Henderson,471,1,1
116943,25,Alexander-Arnold,182,2,1
116943,25,Lundstram,297,3,1
116943,25,Söyüncü,164,4,1
116943,25,Cantwell,287,5,1
116943,25,Martial,239,6,1
116943,25,De Bruyne,215,7,1
116943,25,Salah,191,8,2
116943,25,Ings,313,9,1
116943,25,Jiménez,409,10,1
116943,25,Vardy,166,11,1
116943,25,Martin,553,12,0
116943,25,Mané,192,13,0
116943,25,Kelly,128,14,0
116943,25,Williams,549,15,0
116943,26,Henderson,471,1,1
116943,26,Alexander-Arnold,182,2,1
116943,26,Lundstram,297,3,1
116943,26,Egan,295,4,1
116943,26,Mané,192,5,1
116943,26,Salah,191,6,2
116943,26,Martial,239,7,1
116943,26,De Bruyne,215,8,1
116943,26,Ings,313,9,1
116943,26,Jiménez,409,10,1
116943,26,Vardy,166,11,1
116943,26,Martin,553,12,0
116943,26,Söyüncü,164,13,0
116943,26,Cantwell,287,14,0
116943,26,Williams,549,15,0
116943,27,Henderson,471,1,1
116943,27,Alexander-Arnold,182,2,1
116943,27,Lundstram,297,3,1
116943,27,Egan,295,4,1
116943,27,Mané,192,5,2
116943,27,Salah,191,6,1
116943,27,Martial,239,7,1
116943,27,De Bruyne,215,8,1
116943,27,Ings,313,9,1
116943,27,Jiménez,409,10,1
116943,27,Vardy,166,11,1
116943,27,Martin,553,12,0
116943,27,Williams,549,13,0
116943,27,Cantwell,287,14,0
116943,27,Söyüncü,164,15,0
116943,28,Martin,553,1,1
116943,28,Alexander-Arnold,182,2,1
116943,28,Saïss,407,3,1
116943,28,Williams,549,4,1
116943,28,Söyüncü,164,5,1
116943,28,Borges Fernandes,618,6,1
116943,28,Mané,192,7,1
116943,28,Salah,191,8,2
116943,28,Cantwell,287,9,1
116943,28,Ings,313,10,1
116943,28,Jiménez,409,11,1
116943,28,Henderson,471,12,0
116943,28,Vardy,166,13,0
116943,28,De Bruyne,215,14,0
116943,28,Egan,295,15,0
116943,29,Henderson,471,1,1
116943,29,Alexander-Arnold,182,2,1
116943,29,Saïss,407,3,1
116943,29,Egan,295,4,1
116943,29,Söyüncü,164,5,1
116943,29,Borges Fernandes,618,6,1
116943,29,Mané,192,7,1
116943,29,Salah,191,8,2
116943,29,Ings,313,9,1
116943,29,Jiménez,409,10,1
116943,29,Vardy,166,11,1
116943,29,Martin,553,12,0
116943,29,De Bruyne,215,13,0
116943,29,Cantwell,287,14,0
116943,29,Williams,549,15,0
116943,39,Leno,14,1,1
116943,39,Basham,423,2,1
116943,39,Lundstram,297,3,1
116943,39,Egan,295,4,1
116943,39,De Bruyne,215,5,1
116943,39,Mané,192,6,1
116943,39,Mahrez,217,7,1
116943,39,Sterling,214,8,2
116943,39,Nketiah,13,9,1
116943,39,Jiménez,409,10,1
116943,39,Aubameyang,11,11,1
116943,39,Ramsdale,494,12,0
116943,39,Soares de Paulo,470,13,0
116943,39,Alexander-Arnold,182,14,0
116943,39,Saïss,407,15,0
116943,40,Pope,93,1,1
116943,40,Maguire,160,2,1
116943,40,Alexander-Arnold,182,3,1
116943,40,Doherty,401,4,1
116943,40,De Bruyne,215,5,1
116943,40,Mané,192,6,2
116943,40,Son,342,7,1
116943,40,Borges Fernandes,618,8,1
116943,40,Ings,313,9,1
116943,40,Rashford,233,10,1
116943,40,Jiménez,409,11,1
116943,40,Martínez,427,12,0
116943,40,Saïss,407,13,0
116943,40,Lascelles,258,14,0
116943,40,Davis,34,15,0
116943,41,Martínez,427,1,1
116943,41,Maguire,160,2,1
116943,41,Saïss,407,3,1
116943,41,Doherty,401,4,1
116943,41,Alexander-Arnold,182,5,1
116943,41,De Bruyne,215,6,1
116943,41,Mané,192,7,1
116943,41,Son,342,8,1
116943,41,Borges Fernandes,618,9,1
116943,41,Rashford,233,10,1
116943,41,Jiménez,409,11,2
116943,41,Pope,93,12,1
116943,41,Ings,313,13,1
116943,41,Davis,34,14,1
116943,41,Lascelles,258,15,1
116943,42,Pope,93,1,1
116943,42,Maguire,160,2,1
116943,42,Doherty,401,3,1
116943,42,Alexander-Arnold,182,4,1
116943,42,De Bruyne,215,5,1
116943,42,Mahrez,217,6,1
116943,42,Salah,191,7,2
116943,42,Borges Fernandes,618,8,1
116943,42,Ings,313,9,1
116943,42,Rashford,233,10,1
116943,42,Jiménez,409,11,1
116943,42,Martínez,427,12,0
116943,42,Saïss,407,13,0
116943,42,Lascelles,258,14,0
116943,42,Davis,34,15,0
116943,43,Pope,93,1,1
116943,43,Maguire,160,2,1
116943,43,Doherty,401,3,1
116943,43,Alexander-Arnold,182,4,1
116943,43,De Bruyne,215,5,2
116943,43,Mahrez,217,6,1
116943,43,Sterling,214,7,1
116943,43,Borges Fernandes,618,8,1
116943,43,Ings,313,9,1
116943,43,Rashford,233,10,1
116943,43,Jiménez,409,11,1
116943,43,Martínez,427,12,0
116943,43,Saïss,407,13,0
116943,43,Lascelles,258,14,0
116943,43,Davis,34,15,0
116943,44,Martínez,427,1,1
116943,44,Digne,141,2,1
116943,44,Doherty,401,3,1
116943,44,Alexander-Arnold,182,4,1
116943,44,Saïss,407,5,1
116943,44,De Bruyne,215,6,1
116943,44,Mahrez,217,7,1
116943,44,Sterling,214,8,2
116943,44,Borges Fernandes,618,9,1
116943,44,Rashford,233,10,1
116943,44,Greenwood,234,11,1
116943,44,Pope,93,12,0
116943,44,Ings,313,13,0
116943,44,Lascelles,258,14,0
116943,44,Davis,34,15,0
116943,45,Pope,93,1,1
116943,45,Saïss,407,2,1
116943,45,Doherty,401,3,1
116943,45,Digne,141,4,1
116943,45,Borges Fernandes,618,5,1
116943,45,Mahrez,217,6,1
116943,45,Borges Da Silva,113,7,1
116943,45,Sterling,214,8,2
116943,45,Rashford,233,9,1
116943,45,Ings,313,10,1
116943,45,Greenwood,234,11,1
116943,45,Martínez,427,12,0
116943,45,De Bruyne,215,13,0
116943,45,Alexander-Arnold,182,14,0
116943,45,Lascelles,258,15,0
116943,46,Pope,93,1,1
116943,46,Alexander-Arnold,182,2,1
116943,46,Tarkowski,84,3,1
116943,46,Doherty,401,4,1
116943,46,Borges Fernandes,618,5,1
116943,46,Mahrez,217,6,1
116943,46,De Bruyne,215,7,1
116943,46,Sterling,214,8,2
116943,46,Rashford,233,9,1
116943,46,Ings,313,10,1
116943,46,Greenwood,234,11,1
116943,46,Martínez,427,12,0
116943,46,Saïss,407,13,0
116943,46,Borges Da Silva,113,14,0
116943,46,Digne,141,15,0
116943,47,Pope,93,1,1
116943,47,Tarkowski,84,2,1
116943,47,Aurier,336,3,1
116943,47,Pieters,447,4,1
116943,47,De Bruyne,215,5,1
116943,47,Silva,219,6,1
116943,47,Sterling,214,7,2
116943,47,Martial,239,8,1
116943,47,Ings,313,9,1
116943,47,Aubameyang,11,10,1
116943,47,Kane,338,11,1
116943,47,Reina,603,12,0
116943,47,Branthwaite,637,13,0
116943,47,Williams,549,14,0
116943,47,McCarthy,157,15,0
151003,1,Heaton,94,1,1
151003,1,Alexander-Arnold,182,2,1
151003,1,Digne,141,3,1
151003,1,Doherty,401,4,1
151003,1,Salah,191,5,2
151003,1,Rodrigues Moura da Silva,345,6,1
151003,1,Pérez,265,7,1
151003,1,De Bruyne,215,8,1
151003,1,Sigurdsson,151,9,1
151003,1,Firmino,187,10,1
151003,1,King,68,11,1
151003,1,Button,48,12,0
151003,1,Rico,65,13,0
151003,1,Lundstram,297,14,0
151003,1,Greenwood,234,15,0
151003,2,Heaton,94,1,1
151003,2,Alexander-Arnold,182,2,1
151003,2,Digne,141,3,1
151003,2,Doherty,401,4,1
151003,2,Lundstram,297,5,1
151003,2,Salah,191,6,2
151003,2,Rodrigues Moura da Silva,345,7,1
151003,2,De Bruyne,215,8,1
151003,2,Sigurdsson,151,9,1
151003,2,Firmino,187,10,1
151003,2,King,68,11,1
151003,2,Button,48,12,0
151003,2,Pérez,265,13,0
151003,2,Rico,65,14,0
151003,2,Greenwood,234,15,0
151003,3,Heaton,94,1,1
151003,3,Alexander-Arnold,182,2,1
151003,3,Digne,141,3,1
151003,3,Walker-Peters,337,4,1
151003,3,Salah,191,5,2
151003,3,Rodrigues Moura da Silva,345,6,1
151003,3,De Bruyne,215,7,1
151003,3,Sigurdsson,151,8,1
151003,3,King,68,9,1
151003,3,Pukki,278,10,1
151003,3,Firmino,187,11,1
151003,3,Button,48,12,0
151003,3,Lundstram,297,13,0
151003,3,Cantwell,287,14,0
151003,3,Rico,65,15,0
151003,4,Heaton,94,1,1
151003,4,Alexander-Arnold,182,2,1
151003,4,Digne,141,3,1
151003,4,Lundstram,297,4,1
151003,4,Salah,191,5,1
151003,4,Mount,463,6,1
151003,4,Cantwell,287,7,1
151003,4,De Bruyne,215,8,2
151003,4,King,68,9,1
151003,4,Firmino,187,10,1
151003,4,Pukki,278,11,1
151003,4,Button,48,12,0
151003,4,Rodrigues Moura da Silva,345,13,0
151003,4,Walker-Peters,337,14,0
151003,4,Rico,65,15,0
151003,5,Heaton,94,1,1
151003,5,Alexander-Arnold,182,2,1
151003,5,Digne,141,3,1
151003,5,Lundstram,297,4,1
151003,5,Salah,191,5,2
151003,5,Rodrigues Moura da Silva,345,6,1
151003,5,Mount,463,7,1
151003,5,De Bruyne,215,8,1
151003,5,Pukki,278,9,1
151003,5,King,68,10,1
151003,5,Agüero,210,11,1
151003,5,Button,48,12,0
151003,5,Walker-Peters,337,13,0
151003,5,Cantwell,287,14,0
151003,5,Rico,65,15,0
151003,6,Heaton,94,1,1
151003,6,Alexander-Arnold,182,2,1
151003,6,Digne,141,3,1
151003,6,Lundstram,297,4,1
151003,6,Salah,191,5,1
151003,6,Maddison,171,6,1
151003,6,De Bruyne,215,7,1
151003,6,Cantwell,287,8,1
151003,6,Pukki,278,9,1
151003,6,King,68,10,1
151003,6,Agüero,210,11,2
151003,6,Button,48,12,0
151003,6,Mount,463,13,0
151003,6,Walker-Peters,337,14,0
151003,6,Rico,65,15,0
151003,7,Heaton,94,1,1
151003,7,Alexander-Arnold,182,2,1
151003,7,Söyüncü,164,3,1
151003,7,Rico,65,4,1
151003,7,Salah,191,5,2
151003,7,Cantwell,287,6,1
151003,7,Mount,463,7,1
151003,7,De Bruyne,215,8,1
151003,7,Abraham,460,9,1
151003,7,Agüero,210,10,1
151003,7,Pukki,278,11,1
151003,7,Button,48,12,0
151003,7,Walker-Peters,337,13,0
151003,7,Maddison,171,14,0
151003,7,Lundstram,297,15,0
151003,8,Heaton,94,1,1
151003,8,Alexander-Arnold,182,2,1
151003,8,Söyüncü,164,3,1
151003,8,Lundstram,297,4,1
151003,8,Salah,191,5,2
151003,8,Maddison,171,6,1
151003,8,Mount,463,7,1
151003,8,Son,342,8,1
151003,8,Abraham,460,9,1
151003,8,Agüero,210,10,1
151003,8,Pukki,278,11,1
151003,8,Button,48,12,0
151003,8,Cantwell,287,13,0
151003,8,Walker-Peters,337,14,0
151003,8,Rico,65,15,0
151003,9,Gazzaniga,341,1,1
151003,9,Alexander-Arnold,182,2,1
151003,9,Tomori,529,3,1
151003,9,Chilwell,161,4,1
151003,9,Rico,65,5,1
151003,9,Maddison,171,6,1
151003,9,Mount,463,7,1
151003,9,De Bruyne,215,8,1
151003,9,Abraham,460,9,2
151003,9,Aubameyang,11,10,1
151003,9,Jiménez,409,11,1
151003,9,Jimenez Gago,450,12,0
151003,9,Salah,191,13,0
151003,9,Lundstram,297,14,0
151003,9,Nakamba,491,15,0
151003,10,Jimenez Gago,450,1,1
151003,10,Alexander-Arnold,182,2,1
151003,10,Chilwell,161,3,1
151003,10,Lundstram,297,4,1
151003,10,Salah,191,5,1
151003,10,De Bruyne,215,6,1
151003,10,Maddison,171,7,1
151003,10,Mount,463,8,1
151003,10,Jiménez,409,9,1
151003,10,Abraham,460,10,1
151003,10,Aubameyang,11,11,2
151003,10,Gazzaniga,341,12,0
151003,10,Tomori,529,13,0
151003,10,Rico,65,14,0
151003,10,Nakamba,491,15,0
151003,11,Jimenez Gago,450,1,1
151003,11,Alexander-Arnold,182,2,1
151003,11,Chilwell,161,3,1
151003,11,Lundstram,297,4,1
151003,11,Mané,192,5,1
151003,11,De Bruyne,215,6,2
151003,11,Maddison,171,7,1
151003,11,Mount,463,8,1
151003,11,Jiménez,409,9,1
151003,11,Abraham,460,10,1
151003,11,Aubameyang,11,11,1
151003,11,Gazzaniga,341,12,0
151003,11,Tomori,529,13,0
151003,11,Rico,65,14,0
151003,11,Nakamba,491,15,0
151003,12,Gazzaniga,341,1,1
151003,12,Alexander-Arnold,182,2,1
151003,12,Chilwell,161,3,1
151003,12,Tomori,529,4,1
151003,12,Mané,192,5,1
151003,12,Son,342,6,2
151003,12,Maddison,171,7,1
151003,12,Mount,463,8,1
151003,12,Jiménez,409,9,1
151003,12,Abraham,460,10,1
151003,12,Vardy,166,11,1
151003,12,Jimenez Gago,450,12,0
151003,12,Rico,65,13,0
151003,12,Lundstram,297,14,0
151003,12,Nakamba,491,15,0
151003,13,Gazzaniga,341,1,1
151003,13,Alexander-Arnold,182,2,1
151003,13,Chilwell,161,3,1
151003,13,Lundstram,297,4,1
151003,13,Mané,192,5,2
151003,13,Son,342,6,1
151003,13,Maddison,171,7,1
151003,13,de Andrade,150,8,1
151003,13,Jiménez,409,9,1
151003,13,Abraham,460,10,1
151003,13,Vardy,166,11,1
151003,13,Jimenez Gago,450,12,0
151003,13,Rico,65,13,0
151003,13,Tomori,529,14,0
151003,13,Nakamba,491,15,0
151003,14,Gazzaniga,341,1,1
151003,14,Alexander-Arnold,182,2,1
151003,14,Chilwell,161,3,1
151003,14,Lundstram,297,4,1
151003,14,Mané,192,5,1
151003,14,Son,342,6,2
151003,14,Maddison,171,7,1
151003,14,De Bruyne,215,8,1
151003,14,Jiménez,409,9,1
151003,14,Ings,313,10,1
151003,14,Vardy,166,11,1
151003,14,Jimenez Gago,450,12,0
151003,14,Tomori,529,13,0
151003,14,Rico,65,14,0
151003,14,Nakamba,491,15,0
151003,15,Gazzaniga,341,1,1
151003,15,Alexander-Arnold,182,2,1
151003,15,Rico,65,3,1
151003,15,Lundstram,297,4,1
151003,15,Mané,192,5,1
151003,15,Maddison,171,6,1
151003,15,De Bruyne,215,7,1
151003,15,Son,342,8,1
151003,15,Ings,313,9,1
151003,15,Vardy,166,10,2
151003,15,Jiménez,409,11,1
151003,15,Jimenez Gago,450,12,0
151003,15,Tomori,529,13,0
151003,15,Chilwell,161,14,0
151003,15,Nakamba,491,15,0
151003,16,Gazzaniga,341,1,1
151003,16,Alexander-Arnold,182,2,1
151003,16,Chilwell,161,3,1
151003,16,Lundstram,297,4,1
151003,16,Salah,191,5,2
151003,16,Son,342,6,1
151003,16,Maddison,171,7,1
151003,16,De Bruyne,215,8,1
151003,16,Jiménez,409,9,1
151003,16,Ings,313,10,1
151003,16,Vardy,166,11,1
151003,16,Jimenez Gago,450,12,0
151003,16,Tomori,529,13,0
151003,16,Rico,65,14,0
151003,16,Nakamba,491,15,0
151003,17,Gazzaniga,341,1,1
151003,17,Alexander-Arnold,182,2,1
151003,17,Chilwell,161,3,1
151003,17,Lundstram,297,4,1
151003,17,Salah,191,5,2
151003,17,Son,342,6,1
151003,17,Maddison,171,7,1
151003,17,Martial,239,8,1
151003,17,Mount,463,9,1
151003,17,Ings,313,10,1
151003,17,Vardy,166,11,1
151003,17,Jimenez Gago,450,12,0
151003,17,Jiménez,409,13,0
151003,17,Rico,65,14,0
151003,17,Tomori,529,15,0
151003,18,Gazzaniga,341,1,1
151003,18,Rico,65,2,1
151003,18,Chilwell,161,3,1
151003,18,Lundstram,297,4,1
151003,18,Son,342,5,1
151003,18,Maddison,171,6,1
151003,18,Martial,239,7,1
151003,18,Grealish,29,8,1
151003,18,Jiménez,409,9,2
151003,18,Ings,313,10,1
151003,18,Vardy,166,11,1
151003,18,Jimenez Gago,450,12,0
151003,18,Salah,191,13,0
151003,18,Alexander-Arnold,182,14,0
151003,18,Tomori,529,15,0
151003,19,Gazzaniga,341,1,1
151003,19,Alexander-Arnold,182,2,1
151003,19,Tomori,529,3,1
151003,19,Lundstram,297,4,1
151003,19,De Bruyne,215,5,2
151003,19,Salah,191,6,1
151003,19,Martial,239,7,1
151003,19,Grealish,29,8,1
151003,19,Maddison,171,9,1
151003,19,Jiménez,409,10,1
151003,19,Ings,313,11,1
151003,19,Jimenez Gago,450,12,0
151003,19,Vardy,166,13,0
151003,19,Rico,65,14,0
151003,19,Chilwell,161,15,0
151003,20,Gazzaniga,341,1,1
151003,20,Alexander-Arnold,182,2,1
151003,20,Aurier,336,3,1
151003,20,Rico,65,4,1
151003,20,Salah,191,5,2
151003,20,Maddison,171,6,1
151003,20,Martial,239,7,1
151003,20,Grealish,29,8,1
151003,20,De Bruyne,215,9,1
151003,20,Ings,313,10,1
151003,20,Jiménez,409,11,1
151003,20,Jimenez Gago,450,12,0
151003,20,Vardy,166,13,0
151003,20,Chilwell,161,14,0
151003,20,Lundstram,297,15,0
151003,21,Gazzaniga,341,1,1
151003,21,Alexander-Arnold,182,2,1
151003,21,Aurier,336,3,1
151003,21,Chilwell,161,4,1
151003,21,Salah,191,5,2
151003,21,Maddison,171,6,1
151003,21,Martial,239,7,1
151003,21,Traoré,417,8,1
151003,21,De Bruyne,215,9,1
151003,21,Ings,313,10,1
151003,21,Jiménez,409,11,1
151003,21,Jimenez Gago,450,12,0
151003,21,Vardy,166,13,0
151003,21,Rico,65,14,0
151003,21,Lundstram,297,15,0
151003,22,Ryan,47,1,1
151003,22,Alexander-Arnold,182,2,1
151003,22,Lundstram,297,3,1
151003,22,Chilwell,161,4,1
151003,22,De Bruyne,215,5,1
151003,22,Salah,191,6,1
151003,22,Martial,239,7,1
151003,22,Maddison,171,8,1
151003,22,Traoré,417,9,1
151003,22,Jiménez,409,10,1
151003,22,Vardy,166,11,2
151003,22,Jimenez Gago,450,12,0
151003,22,Ings,313,13,0
151003,22,Rico,65,14,0
151003,22,Aurier,336,15,0
151003,23,Ryan,47,1,1
151003,23,Alexander-Arnold,182,2,1
151003,23,Aurier,336,3,1
151003,23,Lundstram,297,4,1
151003,23,Salah,191,5,2
151003,23,Maddison,171,6,1
151003,23,Traoré,417,7,1
151003,23,De Bruyne,215,8,1
151003,23,Ings,313,9,1
151003,23,Vardy,166,10,1
151003,23,Jiménez,409,11,1
151003,23,Jimenez Gago,450,12,0
151003,23,Chilwell,161,13,0
151003,23,Rico,65,14,0
151003,23,Martial,239,15,0
151003,24,Ryan,47,1,1
151003,24,Alexander-Arnold,182,2,1
151003,24,Aurier,336,3,1
151003,24,Rico,65,4,1
151003,24,Salah,191,5,3
151003,24,Maddison,171,6,1
151003,24,Martial,239,7,1
151003,24,De Bruyne,215,8,1
151003,24,Ings,313,9,1
151003,24,Vardy,166,10,1
151003,24,Firmino,187,11,1
151003,24,Jimenez Gago,450,12,0
151003,24,Tanganga,583,13,0
151003,24,Lundstram,297,14,0
151003,24,Traoré,417,15,0
151003,25,Ryan,47,1,1
151003,25,Rico,65,2,1
151003,25,Alexander-Arnold,182,3,1
151003,25,Lundstram,297,4,1
151003,25,De Bruyne,215,5,1
151003,25,Salah,191,6,2
151003,25,Maddison,171,7,1
151003,25,Martial,239,8,1
151003,25,Traoré,417,9,1
151003,25,Firmino,187,10,1
151003,25,Vardy,166,11,1
151003,25,Jimenez Gago,450,12,0
151003,25,Ings,313,13,0
151003,25,Aurier,336,14,0
151003,25,Tanganga,583,15,0
151003,26,Ryan,47,1,1
151003,26,Aurier,336,2,1
151003,26,Alexander-Arnold,182,3,1
151003,26,Bertrand,305,4,1
151003,26,De Bruyne,215,5,1
151003,26,Salah,191,6,2
151003,26,Maddison,171,7,1
151003,26,Martial,239,8,1
151003,26,Jiménez,409,9,1
151003,26,Firmino,187,10,1
151003,26,Ings,313,11,1
151003,26,Jimenez Gago,450,12,0
151003,26,Traoré,417,13,0
151003,26,Rico,65,14,0
151003,26,Tanganga,583,15,0
151003,27,Ryan,47,1,1
151003,27,Aurier,336,2,1
151003,27,Alexander-Arnold,182,3,1
151003,27,Bertrand,305,4,1
151003,27,De Bruyne,215,5,1
151003,27,Salah,191,6,2
151003,27,Traoré,417,7,1
151003,27,Martial,239,8,1
151003,27,Jiménez,409,9,1
151003,27,Firmino,187,10,1
151003,27,Ings,313,11,1
151003,27,Jimenez Gago,450,12,0
151003,27,Maddison,171,13,0
151003,27,Rico,65,14,0
151003,27,Tanganga,583,15,0
151003,28,Ryan,47,1,1
151003,28,Alexander-Arnold,182,2,1
151003,28,Aurier,336,3,1
151003,28,Bertrand,305,4,1
151003,28,Salah,191,5,1
151003,28,Maddison,171,6,1
151003,28,Traoré,417,7,1
151003,28,Mané,192,8,2
151003,28,Martial,239,9,1
151003,28,Ings,313,10,1
151003,28,Jiménez,409,11,1
151003,28,Button,48,12,0
151003,28,Vardy,166,13,0
151003,28,Rico,65,14,0
151003,28,Tanganga,583,15,0
151003,29,Ryan,47,1,1
151003,29,Aurier,336,2,1
151003,29,Alexander-Arnold,182,3,1
151003,29,Bertrand,305,4,1
151003,29,Maddison,171,5,1
151003,29,Salah,191,6,2
151003,29,Martial,239,7,1
151003,29,Mané,192,8,1
151003,29,Vardy,166,9,1
151003,29,Jiménez,409,10,1
151003,29,Ings,313,11,1
151003,29,Button,48,12,0
151003,29,Traoré,417,13,0
151003,29,Rico,65,14,0
151003,29,Tanganga,583,15,0
151003,39,Nyland,27,1,1
151003,39,Baldock,294,2,1
151003,39,Alexander-Arnold,182,3,1
151003,39,Lundstram,297,4,1
151003,39,Cantwell,287,5,1
151003,39,Grealish,29,6,1
151003,39,Saka,541,7,1
151003,39,De Bruyne,215,8,1
151003,39,Aubameyang,11,9,1
151003,39,Sharp,298,10,1
151003,39,Agüero,210,11,2
151003,39,Leno,14,12,1
151003,39,Mané,192,13,1
151003,39,Targett,309,14,1
151003,39,Saïss,407,15,1
151003,40,de Gea,235,1,1
151003,40,Doherty,401,2,1
151003,40,Alexander-Arnold,182,3,1
151003,40,Aurier,336,4,1
151003,40,Martial,239,5,1
151003,40,Borges Fernandes,618,6,1
151003,40,De Bruyne,215,7,1
151003,40,Mané,192,8,1
151003,40,de Andrade,150,9,1
151003,40,Jiménez,409,10,2
151003,40,Ings,313,11,1
151003,40,Button,48,12,0
151003,40,Nketiah,13,13,0
151003,40,Schelotto,546,14,0
151003,40,Simpson,66,15,0
151003,41,de Gea,235,1,1
151003,41,Doherty,401,2,1
151003,41,Alexander-Arnold,182,3,1
151003,41,Aurier,336,4,1
151003,41,Martial,239,5,1
151003,41,Borges Fernandes,618,6,1
151003,41,De Bruyne,215,7,1
151003,41,Mané,192,8,1
151003,41,Pulisic,431,9,1
151003,41,Jiménez,409,10,2
151003,41,Ings,313,11,1
151003,41,Button,48,12,0
151003,41,Nketiah,13,13,0
151003,41,Schelotto,546,14,0
151003,41,Simpson,66,15,0
151003,42,de Gea,235,1,1
151003,42,Doherty,401,2,1
151003,42,Alexander-Arnold,182,3,1
151003,42,Aurier,336,4,1
151003,42,Martial,239,5,1
151003,42,Borges Fernandes,618,6,1
151003,42,Son,342,7,1
151003,42,Mané,192,8,2
151003,42,Pulisic,431,9,1
151003,42,Jiménez,409,10,1
151003,42,Ings,313,11,1
151003,42,Button,48,12,0
151003,42,Nketiah,13,13,0
151003,42,Schelotto,546,14,0
151003,42,Simpson,66,15,0
151003,43,de Gea,235,1,1
151003,43,Doherty,401,2,1
151003,43,Alexander-Arnold,182,3,1
151003,43,Aurier,336,4,1
151003,43,Martial,239,5,1
151003,43,Borges Fernandes,618,6,2
151003,43,Son,342,7,1
151003,43,De Bruyne,215,8,1
151003,43,Pulisic,431,9,1
151003,43,Jiménez,409,10,1
151003,43,Ings,313,11,1
151003,43,Button,48,12,0
151003,43,Nketiah,13,13,0
151003,43,Schelotto,546,14,0
151003,43,Simpson,66,15,0
151003,44,de Gea,235,1,1
151003,44,Doherty,401,2,1
151003,44,Alexander-Arnold,182,3,1
151003,44,Aurier,336,4,1
151003,44,Martial,239,5,1
151003,44,Borges Fernandes,618,6,1
151003,44,Salah,191,7,2
151003,44,De Bruyne,215,8,1
151003,44,Pulisic,431,9,1
151003,44,Jiménez,409,10,1
151003,44,Ings,313,11,1
151003,44,Button,48,12,0
151003,44,Nketiah,13,13,0
151003,44,Schelotto,546,14,0
151003,44,Simpson,66,15,0
151003,45,de Gea,235,1,1
151003,45,Doherty,401,2,1
151003,45,Alexander-Arnold,182,3,1
151003,45,Aurier,336,4,1
151003,45,Martial,239,5,1
151003,45,Borges Fernandes,618,6,1
151003,45,Salah,191,7,1
151003,45,Sterling,214,8,1
151003,45,Pulisic,431,9,2
151003,45,Jiménez,409,10,1
151003,45,Ings,313,11,1
151003,45,Button,48,12,0
151003,45,Schelotto,546,13,0
151003,45,Nketiah,13,14,0
151003,45,Simpson,66,15,0
151003,46,de Gea,235,1,1
151003,46,Doherty,401,2,1
151003,46,Alexander-Arnold,182,3,1
151003,46,Aurier,336,4,1
151003,46,Martial,239,5,1
151003,46,Borges Fernandes,618,6,1
151003,46,Salah,191,7,2
151003,46,Sterling,214,8,1
151003,46,Stanislas,77,9,1
151003,46,Jiménez,409,10,1
151003,46,Ings,313,11,1
151003,46,Button,48,12,0
