assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
2,28,2,7711,17,2,8.71595642156899,David McGoldrick,F S,0,45,Sheffield United,1841,2.095128213055432,8.71595642156899,3.0863603558391333,12.238811342045665,2
0,9,2,8016,3,2,0.6965182088315487,Matthew Longstaff,M S,0,4,Newcastle United,564,0.18956130929291248,0.6965182088315487,0.25069454684853554,1.1064833365380764,1
0,20,1,12,7,1,1.097883801907301,Mario Vrancic,M S,0,14,Norwich,613,1.0300541585311294,1.097883801907301,1.226145414635539,1.7203903058543801,3
0,19,1,111,6,1,0.6769367195665836,Jannik Vestergaard,D S,0,12,Southampton,1500,0.7554682996124029,0.6769367195665836,3.7504162844270468,3.913532881066203,3
0,2,1,191,0,1,0.8829848766326904,Chicharito,F S,0,3,West Ham,107,0,0.8829848766326904,0.07047868520021439,0.8958585262298584,0
2,31,1,204,16,1,0.5712299095466733,Granit Xhaka,M S,0,11,Arsenal,2598,0.9721966329962015,0.5712299095466733,12.263057757169008,12.973859880119562,10
0,21,1,209,4,1,2.934155995026231,Josip Drmic,F S,1,14,Norwich,609,0.9491621144115925,2.934155995026231,0.24445537850260735,2.3794469460844994,0
0,9,1,332,1,1,0.3017807062715292,Joel Matip,D S,0,4,Liverpool,706,0.015664158388972282,0.3017807062715292,1.53962386213243,1.5552880205214024,0
0,29,1,458,4,1,0.6190808732062578,Steve Cook,D S,1,12,Bournemouth,2431,0.6960190739482641,0.6190808732062578,3.797908239066601,3.9237438663840294,6
1,15,1,486,4,1,0.8086850233376026,Adam Lallana,M S,0,5,Liverpool,362,0.6536715552210808,0.8086850233376026,2.3135502636432648,3.720507051795721,1
0,15,1,492,3,1,0.4325046166777611,Héctor Bellerín,D M S,0,7,Arsenal,1164,0.4499826058745384,0.4325046166777611,3.453754238784313,4.190360739827156,2
2,18,1,499,37,1,1.7082734499126673,Mesut Özil,M,0,9,Arsenal,1472,2.287408385425806,1.7082734499126673,6.210024692118168,8.399061232805252,1
0,25,1,500,24,1,2.4786294400691986,Alex Iwobi,F M S,0,23,Everton,1637,2.2246745694428682,2.4786294400691986,3.2983946353197098,7.122992746531963,0
1,14,1,508,7,1,0.6329495338723063,Calum Chambers,D S,0,12,Arsenal,1102,2.241443794220686,0.6329495338723063,3.210471026599407,4.406148262321949,5
1,6,1,519,3,1,1.115554228425026,Connor Wickham,S,0,3,Crystal Palace,78,0.4237448163330555,1.115554228425026,0.019518323242664337,1.451029047369957,0
1,18,1,530,2,1,1.0543269906193018,James Tomkins,D,0,9,Crystal Palace,1589,0.1189458891749382,1.0543269906193018,2.5303217004984617,2.6492675896734,5
1,35,1,532,10,1,2.1179457884281874,Cheikhou Kouyaté,D M S,0,24,Crystal Palace,2560,0.7690878007560968,2.1179457884281874,1.3397960038855672,3.4630213798955083,4
0,22,1,558,20,1,2.3275695517659187,Jesse Lingard,M S,0,22,Manchester United,919,1.1104203211143613,2.3275695517659187,3.927907875739038,7.1628105491399765,3
4,21,1,592,24,1,2.8449643328785896,Ross Barkley,M S,0,40,Chelsea,1100,2.860243557021022,2.8449643328785896,6.369961686432362,10.34183406084776,0
0,18,1,596,15,1,1.7800701409578323,Tom Cleverley,M S,0,17,Watford,952,0.7182993106544018,1.7800701409578323,2.588178955949843,4.6471445532515645,2
4,29,1,638,19,1,1.3122367281466722,Kyle Walker,D M S,0,14,Manchester City,2407,1.930935388430953,1.3122367281466722,16.141078986227512,17.875287041068077,5
1,23,1,640,3,1,0.637748884037137,Jan Vertonghen,D M S,0,4,Tottenham,1651,1.017921805381775,0.637748884037137,3.7159959319978952,4.369382696226239,2
1,11,1,687,17,1,2.4724749960005283,Pedro,F M S,0,22,Chelsea,661,1.0707551576197147,2.4724749960005283,1.5569444578140974,4.754026403650641,1
0,15,1,703,4,1,0.562975381501019,Fikayo Tomori,D,0,7,Chelsea,1299,0.11987660080194473,0.562975381501019,4.995166843757033,5.061155995354056,3
0,16,1,727,7,1,0.7519300580024719,DeAndre Yedlin,D M S,0,1,Newcastle United,935,0.2669152803719044,0.7519300580024719,1.3399440962821245,2.2884696032851934,3
0,24,1,766,2,1,0.441191584803164,Jamaal Lascelles,D,0,9,Newcastle United,2084,0.1419747695326805,0.441191584803164,2.8535711150616407,2.9985417667776346,5
1,24,1,775,13,1,0.39566214568912983,Andros Townsend,M S,0,12,Crystal Palace,1272,1.7137907668948174,0.39566214568912983,1.2008678801357746,2.362527159973979,0
2,17,1,789,9,1,0.9965001977980137,Robbie Brady,M S,0,12,Burnley,436,0.3175497390329838,0.9965001977980137,0.8886658251285553,1.495762873440981,1
1,30,1,791,5,1,0.6770779518410563,Alexander Tettey,D M S,0,23,Norwich,2372,0.48997790180146694,0.6770779518410563,5.039048407226801,5.790715370327234,5
1,38,1,807,8,1,2.4807436261326075,Jonny Evans,D,1,23,Leicester,3390,0.3810349116101861,2.4807436261326075,10.734535921365023,10.939471457153559,8
1,32,1,835,30,1,2.061922902241349,Ryan Bertrand,D M S,1,19,Southampton,2742,3.5224441215395927,2.061922902241349,5.929432241246104,8.074736882001162,3
1,21,1,847,12,1,0.6565496930852532,Cédric Soares,D M S,0,10,"Arsenal,Southampton",1567,0.8299598507583141,0.6565496930852532,1.9973489306867123,3.0438963510096073,1
1,23,1,882,3,1,2.606120537035167,Glenn Murray,F S,0,18,Brighton,761,0.8675273358821869,2.606120537035167,0.603656955063343,3.2747981967404485,0
2,28,1,884,29,1,0.3935443013906479,Matt Targett,D M S,0,7,Aston Villa,2305,3.2999231703579426,0.3935443013906479,6.494183115661144,7.988193564116955,4
0,7,1,888,3,1,0.5408407375216484,Xherdan Shaqiri,M S,0,4,Liverpool,175,0.1784982606768608,0.5408407375216484,0.044575419276952744,0.7241482846438885,0
3,25,1,922,31,1,2.2855918873101473,Andreas Pereira,M S,0,37,Manchester United,1501,3.7079232446849346,2.2855918873101473,4.526673385873437,8.948890056461096,3
0,30,1,1042,6,1,1.6402476858347654,Tom Davies,M S,0,17,Everton,2025,0.5344789810478687,1.6402476858347654,5.533327963203192,6.296167246997356,8
4,25,1,1208,25,1,2.6348467022180557,Felipe Anderson,M S,0,23,West Ham,1531,2.6474777795374393,2.6348467022180557,3.8147295024245977,8.100950414314866,1
1,29,1,1227,13,1,1.4572487138211727,Lucas Torreira,M S,0,21,Arsenal,1496,0.8258079728111625,1.4572487138211727,4.9135246723890305,6.481219805777073,7
2,27,1,1234,9,1,1.2077158903703094,Dennis Praet,M S,0,16,Leicester,1124,1.4928807206451893,1.2077158903703094,5.090953033417463,6.806874416768551,2
0,26,1,1441,10,1,0.8492825832217932,Adam Masina,D S,0,15,Watford,1818,0.41763083916157484,0.8492825832217932,2.1459740549325943,2.9818634940311313,3
1,32,1,1654,9,1,1.3048196090385318,Ben Mee,D,0,17,Burnley,2880,1.7796144168823957,1.3048196090385318,1.7440897338092327,1.8804771974682808,7
1,12,1,1663,14,1,0.723538264632225,Johann Berg Gudmundsson,M S,0,10,Burnley,629,0.9180742427706718,0.723538264632225,1.0057306550443172,1.565794177353382,0
1,16,1,1678,3,1,3.038818970322609,Michy Batshuayi,F S,0,15,Chelsea,194,0.202503627166152,3.038818970322609,0.22043078392744064,3.1288072522729635,0
4,28,1,1683,44,1,3.4642705637961626,Ryan Fraser,F M S,0,27,Bournemouth,2054,3.600613407790661,3.4642705637961626,4.503551121801138,9.423755504190922,2
1,18,1,1685,22,1,0.1957340268418193,Ahmed Elmohamady,D M S,0,5,Aston Villa,1007,2.2209435738623142,0.1957340268418193,2.72565308958292,3.627542907372117,1
0,38,1,1687,16,1,2.7722497517243028,Harry Maguire,D,0,31,Manchester United,3420,0.4539246931672096,2.7722497517243028,11.714804905466735,12.02994320448488,6
3,28,1,1735,8,1,0.9333294555544853,Jack Stephens,D S,1,6,Southampton,2456,1.1747868731617928,0.9333294555544853,4.653188629075885,5.805270738899708,4
3,16,1,1740,30,1,1.3897003000602126,Paul Pogba,M S,0,22,Manchester United,1206,3.056191712617874,2.1508691580966115,7.2315688990056515,8.765662774443626,1
4,13,1,1776,15,1,2.3164738304913044,Jarrod Bowen,M S,0,24,West Ham,935,2.612398013472557,2.3164738304913044,2.0298725068569183,5.648861564695835,0
2,33,1,2182,11,1,0.8153311414644122,Jefferson Lerma,M S,1,30,Bournemouth,2724,1.5313030807301402,0.8153311414644122,8.17416101694107,8.758199345320463,11
7,36,1,2203,83,1,2.169868305325508,Emiliano Buendía,M S,1,40,Norwich,2462,7.19096221216023,2.169868305325508,7.511154666543007,12.547948561608791,6
3,31,1,2254,28,1,0.9726598635315895,Mateo Kovacic,M S,0,21,Chelsea,2086,1.8484531957656145,0.9726598635315895,9.035377033054829,10.112222500145435,8
0,15,1,2498,3,1,0.7192277312278748,Aymeric Laporte,D S,0,4,Manchester City,1112,0.17903731018304825,0.7192277312278748,7.252388287335634,7.432042468339205,1
6,38,1,3422,76,1,0.6877675270661712,João Moutinho,M S,0,22,Wolverhampton Wanderers,3100,6.775043549016118,0.6877675270661712,10.858657408505678,11.932691108435392,7
5,33,1,3600,33,1,0.48477443493902683,Serge Aurier,D M S,1,13,Tottenham,2716,3.6023120153695345,0.48477443493902683,6.796362122520804,10.132188422605395,2
0,3,1,4068,1,1,0.36459624767303467,Florin Andone,F S,1,1,Brighton,69,0.058196283876895905,0.36459624767303467,0,0.36459624767303467,0
1,16,1,4476,4,1,1.561250001192093,Callum Robinson,F S,0,12,Sheffield United,674,0.6526464708149433,1.561250001192093,0.7018386432901025,2.8356007281690836,1
1,34,1,5264,5,1,1.4316154308617115,Caglar Söyüncü,D,1,17,Leicester,3042,0.31019366160035133,1.4316154308617115,6.455812385305762,6.562317108735442,4
3,38,1,5553,22,1,1.2663899101316929,Declan Rice,D M,0,31,West Ham,3420,1.3063034573569894,1.2663899101316929,7.636568044312298,8.69338352419436,6
0,22,1,5609,4,1,0.4054245240986347,Yves Bissouma,M S,0,16,Brighton,1270,0.13574092276394367,0.4054245240986347,2.9315701331943274,3.3690205039456487,4
1,34,1,6034,15,1,2.2746950732544065,Philip Billing,M S,0,33,Bournemouth,2542,1.434430819004774,2.2746950732544065,5.092857507057488,6.998950299806893,8
1,34,1,6042,3,1,1.060794048011303,Jan Bednarek,D,0,7,Southampton,3059,1.094120530411601,1.060794048011303,4.872771088033915,4.889748644083738,4
0,19,1,6047,2,1,1.256109475158155,Shane Duffy,D S,0,7,Brighton,1226,0.13407667726278305,1.256109475158155,1.9144122581928968,2.0523229520767927,2
2,35,1,6050,29,1,1.8662200346589088,Davy Pröpper,M S,0,29,Brighton,2826,2.9777765087783337,1.8662200346589088,8.669299827888608,11.892824701964855,4
2,29,1,6062,15,1,1.390735574066639,Isaac Hayden,D M S,1,18,Newcastle United,2224,2.5337737184017897,1.390735574066639,4.893850919790566,7.8295365404337645,4
0,35,1,6080,4,1,0.18408984132111073,Victor Lindelöf,D,0,6,Manchester United,3100,0.3704907242208719,0.18408984132111073,8.86801265180111,8.878299836069345,6
1,30,1,6104,25,1,2.3883110266178846,Will Hughes,M S,0,27,Watford,2300,2.1773148719221354,2.3883110266178846,3.3986194748431444,6.4300449173897505,9
0,13,1,6352,6,1,0.493495911359787,Valentino Lazaro,D M S,1,4,Newcastle United,455,0.1779981181025505,0.493495911359787,1.1888009728863835,1.6748454989865422,0
1,20,1,6418,4,1,0.3366532791405916,Hamza Choudhury,M S,1,7,Leicester,879,0.11283764243125916,0.3366532791405916,2.528091561049223,2.745781756937504,2
5,22,1,6456,20,1,2.0151429465040565,Callum Hudson-Odoi,F M S,0,21,Chelsea,816,2.7081663236021996,2.0151429465040565,3.8470644149929285,7.247335624881089,1
0,17,1,6492,9,1,1.273586928844452,Reiss Nelson,F M S,0,11,Arsenal,621,0.36293607112020254,1.273586928844452,0.7598885204643011,1.928011603653431,1
1,29,1,6630,12,1,2.3209964223206043,Joe Willock,M S,0,15,Arsenal,819,1.046809496358037,2.3209964223206043,3.18369335308671,5.560237467288971,2
0,6,1,6665,0,1,0.8147163465619087,Curtis Jones,M S,0,6,Liverpool,108,0,0.8147163465619087,0.9333235323429108,1.367407813668251,0
0,9,1,6820,6,1,0.4326113164424896,David Brooks,M S,0,6,Bournemouth,533,0.5346464300528169,0.4326113164424896,0.13210545666515827,0.864390030503273,1
0,18,1,6859,2,1,2.8237674068659544,Kortney Hause,D S,0,20,Aston Villa,1541,0.49075983464717865,2.8237674068659544,1.7359603326767683,1.7359603326767683,3
0,17,1,6892,1,1,1.338660404086113,Fabián Balbuena,D S,0,10,West Ham,1174,0.4616926908493042,1.338660404086113,1.5457499846816063,1.5457499846816063,2
1,23,1,7078,15,1,1.1776162311434746,Sean Longstaff,M S,1,25,Newcastle United,1354,0.9336592350155115,1.1776162311434746,2.13690778426826,2.805940805003047,2
0,17,1,7152,2,1,0.7842208202928305,Björn Engels,D S,0,8,Aston Villa,1447,0.14336226508021355,0.7842208202928305,3.74813240673393,3.80121938791126,1
5,26,1,7322,21,1,1.1424387358129025,Bukayo Saka,D F M S,0,13,Arsenal,1769,3.680353555828333,1.1424387358129025,5.022924855351448,7.812505632638931,6
0,12,1,7384,1,1,1.053304761648178,Chris Mepham,D S,0,7,Bournemouth,909,0.07673638314008713,1.053304761648178,0.7480950877070427,0.9437225051224232,1
0,28,1,7691,15,1,0.3487264607101679,Jamal Lewis,D S,0,9,Norwich,2311,1.0117010083049536,0.3487264607101679,2.8907426008954644,4.066843003034592,4
1,37,1,7693,24,1,1.2136974120512605,Kenny McLean,M S,0,30,Norwich,2955,2.622597435489297,1.2136974120512605,6.269315179437399,8.08472777158022,5
2,26,1,7697,20,1,1.912150758318603,Onel Hernández,M S,0,29,Norwich,1377,0.9162319172173738,1.912150758318603,0.8984577488154173,3.5050562731921673,0
1,38,1,7710,49,0,0.5771325016394258,Oliver Norwood,M S,0,17,Sheffield United,3119,3.8799224253743887,1.3383013252168894,9.053664203733206,9.954603590071201,8
2,25,1,7726,11,1,1.6698183482512832,Ezri Konsa Ngoyo,D S,0,11,Aston Villa,2054,0.8850578181445599,1.6698183482512832,2.549149276688695,2.952718263491988,3
0,8,1,7822,0,1,0.4821467623114586,Dennis Srbeny,S,0,2,Norwich,29,0,0.4821467623114586,0,0.4334107041358948,0
0,17,1,8075,13,1,0.9978843368589878,Brandon Williams,D M S,0,6,Manchester United,1005,0.6670700367540121,0.9978843368589878,4.348557123914361,5.710485707968473,6
1,15,1,8089,6,1,0.22836244106292725,Kieran Tierney,D M S,0,6,Arsenal,996,0.7536176852881908,0.22836244106292725,2.30980633944273,2.880771268159151,2
1,14,1,8285,2,1,0.6007533967494965,Sander Berge,M S,0,5,Sheffield United,957,0.7143874987959862,0.6007533967494965,1.2101579550653696,2.35891548730433,0
0,14,1,8287,9,1,2.527881510555744,Mbwana Samatta,F S,0,17,Aston Villa,962,0.31157658621668816,2.527881510555744,1.3475393429398537,3.418448895215988,1
0,9,1,8291,5,1,1.3593143299221992,Daniel Podence,F S,0,10,Wolverhampton Wanderers,284,0.7727443873882294,1.3593143299221992,0.5978078842163086,2.3833416923880577,0
0,8,0,47,1,0,0.08367183804512024,Yoshinori Muto,M S,0,1,Newcastle United,193,0.014181027188897133,0.08367183804512024,0.10911807231605053,0.2069709375500679,0
0,12,0,62,8,0,0.8557931073009968,Lukas Rupp,M S,0,4,Norwich,701,0.7755274809896946,0.8557931073009968,0.9235103661194444,2.554830967448652,1
0,7,0,162,0,0,0.23848844319581985,Timm Klose,D,0,3,Norwich,591,0,0.23848844319581985,0.4654364287853241,0.4654364287853241,0
0,30,0,181,0,0,0,Bernd Leno,GK,0,0,Arsenal,2649,0,0,4.038202187977731,4.038202187977731,2
0,21,0,200,4,0,0.6141439899802208,Andreas Christensen,D,0,7,Chelsea,1758,0.8512690179049969,0.6141439899802208,6.253279689699411,6.598435763269663,5
0,7,0,250,0,0,0,Ørjan Nyland,GK S,0,0,Aston Villa,536,0,0,0.19450698792934418,0.19450698792934418,0
0,3,0,317,2,0,0.4295179098844528,Henrikh Mkhitaryan,M S,0,2,Arsenal,109,0.2743019759654999,0.4295179098844528,0.29007071256637573,0.8670729100704193,1
0,1,0,330,0,0,0,Ralf Fährmann,GK,0,0,Norwich,21,0,0,0,0,0
0,1,0,337,0,0,0.09815926104784012,Leroy Sané,S,0,2,Manchester City,6,0,0.09815926104784012,0.12103497982025146,0.17216940224170685,0
0,17,0,338,4,0,0.4592808475717902,Max Meyer,F M S,0,9,Crystal Palace,641,0.19799978658556938,0.4592808475717902,0.3796441350132227,0.8563479296863079,1
2,26,0,342,10,0,0.25498836766928434,Sead Kolasinac,D M S,0,4,Arsenal,1687,1.3343037255108356,0.25498836766928434,7.0412316508591175,8.028099369257689,4
1,33,0,343,30,0,3.178929547779262,Pierre-Emile Højbjerg,D M S,0,46,Southampton,2740,1.8598951622843742,3.178929547779262,8.348503055982292,11.663620421662927,5
0,15,0,456,4,0,0.15451994724571705,Simon Francis,D S,1,3,Bournemouth,956,0.4215386537835002,0.15451994724571705,1.679096294566989,1.7624632865190506,3
0,2,0,459,2,0,0,Charlie Daniels,D,0,0,Bournemouth,126,0.14172236621379852,0,0.418497234582901,0.4943442642688751,0
0,5,0,460,1,0,0.02773614227771759,Andrew Surman,M S,0,1,Bournemouth,230,0.04897062107920647,0.02773614227771759,0.8905238769948483,0.9394944868981838,1
0,2,0,481,0,0,0,Jordon Ibe,S,0,0,Bournemouth,39,0,0,0.021998491138219833,0.021998491138219833,0
0,14,0,485,1,0,0,Mamadou Sakho,D S,1,0,Crystal Palace,928,0.029572835192084312,0,1.7088798731565475,1.738452710211277,1
0,3,0,495,3,0,0.04398033022880554,Nacho Monreal,D,0,1,Arsenal,270,0.45943301916122437,0.04398033022880554,0.5824294127523899,0.6670906580984592,0
0,3,0,509,0,0,0,Wayne Hennessey,GK,0,0,Crystal Palace,270,0,0,0.11491350084543228,0.11491350084543228,0
0,29,0,510,5,0,0.19882610067725182,Joel Ward,D S,0,5,Crystal Palace,2383,0.2505737356841564,0.19882610067725182,2.205837968736887,2.5462702102959156,4
1,16,0,512,5,0,0.4702080339193344,Scott Dann,D S,0,8,Crystal Palace,1263,0.3574719214811921,0.4702080339193344,1.2433205097913742,1.3435749905183911,0
0,20,0,524,4,0,0.1671658717095852,Adrian Mariappa,D S,1,3,Watford,1503,0.24789968505501747,0.1671658717095852,2.560190767981112,2.8531575966626406,4
1,19,0,525,6,0,0.06097240559756756,Martin Kelly,D S,0,2,Crystal Palace,1554,0.8339540883898735,0.06097240559756756,2.184050213545561,2.3818599116057158,0
0,11,0,527,0,0,0,Adrián,GK S,0,0,Liverpool,873,0,0,2.574331186711788,2.574331186711788,1
2,24,0,535,31,0,2.141773476265371,Manuel Lanzini,F M S,0,23,West Ham,1372,2.0791085343807936,2.141773476265371,3.432397784665227,5.7733493354171515,1
4,19,0,537,12,0,1.494794494472444,Andy Carroll,F S,0,16,Newcastle United,582,0.9094429472461343,1.494794494472444,1.0494360737502575,2.188728731125593,1
0,2,0,540,0,0,0,Darren Randolph,GK,0,0,West Ham,180,0,0,0,0,0
0,38,0,546,0,0,0,David de Gea,GK,0,0,Manchester United,3420,0,0,4.69521068315953,4.69521068315953,2
0,3,0,549,2,0,0.08578138053417206,Timothy Fosu-Mensah,D S,0,1,Manchester United,139,0.12574833631515503,0.08578138053417206,0.47990095615386963,0.6020888835191727,1
0,3,0,550,0,0,0.13206884264945984,Marcos Rojo,D S,0,1,Manchester United,119,0,0.13206884264945984,0.03241937234997749,0.03241937234997749,1
0,15,0,551,4,0,0.33733922988176346,Morgan Schneiderlin,M S,1,6,Everton,1014,0.1284838654100895,0.33733922988176346,3.0296873468905687,3.2938893102109432,4
2,19,0,554,18,0,1.2170822620391846,Juan Mata,M S,0,10,Manchester United,740,2.104931265115738,1.2170822620391846,3.0575095880776644,4.749433916062117,1
0,1,0,566,0,0,0.057957686483860016,Sebastian Prödl,D,0,2,Watford,57,0,0.057957686483860016,0,0,0
0,14,0,568,11,0,0.2385536441579461,José Holebas,D S,0,6,Watford,1019,0.5429356396198273,0.2385536441579461,2.237692667171359,2.6095197815448046,5
3,30,0,572,19,0,0.6416583098471165,Etienne Capoue,M,0,19,Watford,2643,2.543247055262327,0.6416583098471165,6.2570908442139626,8.066860908642411,8
0,11,0,573,2,0,2.4563128054142,Odion Ighalo,S,0,7,Manchester United,69,0.0870993435382843,2.4563128054142,0.07882040739059448,2.622232537716627,0
0,29,0,581,2,0,0.18517562747001648,Craig Cathcart,D S,0,2,Watford,2490,0.07538784667849541,0.18517562747001648,2.1953314999118447,2.232964620925486,7
1,27,0,585,9,0,0.8494164831936359,Seamus Coleman,D S,1,8,Everton,1847,1.5188014600425959,0.8494164831936359,4.155801462940872,6.014101095497608,3
0,16,0,586,2,0,0.5476326206699014,John Stones,D S,0,6,Manchester City,1114,0.06062992848455906,0.5476326206699014,6.466724321246147,6.485637009143829,0
0,6,0,587,0,0,0,Phil Jagielka,D S,0,0,Sheffield United,233,0,0,0.09513126313686371,0.09513126313686371,0
0,8,0,588,7,0,0.043360382318496704,Leighton Baines,D M S,0,1,Everton,399,0.7610810864716768,0.043360382318496704,1.6776182129979134,1.6776182129979134,0
0,33,0,589,17,0,0.4151825262233615,James McCarthy,M S,0,12,Crystal Palace,1641,1.398389745503664,0.4151825262233615,2.9714974220842123,3.6840405017137527,9
0,16,0,593,2,0,0.024231426417827606,Aaron Lennon,M S,0,1,Burnley,466,0.15801358222961426,0.024231426417827606,0.10865041986107826,0.2908954285085201,4
0,3,0,599,0,0,0,Oumar Niasse,S,0,0,Everton,17,0,0,0.03237203508615494,0.03237203508615494,0
1,10,0,602,1,0,0.2041400857269764,Dejan Lovren,D S,0,5,Liverpool,774,0.30198830366134644,0.2041400857269764,3.091093484312296,3.091093484312296,1
0,10,0,610,3,0,0,Pablo Zabaleta,D M S,0,0,West Ham,585,0.6028396636247635,0,2.1768071055412292,2.1768071055412292,2
1,30,0,614,8,0,0.7617592215538025,Fernandinho,D M S,2,16,Manchester City,2401,0.44791270419955254,0.7617592215538025,16.192975889891386,16.461858492344618,7
0,5,0,624,0,0,0,Willy Caballero,GK,0,0,Chelsea,450,0,0,0.14698056690394878,0.14698056690394878,0
0,12,0,631,19,0,0.08267359249293804,Ashley Young,D M S,0,3,Manchester United,956,1.6687388122081757,0.08267359249293804,2.879492687061429,3.1620550770312548,5
3,37,0,633,34,0,1.8058412270620465,James McArthur,M,0,28,Crystal Palace,3145,2.996064655482769,1.8058412270620465,4.762050416320562,7.989803879521787,6
0,28,0,635,1,0,0,Alex McCarthy,GK,0,0,Southampton,2520,0.02369353547692299,0,3.130522258579731,3.154215794056654,0
0,21,0,637,0,0,0,Hugo Lloris,GK,0,0,Tottenham,1808,0,0,0.6128968093544245,0.6128968093544245,0
0,23,0,641,14,0,0.08819849416613579,Danny Rose,D M S,0,2,"Newcastle United,Tottenham",1766,0.8805743008852005,0.08819849416613579,2.6848955107852817,2.9938931595534086,7
2,19,0,643,7,0,1.029715932905674,Eric Dier,D M S,0,8,Tottenham,1339,0.28368049673736095,1.029715932905674,4.2506631501019,5.148773747496307,5
0,18,0,660,9,0,0.21925154142081738,Ben Davies,D M S,0,7,Tottenham,1434,0.9578831642866135,0.21925154142081738,3.52390163205564,4.067890850827098,6
0,6,0,667,0,0,0,Carlos Sánchez,M S,0,0,West Ham,107,0,0,0.25287406146526337,0.25287406146526337,0
1,7,0,688,1,0,0.5446935053914785,Ruben Loftus-Cheek,F M S,0,4,Chelsea,195,0.523468554019928,0.5446935053914785,0.5517775025218725,1.6199395582079887,0
2,21,0,697,15,0,0.2343028075993061,Nemanja Matic,M S,0,7,Manchester United,1586,0.8946507535874844,0.2343028075993061,8.34947345033288,9.27742712199688,2
1,25,0,699,3,0,1.610497998073697,Gary Cahill,D,0,21,Crystal Palace,2167,0.4316556118428707,1.610497998073697,1.751877160742879,1.8115008249878883,1
0,25,0,706,0,0,0,Lukasz Fabianski,GK,0,0,West Ham,2117,0,0,1.0038325171917677,1.0038325171917677,1
0,14,0,710,5,0,0.12685371190309525,Neil Taylor,D M S,0,3,Aston Villa,1085,0.47063472867012024,0.12685371190309525,2.3872442077845335,2.8881297167390585,2
0,30,0,712,12,0,1.345175726339221,Jack Cork,M,0,18,Burnley,2627,1.1728481724858284,1.345175726339221,4.833094613626599,6.311918277293444,1
0,3,0,723,2,0,0,Ki Sung-yueng,M S,0,0,Newcastle United,137,0.05511658266186714,0,0,0.04251881316304207,0
0,1,0,733,0,0,0,Jack Rodwell,S,0,0,Sheffield United,13,0,0,0,0,0
0,38,0,741,1,0,0,Jordan Pickford,GK,0,0,Everton,3420,0.03647874668240547,0,3.21695888414979,3.21695888414979,2
0,38,0,745,3,0,0.018557744100689888,Kasper Schmeichel,GK,0,1,Leicester,3420,0.3644337449222803,0.018557744100689888,3.5189419593662024,3.875911010429263,2
0,11,0,748,0,0,0.5963815078139305,Wes Morgan,D S,0,4,Leicester,418,0,0.5963815078139305,0.7507615238428116,1.2038918733596802,0
0,11,0,749,2,0,0.1832248093560338,Christian Fuchs,D M S,0,5,Leicester,760,0.10093383491039276,0.1832248093560338,4.1151677668094635,4.192030072212219,0
0,5,0,752,1,0,0.09826851636171341,Daniel Drinkwater,M,0,2,"Aston Villa,Burnley",331,0.040286142379045486,0.09826851636171341,0.7377892173826694,0.8360577337443829,1
3,20,0,753,20,0,0.44609187729656696,Marc Albrighton,M S,0,10,Leicester,860,2.2903374694287777,0.44609187729656696,2.3780244290828705,4.420472512021661,2
1,8,0,764,6,0,0.33076496608555317,Daryl Janmaat,D M S,0,4,Watford,611,0.39833011105656624,0.33076496608555317,1.2739350404590368,1.803520591929555,1
0,16,0,787,2,0,0.02391529269516468,Ryan Bennett,D S,0,1,"Leicester,Wolverhampton Wanderers",941,0.09054247103631496,0.02391529269516468,2.1791453193873167,2.269687807187438,2
0,38,0,803,1,0,0.3458039164543152,Ben Foster,GK,0,1,Watford,3420,0.03670657053589821,0.3458039164543152,1.5437481021508574,1.580454676412046,1
1,24,0,825,10,0,0.6926137795671821,Adam Smith,D M,0,4,Bournemouth,2078,1.2732242038473487,0.6926137795671821,4.599220164120197,5.3508000783622265,7
0,2,0,836,0,0,0,Victor Wanyama,S,0,0,Tottenham,21,0,0,0.12857069075107574,0.12857069075107574,1
0,30,0,842,19,0,0.197261868044734,Oriol Romeu,M S,0,8,Southampton,1865,1.7172301672399044,0.197261868044734,3.2390684727579355,4.205227050930262,5
0,8,0,845,1,0,0.9399021724238992,Maya Yoshida,D S,0,5,Southampton,555,0.07044664770364761,0.9399021724238992,0.58598592877388,0.665345230139792,1
0,16,0,853,4,0,0.024163909256458282,Paul Dummett,D M S,0,2,Newcastle United,1229,0.1980863632634282,0.024163909256458282,1.5707177920266986,1.6953273145481944,2
1,21,0,857,9,0,0.2909773727878928,Phil Bardsley,D,0,11,Burnley,1890,1.579568287357688,0.2909773727878928,1.8510112147778273,3.4189011212438345,6
0,16,0,876,7,0,0.04571057204157114,Fabian Delph,M S,1,3,Everton,1194,0.47891767509281635,0.04571057204157114,4.884202837944031,5.085359990596771,3
0,13,0,885,6,0,0.11953188478946686,Kyle Walker-Peters,D S,0,3,"Southampton,Tottenham",946,0.7473620902746916,0.11953188478946686,1.6490151099860668,2.3439264856278896,1
4,24,0,887,18,0,0.45101988408714533,Erik Pieters,D M S,0,14,Burnley,1880,2.6981897624209523,0.45101988408714533,2.3300936492159963,5.004477552138269,2
0,17,0,902,6,0,2.192290600389242,Sam Byram,D S,0,15,Norwich,1292,0.36209325678646564,2.192290600389242,1.7859528213739395,2.703712671995163,4
