first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
Sander,Berge,1,2,74,3002,70,446.3,533.6,161.0,3,430,114.3,2,1,8,0.1,46,MID
Zeki,Amdouni,5,1,85,1953,41,246.5,372.8,509.0,11,243,112.4,5,0,2,0.2,51,FWD
James,Trafford,0,0,70,2520,62,3.3,903.6,0.0,5,533,90.7,2,0,2,0.9,44,GK
Nathan,Redmond,0,0,11,132,5,52.5,23.8,18.0,0,38,9.4,0,0,1,0.0,47,MID
Luca,Koleosho,1,2,40,972,23,147.9,86.8,213.0,0,80,44.5,3,0,0,0.0,48,MID
Jacob,Bruun Larsen,6,0,82,1235,23,416.5,335.8,448.0,7,237,119.5,3,0,1,0.1,48,MID
Owen,Dodgson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Wilson,Odobert,3,4,82,2095,48,435.4,331.0,445.0,3,303,121.1,2,0,3,0.1,50,MID
Hannes,Delcroix,0,0,7,584,25,57.8,110.0,42.0,0,88,20.9,0,0,2,0.1,40,DEF
Aaron,Ramsey,0,0,18,522,17,28.0,51.2,53.0,0,62,12.7,0,0,1,0.0,50,MID
Han-Noah,Massengo,0,0,3,14,0,0.1,2.8,0.0,0,11,0.3,0,0,0,0.0,49,MID
Mike,Trésor,0,0,20,410,10,110.5,44.4,24.0,0,73,18.0,0,0,0,0.0,52,MID
Lorenz,Assignon,1,2,25,1235,32,176.0,270.2,119.0,3,140,56.6,0,1,3,0.2,40,DEF
Maxime,Esteve,0,0,15,1310,28,38.9,229.2,29.0,0,157,29.9,0,0,6,0.0,40,DEF
Moisés,Caicedo Corozo,1,3,84,2865,50,403.2,613.6,68.0,6,466,108.2,7,0,11,1.2,45,MID
Robert,Sánchez,0,0,59,1433,25,0.1,450.6,0.0,7,317,45.2,3,0,2,2.2,45,GK
Ethan,Ampadu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Andrey,Nascimento dos Santos,0,0,1,7,0,0.5,0.0,3.0,0,1,0.2,0,0,0,0.1,42,MID
Kepa,Arrizabalaga,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,50,GK
Pierre-Emerick,Aubameyang,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,65,FWD
César,Azpilicueta,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Abdul Rahman,Baba,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Benoît,Badiashile,0,1,35,1337,31,87.4,336.4,51.0,4,267,47.5,3,0,3,0.3,44,DEF
Marcus,Bettinelli,0,0,-1,0,0,0.0,0.0,0.0,0,-3,0.0,0,0,1,0.0,40,GK
Trevoh,Chalobah,1,0,39,949,14,45.4,250.8,38.0,4,221,33.4,3,0,1,2.0,43,DEF
Ben,Chilwell,0,2,24,752,14,212.8,128.4,139.0,2,123,48.0,1,0,5,4.7,54,DEF
Carney,Chukwuemeka,1,1,16,222,5,68.6,78.4,52.0,0,53,19.9,0,0,2,1.0,42,MID
Levi,Colwill,1,1,65,1794,26,113.2,394.6,163.0,4,355,67.2,5,0,2,2.1,46,DEF
Marc,Cucurella Saseta,0,3,44,1783,33,283.9,384.4,122.0,3,318,79.3,4,0,10,3.7,49,DEF
Enzo,Fernández,3,3,77,2208,47,567.7,527.2,369.0,4,369,146.3,5,0,7,1.9,48,MID
Wesley,Fofana,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
Conor,Gallagher,5,8,129,3129,56,821.5,754.8,401.0,10,618,197.4,8,1,7,1.7,54,MID
Malo,Gusto,0,6,74,1746,28,494.8,434.8,174.0,10,409,110.4,5,1,7,8.2,43,DEF
Reece,James,0,2,11,416,13,172.1,137.4,61.0,0,106,37.1,0,2,0,2.7,53,DEF
Romelu,Lukaku Bolingoli,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,68,FWD
Noni,Madueke,5,3,76,1044,19,287.5,341.6,401.0,7,253,102.8,4,0,2,1.2,53,MID
Mykhailo,Mudryk,5,5,94,1564,28,457.5,347.2,420.0,5,291,122.4,7,0,5,0.9,63,MID
Nicolas,Jackson,14,6,142,2801,48,501.7,783.8,1098.0,12,479,237.7,9,0,10,17.9,70,FWD
Christopher,Nkunku,3,0,29,437,12,74.5,134.6,222.0,4,96,42.7,0,0,0,1.0,72,FWD
Christian,Pulisic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,MID
Malang,Sarr,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,DEF
Gabriel,Słonina,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Raheem,Sterling,8,8,123,1972,38,473.7,502.8,747.0,8,323,172.1,5,0,7,4.8,68,MID
Thiago,Emiliano da Silva,3,1,98,2525,45,138.7,797.0,165.0,12,604,110.6,7,0,4,4.5,50,DEF
Hakim,Ziyech,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,54,MID
Cole,Palmer,22,13,244,2617,46,1022.5,1240.2,1016.0,32,844,327.8,7,0,7,51.3,63,MID
Ângelo Gabriel,Borges Damaceno,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Ian,Maatsen,0,0,11,200,5,44.8,29.4,29.0,0,24,10.3,0,0,1,0.0,51,MID
Axel,Disasi,2,0,71,2579,50,105.5,573.2,172.0,6,468,85.1,5,0,6,3.4,49,DEF
Lesley,Ugochukwu,0,0,13,296,6,44.4,60.8,4.0,0,62,10.9,1,0,2,0.1,44,MID
Mason,Burstow,0,0,2,8,1,0.6,0.4,2.0,0,6,0.3,0,0,0,0.1,45,FWD
Lucas,Bergström,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,GK
Roméo,Lavia,0,0,1,32,0,1.9,3.6,0.0,0,2,0.6,0,0,0,0.0,49,MID
Bashir,Humphreys,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Deivid Washington,de Souza Eugênio,0,0,2,11,1,0.1,0.0,4.0,0,5,0.4,0,0,0,0.1,45,FWD
Eddie,Beach,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Diego Manuel Jadon,da Silva Moreira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Đorđe,Petrović,0,0,71,1986,38,0.0,567.8,0.0,5,414,56.8,5,0,2,8.4,47,GK
Alfie,Gilchrist,1,0,20,200,6,8.6,70.6,33.0,0,67,11.1,1,0,1,0.1,40,DEF
Ronnie,Stutter,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Alex,Matos,0,0,1,1,0,0.0,0.0,0.0,0,2,0.0,0,0,0,0.0,45,MID
Josh,Brooking,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Leo,Castledine,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Cesare,Casadei,0,0,11,71,3,27.4,19.8,2.0,0,38,5.1,0,0,0,0.0,45,MID
Ishé,Samuels-Smith,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Ollie,Harrison,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jimi,Tauriainen,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
Josh,Acheampong,0,0,1,5,0,0.0,15.0,0.0,0,4,1.5,0,0,0,0.0,40,DEF
Teddy,Sharman-Lowe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Tyrique,George,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Kiano,Dyer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Ted,Curd,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Zak,Sturge,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Rob,Holding,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,DEF
Naouirou,Ahamada,0,0,16,332,14,25.2,41.2,61.0,0,52,12.9,0,1,2,0.4,43,MID
Joachim,Andersen,2,3,121,3416,58,301.1,873.6,253.0,12,679,143.1,10,0,7,14.1,47,DEF
Jordan,Ayew,4,7,109,2540,39,445.2,517.6,550.0,3,325,151.1,11,1,7,0.3,53,MID
Nathaniel,Clyne,0,1,52,1335,16,67.8,179.6,21.0,0,259,27.0,5,0,0,0.2,43,DEF
Cheick,Doucouré,0,0,21,920,12,138.5,165.8,36.0,0,141,34.2,3,0,2,0.0,48,MID
Malcolm,Ebiowei,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Odsonne,Edouard,7,0,79,1545,24,256.7,359.6,663.0,9,246,128.0,6,0,4,1.3,53,FWD
Eberechi,Eze,11,5,136,2054,28,810.0,740.4,735.0,11,490,228.7,8,0,3,5.4,60,MID
Vicente,Guaita,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,GK
Marc,Guéhi,0,1,66,2020,32,106.6,417.8,35.0,6,397,56.1,6,0,2,1.3,42,DEF
Will,Hughes,0,2,61,1886,38,338.6,319.2,67.0,2,252,72.3,8,0,6,0.0,49,MID
Sam,Johnstone,0,0,68,1796,27,0.0,321.4,0.0,7,310,32.2,6,0,1,1.3,43,GK
Jefferson,Lerma Solís,1,1,64,2399,46,366.1,417.6,240.0,4,338,102.4,5,0,8,0.1,47,MID
Jean-Philippe,Mateta,16,7,165,2274,44,404.0,775.0,741.0,22,563,191.9,8,0,3,7.3,51,FWD
Remi,Matthews,0,0,1,3,1,0.0,1.0,0.0,0,3,0.1,0,0,0,0.1,39,GK
Tyrick,Mitchell,2,3,119,3204,55,393.7,669.8,209.0,10,590,127.4,10,0,6,4.7,45,DEF
Jake,O'Brien,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Michael,Olise,10,6,125,1272,19,568.7,627.6,556.0,21,438,175.4,3,0,0,5.3,57,MID
Luke,Plange,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Chris,Richards,1,1,62,2091,38,87.5,456.2,108.0,4,370,65.2,4,0,3,1.5,39,DEF
Jairo,Riedewald,0,0,12,228,3,9.3,24.6,14.0,0,35,4.8,1,0,0,0.1,43,MID
Jeffrey,Schlupp,2,2,66,1340,25,234.2,279.8,229.0,4,201,74.1,4,0,1,0.1,48,MID
James,Tomkins,0,0,3,8,2,0.3,3.0,0.0,0,12,0.3,0,0,0,0.4,39,DEF
Joel,Ward,0,1,54,1978,34,79.0,348.2,41.0,0,304,46.8,5,0,4,0.2,45,DEF
Joe,Whitworth,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.9,39,GK
Dean,Henderson,0,0,48,1620,30,0.0,434.8,0.0,2,293,43.7,4,0,2,1.7,44,GK
Matheus,França de Oliveira,0,2,16,224,7,77.7,36.4,53.0,0,47,16.5,0,0,1,0.0,48,MID
Jesurun,Rak-Sakyi,0,0,8,132,3,28.2,23.2,58.0,0,21,11.0,1,0,0,0.0,45,MID
John-Kymani,Gordon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Ademola,Ola-Adebomi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
David,Ozoh,0,0,8,148,5,4.0,25.2,0.0,0,27,2.9,0,0,1,0.0,45,MID
Jadan,Raymond,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Tayo,Adaramola,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Daniel,Muñoz,0,4,56,1440,22,265.6,331.0,119.0,3,270,71.7,5,0,4,0.6,45,DEF
Adam,Wharton,0,3,50,1296,16,287.9,255.0,29.0,4,222,57.3,7,0,2,0.0,50,MID
Franco,Umeh-Chibueze,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Kaden,Rodney,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Roshaun,Mathurin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
André,Tavares Gomes,1,0,20,505,7,88.3,72.8,81.0,0,64,24.1,3,0,4,0.1,44,MID
Jarrad,Branthwaite,3,1,124,3116,44,67.2,789.4,185.0,10,621,104.3,12,0,8,10.8,45,DEF
Dominic,Calvert-Lewin,7,3,101,2166,27,255.6,403.0,901.0,9,259,154.8,13,0,2,1.0,58,FWD
Seamus,Coleman,0,0,30,661,10,49.9,108.6,6.0,3,141,16.5,4,0,0,0.1,44,DEF
Dele,Alli,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,MID
Abdoulaye,Doucouré,7,3,116,2632,36,456.5,462.4,687.0,7,335,161.0,12,0,7,0.5,55,MID
James,Garner,1,2,87,3001,47,663.1,526.6,244.0,3,421,143.5,11,0,7,0.1,49,MID
Jean-Philippe,Gbamin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Ben,Godfrey,0,0,37,1120,13,64.9,221.4,156.0,0,166,44.3,4,0,2,0.2,43,DEF
Demarai,Gray,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,53,MID
Idrissa,Gueye,4,0,73,1885,25,237.1,406.8,154.0,10,337,79.7,7,0,8,0.1,48,MID
Michael,Keane,1,0,18,437,13,4.6,108.2,92.0,2,72,20.5,1,0,2,0.2,42,DEF
Dwight,McNeil,3,8,124,2891,39,1110.8,615.4,400.0,8,515,212.7,12,0,2,0.3,54,MID
Vitalii,Mykolenko,2,1,101,2469,37,239.8,517.4,211.0,9,452,96.8,9,0,1,2.6,45,DEF
Amadou,Onana,2,0,66,2085,38,282.7,354.0,254.0,5,304,89.5,5,0,5,0.2,47,MID
Nathan,Patterson,0,2,34,1000,21,138.2,207.2,26.0,3,187,37.3,2,0,4,0.1,43,DEF
Jordan,Pickford,0,0,153,3420,51,43.4,969.2,0.0,22,734,101.3,13,0,5,16.3,48,GK
Ellis,Simms,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
James,Tarkowski,1,1,117,3420,51,269.6,915.4,320.0,10,649,150.9,13,0,11,5.4,46,DEF
João,Neves Virgínia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,39,GK
Andy,Lonergan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
Ashley,Young,0,1,76,2277,34,365.2,284.8,87.0,3,375,74.0,9,1,5,0.4,44,DEF
Arnaut,Danjuma Groeneveld,1,0,26,587,10,79.3,73.6,271.0,0,53,42.4,2,0,0,0.1,52,MID
Lewis,Dobbin,1,0,18,226,3,50.5,68.4,59.0,0,54,17.7,1,0,1,0.0,45,MID
Youssef,Ramalho Chermiti,0,0,16,196,4,51.2,19.2,84.0,0,28,14.9,1,0,3,0.1,48,FWD
Thomas,Cannon,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,FWD
Tyler,Onyango,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,44,MID
Jack,Harrison,3,3,92,2212,26,405.7,397.4,339.0,5,292,114.3,11,0,1,0.1,55,MID
Norberto Bercique,Gomes Betuncal,3,0,50,943,20,139.6,158.8,425.0,3,105,71.3,2,0,2,0.1,57,FWD
Mackenzie,Hunt,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jenson,Metcalfe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Elijah,Campbell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Lewis,Warrington,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
Billy,Crellin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Armando,Broja,1,2,35,529,9,70.3,75.6,152.0,0,72,29.0,3,0,0,0.2,49,FWD
Alex,Iwobi,5,2,102,2331,41,718.8,504.2,534.0,9,425,175.9,7,0,2,0.4,53,MID
Andreas,Hoelgebaum Pereira,3,9,127,2611,40,1254.3,503.6,417.0,7,459,217.8,14,0,6,0.9,53,MID
Tom,Cairney,1,6,70,1472,27,407.2,335.2,170.0,2,346,90.9,4,0,3,0.0,49,MID
Ivan,Neves Abreu Cavaleiro,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Bobby,De Cordova-Reid,6,3,92,1410,29,255.3,330.6,325.0,7,290,90.0,3,0,4,0.1,52,MID
Issa,Diop,0,0,43,1423,26,20.5,348.8,37.0,3,259,40.8,5,1,2,0.4,44,DEF
Tyrese,Francois,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Anthony,Knockaert,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Terence,Kongolo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Bernd,Leno,0,0,133,3420,61,0.1,1069.8,0.0,15,782,106.7,10,0,3,14.6,48,GK
Saša,Lukić,1,0,43,1113,20,155.6,192.4,115.0,0,157,46.2,5,0,3,0.3,43,MID
Kevin,Mbabu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,DEF
Aleksandar,Mitrović,0,0,1,32,0,0.3,6.4,26.0,0,6,3.3,0,0,0,0.6,74,FWD
Rodrigo,Muniz Carvalho,9,2,97,1589,27,213.1,409.0,875.0,12,299,148.2,6,0,1,4.4,43,FWD
João,Palhinha Gonçalves,4,1,91,2698,46,219.0,659.2,365.0,8,387,124.5,9,0,13,0.3,50,MID
Tim,Ream,1,0,40,1503,31,18.2,339.8,45.0,4,267,40.4,3,1,2,0.6,44,DEF
Harrison,Reed,0,2,47,1317,23,212.6,213.8,45.0,0,205,47.2,6,0,6,0.3,43,MID
Antonee,Robinson,0,6,104,3266,60,536.7,805.8,241.0,8,662,158.6,9,0,6,4.0,45,DEF
Marek,Rodák,0,0,-1,0,0,0.0,0.0,0.0,0,-3,0.0,0,0,1,0.3,39,GK
Kenny,Tete,1,0,27,863,21,93.4,195.2,67.0,0,161,35.6,2,0,2,0.3,44,DEF
Tosin,Adarabioyo,2,0,66,1616,25,39.3,431.8,152.0,2,327,62.4,6,0,2,0.2,43,DEF
Carlos Vinícius,Alves Morais,2,0,22,306,5,61.3,83.6,139.0,2,77,28.2,0,0,2,0.9,45,FWD
Harry,Wilson,4,7,94,1603,30,357.3,375.0,340.0,5,307,107.2,5,0,6,0.2,53,MID
Raúl,Jiménez,7,0,72,1390,29,185.9,335.8,440.0,13,237,95.1,4,1,3,0.6,50,FWD
Willian,Borges da Silva,4,3,94,2048,28,701.3,416.4,439.0,6,390,155.5,9,0,1,0.4,53,MID
Calvin,Bassey,1,0,66,2299,42,34.8,462.8,50.0,4,442,55.0,6,1,4,0.4,44,DEF
Luc,De Fougerolles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
Jay,Stansfield,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Matthew,Dibley-Dias,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Adama,Traoré,2,3,36,363,13,108.1,164.2,140.0,1,113,41.3,0,0,2,0.0,49,MID
Luke,Harris,0,0,2,74,5,0.7,3.2,17.0,0,2,2.1,0,0,0,0.0,45,MID
Timothy,Castagne,1,3,105,2630,40,295.0,494.4,229.0,7,510,102.1,9,0,3,1.6,45,DEF
Steven,Benda,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Fodé,Ballo-Touré,0,0,5,65,1,2.2,13.6,2.0,0,18,1.9,0,0,1,0.1,45,DEF
Devan,Tanton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Kristian,Sekularac,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Joshua,King,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Adrián,San Miguel del Castillo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,38,GK
Trent,Alexander-Arnold,3,5,122,2153,28,1027.5,601.8,237.0,19,590,186.8,8,0,6,10.3,84,DEF
Alisson,Ramses Becker,0,0,107,2520,30,10.4,671.2,0.0,9,575,68.1,8,0,1,9.7,57,GK
Stefan,Bajcetic,0,0,1,25,2,0.3,7.8,0.0,0,3,0.8,0,0,0,0.0,47,MID
Darwin,Núñez Ribeiro,11,11,132,2033,25,439.1,660.8,1223.0,9,397,232.4,6,0,9,11.7,75,FWD
Diogo,Teixeira da Silva,10,7,110,1141,11,290.2,483.8,639.0,7,328,141.4,5,1,1,1.7,79,MID
Harvey,Elliott,3,9,96,1330,13,570.0,417.2,391.0,8,402,137.5,4,0,2,0.4,48,MID
Fabio Henrique,Tavares,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Cody,Gakpo,8,5,106,1633,20,348.2,521.4,708.0,12,409,157.1,5,0,1,3.1,71,FWD
Joe,Gomez,0,2,76,1772,19,338.3,316.0,119.0,2,390,77.7,7,0,5,1.3,45,DEF
Jordan,Henderson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Curtis,Jones,1,1,40,1156,19,203.2,174.0,195.0,2,171,57.0,2,1,3,0.1,49,MID
Caoimhin,Kelleher,0,0,34,900,11,10.0,261.2,0.0,3,198,27.0,2,0,0,3.9,36,GK
Ibrahima,Konaté,0,0,56,1570,19,139.9,357.4,87.0,2,315,58.5,6,1,3,2.0,49,DEF
Luis,Díaz,8,7,142,2625,33,844.0,613.0,1190.0,9,413,264.6,7,0,3,10.0,76,MID
Alexis,Mac Allister,5,5,109,2600,34,726.7,712.4,224.0,12,512,166.2,6,1,7,3.9,59,MID
Joel,Matip,0,0,21,779,9,33.3,192.8,35.0,0,145,26.1,2,0,2,0.3,48,DEF
Nathaniel,Phillips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Andrew,Robertson,3,2,76,1689,22,936.1,552.2,230.0,8,463,171.9,3,0,2,4.2,65,DEF
Mohamed,Salah,18,12,211,2531,30,892.2,1033.8,1531.0,24,621,346.0,8,0,2,24.0,134,MID
Dominik,Szoboszlai,3,4,99,2102,23,830.0,423.4,377.0,7,437,162.8,8,0,1,3.3,71,MID
Thiago,Alcántara do Nascimento,0,0,1,5,1,0.4,0.6,0.0,0,3,0.1,0,0,0,0.1,47,MID
Konstantinos,Tsimikas,0,3,48,675,7,267.5,158.8,35.0,4,201,46.2,4,0,0,1.1,43,DEF
Sepp,van den Berg,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Virgil,van Dijk,2,2,117,3177,40,176.3,911.2,449.0,8,662,153.8,9,1,3,17.7,66,DEF
Jarell,Quansah,2,0,49,1188,15,58.8,331.6,104.0,5,263,49.4,2,0,1,0.5,40,DEF
Bobby,Clark,0,0,5,86,0,5.3,11.6,19.0,0,7,3.6,0,0,0,0.0,44,MID
Ben,Doak,0,0,1,13,0,0.8,0.2,0.0,0,3,0.1,0,0,0,0.0,43,MID
James,McConnell,0,0,3,3,0,0.4,1.0,0.0,0,8,0.1,0,0,0,0.0,44,MID
Wataru,Endo,1,0,47,1714,16,269.5,281.6,53.0,0,250,60.1,6,0,10,0.1,54,MID
Ryan,Gravenberch,1,0,45,1110,17,229.4,187.0,198.0,3,176,61.5,3,0,0,0.1,50,MID
Luke,Chambers,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Callum,Scanlon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,DEF
Treymaurice,Nyoni,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Marcelo,de Araújo Pitaluga Filho,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Conor,Bradley,1,3,50,752,7,215.8,230.4,160.0,7,211,60.6,3,0,2,2.1,41,DEF
Owen,Beck,0,0,1,7,0,0.3,5.0,0.0,0,2,0.5,0,0,0,0.0,45,DEF
Kaide,Gordon,0,0,1,1,0,0.3,0.2,2.0,0,3,0.3,0,0,0,0.0,45,MID
Lewis,Koumas,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Fabian,Mrozek,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Jayden,Danns,0,0,1,7,0,3.7,0.0,0.0,0,1,0.2,0,0,1,0.0,43,FWD
Amara,Nallo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Albert,Sambi Lokonga,1,3,47,1304,31,154.9,289.8,56.0,4,231,49.9,2,0,4,0.0,49,MID
Marvelous,Nakamba,0,0,21,1131,24,102.8,146.4,14.0,0,131,26.5,0,0,5,0.4,43,MID
Elijah,Adebayo,10,1,94,1405,36,177.0,413.6,527.0,9,288,111.8,2,0,1,1.0,48,FWD
Mads Juel,Andersen,1,0,15,397,6,1.8,126.8,27.0,1,75,15.6,0,0,1,0.5,38,DEF
Amari'i,Bell,0,0,35,1720,41,119.6,358.2,50.0,3,263,52.7,2,0,0,2.2,38,DEF
Luke,Berry,2,1,31,309,8,29.7,112.6,117.0,0,94,25.6,0,0,1,0.0,46,MID
Reece,Burke,0,4,40,1659,37,172.4,406.4,131.0,2,260,70.9,1,0,5,0.2,40,DEF
Allan,Campbell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
Jordan,Clark,1,1,44,1297,41,187.5,198.8,177.0,3,156,56.5,1,0,4,0.0,48,MID
Alfie,Doughty,2,10,101,2923,74,1126.0,690.4,318.0,11,577,213.3,2,0,5,6.2,43,DEF
Luke,Freeman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
Matt,Macey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,GK
John,McAtee,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,45,FWD
Carlos,Mendes Gomes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Carlton,Morris,11,6,146,2859,72,305.6,620.2,908.0,18,451,183.4,3,0,4,4.3,47,FWD
Admiral,Muskwe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
Chiedozie,Ogbene,4,4,84,1987,47,378.3,412.6,486.0,7,387,127.7,2,0,1,0.1,48,FWD
Fred,Onyedinma,0,0,11,403,14,32.8,36.2,71.0,0,19,14.1,0,0,1,0.0,50,MID
