code,season,season_element_id,web_name,first_name,second_name,position,element_type,team_id,team_name,team_code,minutes,starts,total_points,bonus,bps,goals_scored,assists,expected_goals,expected_assists,expected_goal_involvements,clean_sheets,goals_conceded,expected_goals_conceded,saves,penalties_saved,penalties_missed,own_goals,yellow_cards,red_cards,influence,creativity,threat,ict_index,now_cost_m,selected_by_percent,points_per_90,goals_per_90,assists_per_90,xg_per_90,xa_per_90,xgi_per_90,points_per_million
197024,2024-25,588,G.Rodríguez,Guido,Rodríguez,MID,3,19,West Ham,21,1147,16,36,0,193,0,1,0.22,0.17,0.39,4,19,20.67,0,0,0,0,6,0,205.4,79.7,29.0,31.5,4.8,0.1,2.8247602441150828,0.0,0.07846556233653008,0.017262423714036617,0.013339145597210115,0.030601569311246732,7.5
197024,2025-26,618,G.Rodriguez,Guido,Rodríguez,MID,3,19,West Ham,21,175,2,8,0,30,0,0,0.03,0.04,0.07,1,2,2.59,0,0,0,0,1,0,9.8,6.0,2.0,1.7,4.8,0.0,4.114285714285714,0.0,0.0,0.015428571428571429,0.02057142857142857,0.036000000000000004,1.6666666666666667
197365,2023-24,375,Bailly,Eric,Bailly,DEF,2,14,Man Utd,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.1,,,,,,,0.0
197464,2023-24,306,Phillips,Nathaniel,Phillips,DEF,2,11,Liverpool,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.1,,,,,,,0.0
197464,2024-25,332,N.Phillips,Nathaniel,Phillips,DEF,2,12,Liverpool,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.1,,,,,,,0.0
197469,2024-25,287,Choudhury,Hamza,Choudhury,MID,3,11,Leicester,13,129,1,4,0,29,0,0,0.0,0.19,0.19,0,5,5.28,0,0,0,0,0,0,33.8,30.4,6.0,7.0,4.4,1.0,2.7906976744186047,0.0,0.0,0.0,0.13255813953488374,0.13255813953488374,0.9090909090909091
198826,2023-24,252,Godfrey,Ben,Godfrey,DEF,2,9,Everton,11,1120,13,37,0,166,0,0,1.76,0.55,2.31,4,13,18.73,0,0,0,0,2,0,221.4,64.9,156.0,44.3,4.3,0.2,2.9732142857142856,0.0,0.0,0.14142857142857143,0.044196428571428574,0.185625,8.604651162790699
198826,2024-25,715,Godfrey,Ben,Godfrey,DEF,2,10,Ipswich,40,158,2,-1,0,-27,0,0,0.0,0.02,0.02,0,10,6.22,0,0,0,0,1,0,15.0,2.3,2.0,1.9,4.0,0.0,-0.569620253164557,0.0,0.0,0.0,0.01139240506329114,0.01139240506329114,-0.25
198869,2023-24,29,White,Benjamin,White,DEF,2,1,Arsenal,3,2987,35,182,14,776,4,5,1.27,3.66,4.93,18,26,24.95,0,0,0,0,8,0,765.8,589.4,234.0,159.0,6.1,23.3,5.483762972882491,0.12052226314027453,0.15065282892534315,0.03826581854703716,0.11027787077335119,0.14854368932038833,29.836065573770494
198869,2024-25,24,White,Benjamin,White,DEF,2,1,Arsenal,3,1195,13,50,0,211,0,2,0.46,1.3,1.76,5,13,16.88,0,0,0,0,2,0,247.6,162.6,100.0,51.0,6.2,4.4,3.7656903765690375,0.0,0.1506276150627615,0.03464435146443515,0.09790794979079498,0.13255230125523013,8.064516129032258
198869,2025-26,11,White,Benjamin,White,DEF,2,1,Arsenal,3,699,9,45,3,181,0,1,0.45,0.69,1.14,5,6,8.68,0,0,0,0,0,0,154.8,133.4,54.0,34.3,5.1,0.5,5.793991416309012,0.0,0.12875536480686695,0.057939914163090134,0.08884120171673819,0.1467811158798283,8.823529411764707
199056,2023-24,330,Osho,Gabriel,Osho,DEF,2,12,Luton,102,1846,21,41,1,286,2,0,1.09,0.16,1.25,2,47,45.02,0,0,0,0,3,0,448.6,37.9,103.0,59.0,4.4,0.1,1.998916576381365,0.09750812567713976,0.0,0.053141928494041174,0.0078006500541711815,0.06094257854821235,9.318181818181817
199170,2023-24,457,Niakhaté,Moussa,Niakhaté,DEF,2,16,Nott'm Forest,17,1456,15,29,1,238,1,0,1.3,0.25,1.55,1,36,27.6,0,0,0,0,3,1,316.6,51.7,55.0,42.3,4.5,0.1,1.7925824175824174,0.061813186813186816,0.0,0.08035714285714286,0.015453296703296704,0.09581043956043957,6.444444444444445
199249,2023-24,508,Reguilón,Sergio,Reguilón,DEF,2,4,Brentford,94,1524,18,74,14,350,0,6,0.94,2.83,3.77,5,30,30.44,0,0,0,0,7,1,390.2,436.3,111.0,93.8,4.5,3.0,4.3700787401574805,0.0,0.3543307086614173,0.05551181102362205,0.1671259842519685,0.22263779527559058,16.444444444444443
199249,2024-25,496,Reguilón,Sergio,Reguilón,DEF,2,18,Spurs,6,194,1,2,0,20,0,0,0.12,0.24,0.36,0,3,2.47,0,0,0,0,2,0,33.4,25.2,13.0,7.2,4.1,0.2,0.9278350515463918,0.0,0.0,0.0556701030927835,0.111340206185567,0.1670103092783505,0.48780487804878053
199584,2023-24,518,Tanganga,Japhet,Tanganga,DEF,2,18,Spurs,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.3,,,,,,,0.0
199598,2023-24,185,Ampadu,Ethan,Ampadu,DEF,2,7,Chelsea,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,0.0
199598,2025-26,354,Ampadu,Ethan,Ampadu,MID,3,11,Leeds,2,3119,35,134,11,586,1,4,2.47,2.2,4.67,8,49,48.66,0,0,0,0,10,0,592.2,384.8,166.0,114.7,4.9,0.6,3.866623917922411,0.02885540237255531,0.11542160949022123,0.07127284386021161,0.06348188521962168,0.1347547290798333,27.346938775510203
199670,2023-24,225,Edouard,Odsonne,Edouard,FWD,4,8,Crystal Palace,31,1545,17,79,9,246,7,0,6.33,0.86,7.19,6,24,20.54,0,0,0,0,4,0,359.6,256.7,663.0,128.0,5.3,1.3,4.601941747572816,0.4077669902912621,0.0,0.3687378640776699,0.05009708737864078,0.4188349514563107,14.90566037735849
199670,2024-25,198,Edouard,Odsonne,Edouard,FWD,4,11,Leicester,13,141,1,7,0,14,0,0,0.39,0.07,0.46,0,3,3.72,0,0,0,0,0,0,5.0,25.0,50.0,8.0,5.1,0.2,4.468085106382979,0.0,0.0,0.24893617021276596,0.04468085106382979,0.2936170212765957,1.3725490196078431
199670,2025-26,285,Édouard,Odsonne,Édouard,FWD,4,8,Crystal Palace,31,2,0,1,0,6,0,0,0.0,0.0,0.0,0,0,0.27,0,0,0,0,0,0,2.0,0.0,0.0,0.2,5.0,0.2,45.0,0.0,0.0,0.0,0.0,0.0,0.2
199796,2023-24,36,Cash,Matty,Cash,DEF,2,2,Aston Villa,7,2138,23,64,4,337,2,2,4.41,2.47,6.88,3,36,36.78,0,0,0,1,8,0,465.2,231.8,378.0,107.1,4.5,9.9,2.694106641721235,0.08419083255378859,0.08419083255378859,0.18564078578110385,0.10397567820392892,0.2896164639850327,14.222222222222221
199796,2024-25,32,Cash,Matty,Cash,DEF,2,2,Aston Villa,7,2069,24,76,2,286,1,1,0.48,1.23,1.71,7,22,28.64,0,0,0,0,7,0,359.2,181.0,171.0,71.3,4.4,1.6,3.305944900918318,0.04349927501208313,0.04349927501208313,0.020879652005799904,0.05350410826486225,0.07438376027066215,17.27272727272727
199796,2025-26,36,Cash,Matty,Cash,DEF,2,2,Aston Villa,7,3016,34,117,7,450,3,3,1.14,2.94,4.08,8,38,45.45,0,0,0,0,9,0,643.0,510.7,221.0,137.5,4.6,7.4,3.491379310344828,0.08952254641909814,0.08952254641909814,0.03401856763925729,0.08773209549071619,0.12175066312997347,25.434782608695656
199798,2023-24,48,Konsa,Ezri,Konsa Ngoyo,DEF,2,2,Aston Villa,7,3069,35,91,7,562,1,1,2.56,1.01,3.57,7,54,52.28,0,0,0,0,5,0,554.4,170.6,223.0,95.0,4.5,2.2,2.6686217008797652,0.02932551319648094,0.02932551319648094,0.0750733137829912,0.029618768328445746,0.10469208211143695,20.22222222222222
199798,2024-25,44,Konsa,Ezri,Konsa Ngoyo,DEF,2,2,Aston Villa,7,2936,33,103,10,448,2,0,1.29,0.61,1.9,8,45,43.82,0,0,0,0,1,0,532.8,123.9,166.0,82.4,4.5,9.5,3.1573569482288826,0.061307901907356945,0.0,0.03954359673024523,0.01869891008174387,0.0582425068119891,22.88888888888889
199798,2025-26,38,Konsa,Ezri,Konsa Ngoyo,DEF,2,2,Aston Villa,7,3035,34,100,3,497,0,1,1.27,0.59,1.86,9,44,48.93,0,0,0,0,0,1,601.4,108.3,124.0,84.0,4.4,7.0,2.9654036243822075,0.0,0.029654036243822075,0.03766062602965404,0.017495881383855022,0.05515650741350906,22.727272727272727
200089,2023-24,432,Willock,Joe,Willock,MID,3,15,Newcastle,4,415,5,18,0,60,1,0,0.88,0.57,1.45,1,9,8.03,0,0,0,0,0,0,89.8,92.5,106.0,28.8,5.3,0.1,3.9036144578313254,0.2168674698795181,0.0,0.19084337349397593,0.1236144578313253,0.3144578313253012,3.3962264150943398
200089,2024-25,420,Willock,Joe,Willock,MID,3,15,Newcastle,4,1065,11,46,0,139,0,2,1.65,0.93,2.58,4,16,15.01,0,0,0,0,4,0,172.8,273.8,197.0,63.9,4.7,0.1,3.887323943661972,0.0,0.16901408450704225,0.13943661971830987,0.07859154929577465,0.21802816901408453,9.787234042553191
200089,2025-26,494,Willock,Joe,Willock,MID,3,15,Newcastle,4,972,10,38,0,166,0,2,1.26,1.07,2.33,3,18,17.83,0,0,0,0,3,0,145.4,205.8,204.0,55.5,5.0,0.1,3.5185185185185186,0.0,0.1851851851851852,0.11666666666666667,0.09907407407407408,0.21574074074074073,7.6
200402,2023-24,572,N.Semedo,Nélson,Cabral Semedo,DEF,2,20,Wolves,39,3084,36,63,0,455,0,2,0.97,1.69,2.65,5,62,69.09,0,0,0,0,10,1,508.8,395.7,165.0,107.2,4.5,0.6,1.8385214007782102,0.0,0.058365758754863814,0.02830739299610895,0.04931906614785992,0.07733463035019456,14.0
200402,2024-25,559,N.Semedo,Nélson,Cabral Semedo,DEF,2,20,Wolves,39,2889,32,84,0,302,0,4,1.05,1.71,2.76,8,49,47.76,0,0,0,0,8,0,504.6,404.9,149.0,106.0,4.5,0.6,2.6168224299065423,0.0,0.12461059190031154,0.03271028037383178,0.05327102803738318,0.08598130841121494,18.666666666666668
200428,2024-25,465,Lis,Mateusz,Lis,GK,1,17,Southampton,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.1,,,,,,,0.0
200600,2023-24,568,Podence,Daniel,Castelo Podence,MID,3,20,Wolves,39,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.3,0.0,,,,,,,0.0
200600,2024-25,562,Podence,Daniel,Castelo Podence,MID,3,20,Wolves,39,46,0,2,0,9,0,0,0.04,0.01,0.05,0,2,0.7,0,0,0,0,0,0,3.0,1.1,1.0,0.4,5.5,0.0,3.9130434782608696,0.0,0.0,0.0782608695652174,0.01956521739130435,0.09782608695652174,0.36363636363636365
200617,2025-26,353,James,Daniel,James,MID,3,11,Leeds,2,547,6,23,0,93,0,0,0.91,0.71,1.62,1,16,14.39,0,0,0,0,0,0,70.8,133.1,133.0,33.9,5.2,0.1,3.7842778793418645,0.0,0.0,0.14972577696526507,0.11681901279707493,0.2665447897623401,4.423076923076923
200641,2023-24,578,Nelson,Reiss,Nelson,MID,3,1,Arsenal,3,256,1,16,0,58,0,0,0.18,0.43,0.61,1,1,2.18,0,0,0,0,1,0,42.8,87.7,39.0,16.9,4.8,0.0,5.625,0.0,0.0,0.06328125,0.151171875,0.214453125,3.3333333333333335
200641,2024-25,10,Nelson,Reiss,Nelson,MID,3,9,Fulham,54,483,5,27,2,143,1,1,1.07,0.96,2.03,1,9,6.13,0,0,0,0,1,0,131.6,223.9,195.0,55.1,5.0,0.0,5.031055900621118,0.1863354037267081,0.1863354037267081,0.19937888198757764,0.17888198757763976,0.3782608695652173,5.4
200641,2025-26,27,Nelson,Reiss,Nelson,MID,3,5,Brentford,94,118,0,13,0,39,0,1,0.71,0.11,0.82,0,2,3.02,0,0,0,0,0,0,42.6,32.6,29.0,10.0,4.8,0.1,9.915254237288135,0.0,0.7627118644067796,0.5415254237288135,0.08389830508474577,0.6254237288135593,2.7083333333333335
200720,2023-24,301,Kelleher,Caoimhin,Kelleher,GK,1,11,Liverpool,14,900,10,34,3,198,0,0,0.0,0.01,0.01,2,11,10.33,28,0,0,0,0,0,261.2,10.0,0.0,27.0,3.6,3.9,3.4,0.0,0.0,0.0,0.001,0.001,9.444444444444445
200720,2024-25,325,Kelleher,Caoimhin,Kelleher,GK,1,12,Liverpool,14,900,10,45,1,156,0,0,0.0,0.0,0.0,4,12,11.09,27,1,0,0,0,0,224.2,0.0,0.0,22.4,3.9,1.2,4.5,0.0,0.0,0.0,0.0,0.0,11.538461538461538
200720,2025-26,101,Kelleher,Caoimhín,Kelleher,GK,1,5,Brentford,94,3330,37,143,11,570,0,0,0.0,0.22,0.22,10,49,53.48,109,3,0,0,1,0,913.8,23.0,0.0,93.8,4.8,12.0,3.864864864864865,0.0,0.0,0.0,0.005945945945945946,0.005945945945945946,29.791666666666668
200785,2023-24,673,Adams,Tyler,Adams,MID,3,3,Bournemouth,91,118,1,5,1,28,0,0,0.0,0.03,0.03,0,3,1.81,0,0,0,0,0,0,24.6,14.1,10.0,4.9,4.9,0.0,3.813559322033898,0.0,0.0,0.0,0.02288135593220339,0.02288135593220339,1.0204081632653061
200785,2024-25,60,Adams,Tyler,Adams,MID,3,3,Bournemouth,91,1959,21,58,1,315,0,3,1.33,0.76,2.09,6,30,29.26,0,0,0,0,7,0,411.8,261.2,83.0,75.9,4.9,0.1,2.664624808575804,0.0,0.13782542113323124,0.06110260336906585,0.034915773353751914,0.09601837672281777,11.83673469387755
200785,2025-26,85,Adams,Tyler,Adams,MID,3,4,Bournemouth,91,1769,21,77,3,346,2,2,0.63,0.63,1.26,7,28,27.18,0,0,0,0,8,0,387.0,158.2,115.0,66.3,4.9,0.3,3.917467495760316,0.10175240248728094,0.10175240248728094,0.0320520067834935,0.0320520067834935,0.064104013566987,15.714285714285714
200826,2023-24,503,Lo Celso,Giovani,Lo Celso,MID,3,18,Spurs,6,491,4,47,6,189,2,2,0.54,1.79,2.33,1,12,12.46,0,0,0,0,2,0,225.8,262.8,110.0,60.0,4.8,0.1,8.615071283095723,0.3665987780040733,0.3665987780040733,0.09898167006109981,0.3281059063136456,0.4270875763747455,9.791666666666668
200826,2024-25,493,Lo Celso,Giovani,Lo Celso,MID,3,18,Spurs,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,0.0,,,,,,,0.0
200834,2025-26,694,Mukiele,Nordi,Mukiele,DEF,2,17,Sunderland,56,2784,32,151,11,489,3,5,1.62,2.65,4.27,9,40,44.71,0,0,0,1,5,0,733.6,353.1,242.0,132.9,4.6,8.7,4.881465517241379,0.09698275862068965,0.16163793103448276,0.05237068965517242,0.08566810344827586,0.13803879310344827,32.82608695652174
201057,2023-24,537,Kehrer,Thilo,Kehrer,DEF,2,19,West Ham,21,19,0,2,0,7,0,0,0.0,0.0,0.0,0,1,0.47,0,0,0,0,2,0,8.6,0.7,0.0,0.9,4.2,0.1,9.473684210526315,0.0,0.0,0.0,0.0,0.0,0.47619047619047616
201410,2023-24,27,Trusty,Auston,Trusty,DEF,2,17,Sheffield Utd,49,2568,28,28,0,349,0,0,0.38,0.76,1.14,1,81,53.54,0,0,0,0,4,0,517.4,107.3,106.0,73.4,3.9,1.8,0.9813084112149533,0.0,0.0,0.013317757009345794,0.02663551401869159,0.039953271028037377,7.17948717948718
201440,2023-24,466,Ui-jo,Hwang,Ui-jo,FWD,4,16,Nott'm Forest,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,0.2,,,,,,,0.0
201440,2024-25,446,Ui-jo,Hwang,Ui-jo,FWD,4,16,Nott'm Forest,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.8,,,,,,,0.0
201595,2025-26,665,Perri,Lucas Estella,Perri,GK,1,11,Leeds,2,1440,16,43,3,153,0,0,0.0,0.0,0.0,3,29,26.68,38,0,0,0,2,0,322.4,0.0,0.0,32.2,4.4,0.3,2.6875,0.0,0.0,0.0,0.0,0.0,9.772727272727272
201658,2023-24,86,Tavernier,Marcus,Tavernier,MID,3,3,Bournemouth,91,2118,25,89,5,324,3,4,3.88,4.24,8.12,8,38,32.42,0,0,0,0,3,0,468.4,649.4,460.0,157.8,5.0,0.3,3.7818696883852687,0.1274787535410765,0.16997167138810199,0.16487252124645893,0.1801699716713881,0.345042492917847,17.8
201658,2024-25,83,Tavernier,Marcus,Tavernier,MID,3,3,Bournemouth,91,1932,20,87,4,362,3,7,5.51,3.65,9.16,4,29,25.42,0,0,0,0,6,0,447.0,664.8,442.0,155.4,5.4,0.2,4.052795031055901,0.13975155279503104,0.32608695652173914,0.25667701863354037,0.17003105590062112,0.4267080745341615,16.11111111111111
201658,2025-26,84,Tavernier,Marcus,Tavernier,MID,3,4,Bournemouth,91,2732,31,137,14,552,7,4,9.06,4.6,13.66,11,44,41.06,0,0,0,0,6,0,656.8,816.6,605.0,207.9,5.3,4.2,4.513177159590044,0.23060029282576866,0.13177159590043924,0.2984626647144949,0.15153733528550511,0.45,25.849056603773587
201666,2023-24,603,Barnes,Harvey,Barnes,MID,3,15,Newcastle,4,788,7,64,3,205,5,3,3.78,1.9,5.68,2,10,10.48,0,0,0,0,2,0,279.2,181.5,334.0,79.5,6.2,1.2,7.309644670050761,0.5710659898477157,0.34263959390862947,0.4317258883248731,0.21700507614213196,0.6487309644670051,10.32258064516129
201666,2024-25,392,Barnes,Harvey,Barnes,MID,3,15,Newcastle,4,1746,17,130,13,442,9,5,6.45,4.4,10.85,6,23,24.32,0,0,0,0,0,0,522.2,407.1,701.0,163.1,5.9,4.2,6.701030927835052,0.4639175257731959,0.25773195876288657,0.3324742268041237,0.22680412371134023,0.5592783505154639,22.033898305084744
201666,2025-26,487,Barnes,Harvey,Barnes,MID,3,15,Newcastle,4,1951,19,106,9,349,7,1,6.84,2.72,9.56,5,31,30.3,0,0,0,0,1,0,404.0,387.5,682.0,147.0,6.1,1.3,4.889800102511533,0.3229113275243465,0.04613018964633521,0.31553049718093285,0.12547411583803178,0.4410046130189647,17.37704918032787
201895,2025-26,683,Alderete,Omar,Alderete,DEF,2,17,Sunderland,56,2797,32,125,5,400,1,1,1.62,0.91,2.52,10,40,44.52,0,0,0,0,6,0,749.0,138.1,279.0,117.0,4.1,4.9,4.022166607079013,0.0321773328566321,0.0321773328566321,0.05212727922774402,0.029281372899535214,0.0810868787987129,30.487804878048784
202641,2023-24,597,Onana,André,Onana,GK,1,14,Man Utd,1,3420,38,133,10,741,0,0,0.0,0.08,0.08,9,58,69.64,149,0,0,0,5,0,1167.8,33.2,0.0,120.2,5.0,15.5,3.5,0.0,0.0,0.0,0.002105263157894737,0.002105263157894737,26.6
202641,2024-25,383,Onana,André,Onana,GK,1,14,Man Utd,1,3060,34,120,8,443,0,0,0.0,0.2,0.2,9,44,47.79,90,1,0,0,0,0,733.0,13.0,0.0,74.7,4.9,5.0,3.5294117647058822,0.0,0.0,0.0,0.005882352941176471,0.005882352941176471,24.489795918367346
202641,2025-26,432,Onana,André,Onana,GK,1,14,Man Utd,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,0.1,,,,,,,0.0
202993,2023-24,492,Bentancur,Rodrigo,Bentancur,MID,3,18,Spurs,6,997,13,32,0,153,1,1,2.01,1.05,3.06,1,25,19.98,0,0,0,0,7,0,193.0,174.9,156.0,52.1,5.4,0.0,2.888665997993982,0.09027081243731194,0.09027081243731194,0.18144433299899698,0.09478435305917754,0.2762286860581745,5.925925925925926
202993,2024-25,480,Bentancur,Rodrigo,Bentancur,MID,3,18,Spurs,6,1640,21,49,1,293,2,0,1.36,1.02,2.38,3,26,26.87,0,0,0,0,9,0,324.6,208.5,165.0,70.2,4.9,0.1,2.6890243902439024,0.10975609756097561,0.0,0.07463414634146343,0.05597560975609756,0.13060975609756098,10.0
202993,2025-26,585,Bentancur,Rodrigo,Bentancur,MID,3,18,Spurs,6,1880,23,86,4,366,1,1,0.72,0.84,1.56,8,25,23.65,0,0,0,0,7,0,349.0,197.8,124.0,67.4,5.2,0.2,4.117021276595745,0.047872340425531915,0.047872340425531915,0.034468085106382974,0.04021276595744681,0.0746808510638298,16.538461538461537
203341,2024-25,300,Ndidi,Wilfred,Ndidi,MID,3,11,Leicester,13,2325,28,64,1,375,0,5,2.12,1.53,3.65,3,48,49.32,0,0,0,1,8,0,546.4,302.2,280.0,112.8,4.9,0.2,2.47741935483871,0.0,0.1935483870967742,0.08206451612903226,0.059225806451612906,0.14129032258064517,13.061224489795917
204120,2025-26,143,Boscagli,Olivier,Boscagli,DEF,2,6,Brighton,36,799,9,39,4,171,0,1,0.05,0.47,0.52,3,10,10.87,0,0,0,0,2,0,215.6,82.2,12.0,31.1,4.2,0.1,4.392991239048811,0.0,0.11264080100125157,0.005632040050062579,0.05294117647058823,0.05857321652065082,9.285714285714285
204214,2023-24,131,Estupiñan,Pervis,Estupiñán,DEF,2,5,Brighton,36,1242,15,57,7,291,2,3,1.0,2.22,3.22,3,26,26.5,0,0,0,1,4,0,350.8,382.6,156.0,89.0,4.7,14.5,4.130434782608696,0.14492753623188406,0.21739130434782608,0.07246376811594203,0.16086956521739132,0.23333333333333336,12.127659574468085
204214,2024-25,122,Estupiñan,Pervis,Estupiñán,DEF,2,5,Brighton,36,2399,26,63,7,313,1,1,1.09,2.43,3.52,3,44,39.85,0,0,0,0,5,0,504.4,530.1,173.0,120.8,4.9,1.3,2.36348478532722,0.03751563151313047,0.03751563151313047,0.04089203834931222,0.09116298457690704,0.13205502292621926,12.857142857142856
204214,2025-26,147,Estupiñan,Pervis,Estupiñán Tenorio,DEF,2,6,Brighton,36,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,,,,,,,0.0
204480,2023-24,540,Rice,Declan,Rice,MID,3,1,Arsenal,3,3225,37,165,17,744,7,9,3.53,5.09,8.62,17,28,27.08,0,0,0,0,5,0,959.4,745.3,451.0,215.9,5.5,6.2,4.604651162790698,0.1953488372093023,0.25116279069767444,0.09851162790697675,0.14204651162790696,0.24055813953488367,30.0
204480,2024-25,16,Rice,Declan,Rice,MID,3,1,Arsenal,3,2823,33,127,17,627,4,7,3.51,5.64,9.14,11,29,27.13,0,0,0,0,5,1,733.0,959.6,399.0,208.8,6.3,4.2,4.048884165781084,0.1275239107332625,0.22316684378320936,0.11190223166843784,0.17980871413390012,0.2913921360255048,20.158730158730158
204480,2025-26,21,Rice,Declan,Rice,MID,3,1,Arsenal,3,3093,35,184,23,790,4,9,3.15,7.32,10.47,18,25,23.87,0,0,0,0,3,0,827.2,1027.4,298.0,215.4,7.2,23.3,5.354025218234724,0.11639185257032009,0.2618816682832202,0.09165858389912707,0.21299709020368573,0.30465567410281286,25.555555555555554
204580,2023-24,105,Janelt,Vitaly,Janelt,MID,3,4,Brentford,94,3054,37,93,1,466,1,4,1.82,3.44,5.26,9,52,47.65,0,0,0,0,8,0,503.4,562.5,285.0,135.3,5.2,0.1,2.7406679764243616,0.029469548133595286,0.11787819253438114,0.05363457760314342,0.10137524557956779,0.1550098231827112,17.884615384615383
204580,2024-25,94,Janelt,Vitaly,Janelt,MID,3,4,Brentford,94,2251,27,73,2,384,1,3,0.83,2.38,3.21,6,38,37.37,0,0,0,2,3,0,356.6,284.2,131.0,77.2,4.8,0.2,2.918702798756108,0.039982230119946685,0.11994669035984008,0.03318525099955575,0.09515770768547313,0.12834295868502887,15.208333333333334
204580,2025-26,125,Janelt,Vitaly,Janelt,MID,3,5,Brentford,94,1434,15,74,6,334,1,4,0.82,2.27,3.09,5,21,26.62,0,0,0,0,8,0,350.4,351.8,97.0,79.0,4.9,0.1,4.644351464435147,0.06276150627615062,0.2510460251046025,0.051464435146443506,0.1424686192468619,0.1939330543933054,15.102040816326529
204646,2024-25,725,Malen,Donyell,Malen,MID,3,2,Aston Villa,7,296,2,34,3,112,3,0,2.15,0.15,2.3,0,6,4.77,0,0,0,0,0,0,138.2,42.7,208.0,38.5,5.3,0.2,10.337837837837839,0.9121621621621622,0.0,0.6537162162162162,0.045608108108108114,0.6993243243243242,6.415094339622642
204646,2025-26,53,Malen,Donyell,Malen,MID,3,2,Aston Villa,7,640,5,55,3,161,4,2,4.03,0.35,4.38,1,10,10.59,0,0,0,0,0,0,183.4,99.7,290.0,56.3,5.1,0.4,7.734375,0.5625,0.28125,0.56671875,0.04921874999999999,0.6159375,10.784313725490197
204676,2023-24,155,Zeqiri,Andi,Zeqiri,FWD,4,5,Brighton,36,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,0.4,,,,,,,0.0
204716,2023-24,302,Konaté,Ibrahima,Konaté,DEF,2,11,Liverpool,14,1570,17,56,2,315,0,0,0.7,0.47,1.17,6,19,21.42,0,0,0,0,3,1,357.4,139.9,87.0,58.5,4.9,2.0,3.2101910828025475,0.0,0.0,0.040127388535031845,0.02694267515923567,0.06707006369426752,11.428571428571427
204716,2024-25,326,Konaté,Ibrahima,Konaté,DEF,2,12,Liverpool,14,2561,30,106,4,487,1,2,1.8,0.91,2.71,11,28,26.67,0,0,0,0,5,0,578.0,161.4,133.0,87.6,5.3,7.0,3.725107379929715,0.035142522452167126,0.07028504490433425,0.06325654041390082,0.03197969543147208,0.0952362358453729,20.0
204716,2025-26,374,Konaté,Ibrahima,Konaté,DEF,2,12,Liverpool,14,3090,36,129,8,532,1,0,1.19,0.98,2.17,10,45,40.66,0,0,0,0,7,0,779.2,160.5,119.0,106.1,5.4,3.8,3.757281553398058,0.02912621359223301,0.0,0.03466019417475728,0.02854368932038835,0.06320388349514564,23.888888888888886
204727,2023-24,214,M.Sarr,Malang,Sarr,DEF,2,7,Chelsea,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,0.1,,,,,,,0.0
204727,2024-25,176,M.Sarr,Malang,Sarr,DEF,2,6,Chelsea,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,,,,,,,0.0
204814,2023-24,775,Brereton Díaz,Ben,Brereton,MID,3,17,Sheffield Utd,49,1105,14,62,5,173,6,1,5.52,1.07,6.58,0,37,23.91,0,0,0,0,3,0,312.2,124.0,422.0,85.3,5.0,0.2,5.049773755656108,0.48868778280542985,0.08144796380090498,0.4495927601809954,0.08714932126696834,0.5359276018099548,12.4
