code,season,season_element_id,web_name,first_name,second_name,position,element_type,team_id,team_name,team_code,minutes,starts,total_points,bonus,bps,goals_scored,assists,expected_goals,expected_assists,expected_goal_involvements,clean_sheets,goals_conceded,expected_goals_conceded,saves,penalties_saved,penalties_missed,own_goals,yellow_cards,red_cards,influence,creativity,threat,ict_index,now_cost_m,selected_by_percent,points_per_90,goals_per_90,assists_per_90,xg_per_90,xa_per_90,xgi_per_90,points_per_million
128295,2024-25,101,Nørgaard,Christian,Nørgaard,MID,3,4,Brentford,94,2820,34,107,7,580,5,5,4.23,1.38,5.61,6,45,44.54,0,0,0,0,8,1,735.4,333.0,409.0,147.9,4.8,0.2,3.4148936170212765,0.1595744680851064,0.1595744680851064,0.135,0.04404255319148936,0.17904255319148937,22.291666666666668
128295,2025-26,24,Nørgaard,Christian,Nørgaard,MID,3,1,Arsenal,3,101,1,7,0,28,0,0,0.08,0.04,0.12,0,1,2.28,0,0,0,0,0,0,23.4,5.5,10.0,4.0,5.1,0.1,6.237623762376238,0.0,0.0,0.0712871287128713,0.03564356435643565,0.10693069306930693,1.3725490196078431
138001,2023-24,564,King,Tom,King,GK,1,20,Wolves,39,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,0.6,,,,,,,0.0
138001,2024-25,556,King,Tom,King,GK,1,20,Wolves,39,1,0,1,0,3,0,0,0.0,0.0,0.0,0,0,0.14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,1.2,90.0,0.0,0.0,0.0,0.0,0.0,0.25641025641025644
138001,2025-26,630,King,Tom,King,GK,1,9,Everton,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,1.2,,,,,,,0.0
141746,2023-24,373,B.Fernandes,Bruno,Borges Fernandes,MID,3,14,Man Utd,1,3118,35,166,24,729,10,9,9.73,10.23,19.96,7,52,63.99,0,0,1,0,9,0,1101.6,1663.0,748.0,351.3,8.5,14.6,4.791533033996151,0.28864656831302116,0.25978191148171903,0.2808531109685696,0.2952854393842207,0.5761385503527903,19.529411764705884
141746,2024-25,366,B.Fernandes,Bruno,Borges Fernandes,MID,3,14,Man Utd,1,3017,35,174,28,810,8,12,9.93,7.89,17.82,10,47,45.85,0,0,0,0,3,2,1017.8,1407.7,587.0,300.8,8.4,13.7,5.190586675505469,0.23864766324163075,0.3579714948624461,0.2962214119986742,0.2353662578720583,0.5315876698707325,20.71428571428571
141746,2025-26,449,B.Fernandes,Bruno,Borges Fernandes,MID,3,14,Man Utd,1,3065,35,235,41,1008,9,24,10.79,12.28,23.07,7,46,44.42,0,0,2,0,5,0,1258.0,1938.5,614.0,381.4,10.4,48.0,6.900489396411094,0.2642740619902121,0.7047308319738989,0.3168352365415987,0.36058727569331156,0.6774225122349103,22.596153846153847
149065,2023-24,569,José Sá,José,Malheiro de Sá,GK,1,20,Wolves,39,3037,35,107,8,622,0,1,0.0,0.0,0.0,4,58,59.38,134,0,0,0,1,0,1003.4,11.0,0.0,101.6,5.0,2.0,3.1708923279552192,0.0,0.02963450773789924,0.0,0.0,0.0,21.4
149065,2024-25,554,José Sá,José,Malheiro de Sá,GK,1,20,Wolves,39,2610,29,93,4,305,0,0,0.0,0.01,0.01,7,48,42.22,71,2,0,0,2,0,603.4,30.0,0.0,63.4,4.4,2.8,3.206896551724138,0.0,0.0,0.0,0.0003448275862068965,0.0003448275862068965,21.136363636363633
149065,2025-26,628,José Sá,José,Malheiro de Sá,GK,1,20,Wolves,39,2070,23,68,8,303,0,0,0.0,0.04,0.04,4,37,35.24,65,0,0,0,2,0,514.2,10.0,0.0,52.8,4.2,1.1,2.956521739130435,0.0,0.0,0.0,0.0017391304347826088,0.0017391304347826088,16.19047619047619
149484,2023-24,51,Mings,Tyrone,Mings,DEF,2,2,Aston Villa,7,30,1,0,0,5,0,0,0.01,0.16,0.17,0,2,1.08,0,0,0,0,0,0,3.6,13.0,5.0,2.2,4.1,1.0,0.0,0.0,0.0,0.03,0.48,0.51,0.0
149484,2024-25,49,Mings,Tyrone,Mings,DEF,2,2,Aston Villa,7,1119,12,47,5,207,0,1,0.88,0.23,1.11,4,11,13.2,0,0,0,0,1,0,220.4,49.2,74.0,34.6,4.4,0.2,3.780160857908847,0.0,0.08042895442359249,0.0707774798927614,0.018498659517426276,0.08927613941018768,10.681818181818182
149484,2025-26,40,Mings,Tyrone,Mings,DEF,2,2,Aston Villa,7,1322,15,50,4,169,0,1,1.3,0.42,1.72,3,23,23.37,0,0,0,0,1,0,282.6,80.5,105.0,46.8,4.3,0.6,3.40393343419062,0.0,0.0680786686838124,0.08850226928895613,0.02859304084720121,0.11709531013615734,11.627906976744187
149519,2023-24,527,Cornet,Maxwel,Cornet,MID,3,19,West Ham,21,109,1,13,0,40,1,0,0.4,0.02,0.42,0,3,2.82,0,0,0,0,0,0,44.0,48.4,54.0,14.6,5.2,0.1,10.733944954128441,0.8256880733944955,0.0,0.3302752293577982,0.01651376146788991,0.3467889908256881,2.5
149519,2024-25,515,Cornet,Maxwel,Cornet,MID,3,17,Southampton,20,71,1,1,0,12,0,0,0.16,0.0,0.16,0,4,1.79,0,0,0,0,1,0,11.6,3.5,7.0,2.2,4.7,0.0,1.267605633802817,0.0,0.0,0.2028169014084507,0.0,0.2028169014084507,0.2127659574468085
149519,2025-26,617,Cornet,Maxwel,Cornet,MID,3,19,West Ham,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,0.0,,,,,,,0.0
151589,2023-24,40,Dendoncker,Leander,Dendoncker,MID,3,2,Aston Villa,7,118,1,20,3,64,1,1,0.73,0.01,0.74,0,3,1.58,0,0,0,0,0,0,59.2,3.9,37.0,10.0,4.9,0.0,15.254237288135592,0.7627118644067796,0.7627118644067796,0.5567796610169491,0.007627118644067797,0.5644067796610169,4.081632653061225
151589,2024-25,33,Dendoncker,Leander,Dendoncker,MID,3,2,Aston Villa,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.2,,,,,,,0.0
151589,2025-26,61,Dendoncker,Leander,Dendoncker,MID,3,2,Aston Villa,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.1,,,,,,,0.0
152551,2023-24,231,Lerma,Jefferson,Lerma Solís,MID,3,8,Crystal Palace,31,2399,27,64,4,338,1,1,2.61,1.78,4.39,5,46,38.16,0,0,0,0,8,0,417.6,366.1,240.0,102.4,4.7,0.1,2.40100041684035,0.03751563151313047,0.03751563151313047,0.09791579824927052,0.06677782409337224,0.16469362234264276,13.617021276595745
152551,2024-25,206,Lerma,Jefferson,Lerma Solís,MID,3,7,Crystal Palace,31,2270,26,58,2,326,0,1,1.07,1.75,2.82,6,36,33.55,0,0,0,0,9,0,401.4,190.2,197.0,78.7,4.8,0.1,2.2995594713656384,0.0,0.039647577092511016,0.042422907488986784,0.06938325991189427,0.11180616740088105,12.083333333333334
152551,2025-26,272,Lerma,Jefferson,Lerma Solís,MID,3,8,Crystal Palace,31,1722,18,69,3,296,0,5,1.84,1.48,3.32,7,25,25.11,0,0,0,2,7,0,287.6,207.2,233.0,72.5,4.9,0.1,3.6062717770034842,0.0,0.2613240418118467,0.09616724738675958,0.07735191637630662,0.1735191637630662,14.081632653061224
153127,2023-24,413,Hayden,Isaac,Hayden,MID,3,15,Newcastle,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,0.0,,,,,,,0.0
153127,2024-25,400,Hayden,Isaac,Hayden,MID,3,15,Newcastle,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,0.1,,,,,,,0.0
153127,2025-26,495,Hayden,Isaac,Hayden,MID,3,15,Newcastle,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,,,,,,,0.0
153133,2023-24,256,Iwobi,Alex,Iwobi,MID,3,10,Fulham,54,2331,27,102,9,425,5,2,5.23,4.2,9.43,7,41,37.63,0,0,0,0,2,0,504.2,718.8,534.0,175.9,5.3,0.4,3.938223938223938,0.19305019305019303,0.07722007722007722,0.20193050193050194,0.16216216216216217,0.36409266409266405,19.245283018867926
153133,2024-25,247,Iwobi,Alex,Iwobi,MID,3,9,Fulham,54,2981,35,156,16,704,9,6,4.33,6.9,11.23,6,45,38.06,0,0,0,0,1,0,806.8,922.4,699.0,243.0,5.4,4.9,4.709828916470983,0.2717208990271721,0.1811472660181147,0.1307279436430728,0.20831935592083195,0.3390472995639047,28.888888888888886
153133,2025-26,324,Iwobi,Alex,Iwobi,MID,3,10,Fulham,54,2420,29,103,13,508,4,3,1.91,4.7,6.61,5,40,35.7,0,0,0,0,3,0,511.2,739.4,343.0,159.4,6.1,1.1,3.830578512396694,0.1487603305785124,0.1115702479338843,0.07103305785123967,0.17479338842975206,0.24582644628099173,16.885245901639344
153366,2023-24,282,Reed,Harrison,Reed,MID,3,10,Fulham,54,1317,15,47,0,205,0,2,0.29,1.49,1.78,6,23,25.65,0,0,0,0,6,0,213.8,212.6,45.0,47.2,4.3,0.3,3.2118451025056944,0.0,0.1366742596810934,0.01981776765375854,0.10182232346241459,0.12164009111617312,10.930232558139535
153366,2024-25,254,Reed,Harrison,Reed,MID,3,9,Fulham,54,100,0,10,0,36,0,0,0.23,0.09,0.32,0,3,4.62,0,0,0,0,2,0,18.6,20.6,33.0,7.1,4.7,0.0,9.0,0.0,0.0,0.207,0.081,0.28800000000000003,2.127659574468085
153366,2025-26,336,Reed,Harrison,Reed,MID,3,10,Fulham,54,89,1,15,2,48,1,0,0.13,0.45,0.58,0,4,3.43,0,0,0,0,0,0,42.0,44.4,11.0,9.7,4.3,0.3,15.168539325842696,1.0112359550561798,0.0,0.13146067415730336,0.45505617977528096,0.5865168539325842,3.488372093023256
153682,2023-24,288,Wilson,Harry,Wilson,MID,3,10,Fulham,54,1603,16,94,5,307,4,7,3.45,2.63,6.08,5,30,33.01,0,0,0,0,6,0,375.0,357.3,340.0,107.2,5.3,0.2,5.277604491578291,0.22457891453524642,0.3930131004366812,0.19369931378665006,0.1476606363069245,0.34135995009357456,17.735849056603776
153682,2024-25,259,Wilson,Harry,Wilson,MID,3,9,Fulham,54,1148,12,78,6,329,6,2,4.19,1.17,5.36,2,21,16.22,0,0,0,0,2,0,334.6,310.2,440.0,107.8,5.2,0.2,6.114982578397212,0.47038327526132406,0.156794425087108,0.3284843205574913,0.09172473867595818,0.42020905923344953,15.0
153682,2025-26,329,Wilson,Harry,Wilson,MID,3,10,Fulham,54,2674,32,168,21,637,10,9,5.88,4.77,10.65,9,38,40.14,0,0,0,0,7,0,707.2,661.1,601.0,196.9,5.8,17.4,5.654450261780104,0.3365744203440538,0.3029169783096485,0.19790575916230368,0.1605459985041137,0.35845175766641735,28.96551724137931
154561,2023-24,113,Raya,David,Raya Martin,GK,1,1,Arsenal,3,2880,32,135,6,569,0,0,0.0,0.04,0.04,16,24,22.51,46,1,0,0,2,0,413.0,0.0,0.0,41.1,5.3,11.7,4.21875,0.0,0.0,0.0,0.00125,0.00125,25.471698113207548
154561,2024-25,15,Raya,David,Raya Martin,GK,1,1,Arsenal,3,3420,38,142,10,555,0,0,0.0,0.03,0.03,13,34,35.03,86,0,0,0,3,0,755.4,10.7,0.0,76.7,5.6,32.6,3.736842105263158,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,25.357142857142858
154561,2025-26,1,Raya,David,Raya Martín,GK,1,1,Arsenal,3,3330,37,162,11,633,0,0,0.0,0.07,0.07,19,26,27.56,60,0,0,0,1,0,541.6,33.5,0.0,57.5,6.2,36.4,4.378378378378379,0.0,0.0,0.0,0.0018918918918918919,0.0018918918918918919,26.129032258064516
154566,2023-24,85,Solanke,Dominic,Solanke,FWD,4,3,Bournemouth,91,3325,37,175,20,560,19,3,19.64,2.11,21.75,10,61,56.58,0,0,1,0,3,0,902.0,479.6,1348.0,272.7,6.9,17.8,4.7368421052631575,0.5142857142857142,0.081203007518797,0.531609022556391,0.05711278195488721,0.5887218045112782,25.362318840579707
154566,2024-25,82,Solanke,Dominic,Solanke-Mitchell,FWD,4,18,Spurs,6,2199,25,108,7,404,9,5,10.89,1.13,12.02,4,43,40.14,0,0,0,1,0,0,505.8,199.8,729.0,142.1,7.3,4.7,4.42019099590723,0.36834924965893584,0.20463847203274216,0.44570259208731244,0.046248294679399726,0.49195088676671217,14.794520547945206
154566,2025-26,596,Solanke,Dominic,Solanke-Mitchell,FWD,4,18,Spurs,6,997,11,40,4,187,3,0,2.97,0.34,3.3,0,21,17.8,0,0,0,0,1,0,205.0,84.1,339.0,62.7,7.1,1.1,3.6108324974924773,0.27081243731193577,0.0,0.2681043129388165,0.030692076228686062,0.29789368104312935,5.633802816901409
155405,2023-24,364,Phillips,Kalvin,Phillips,MID,3,19,West Ham,21,394,3,10,0,27,0,0,0.22,0.11,0.33,0,13,10.75,0,0,0,0,1,1,35.6,23.3,31.0,9.1,4.7,0.0,2.284263959390863,0.0,0.0,0.050253807106598984,0.025126903553299492,0.07538071065989847,2.127659574468085
155405,2024-25,359,Phillips,Kalvin,Phillips,MID,3,10,Ipswich,40,1231,14,27,0,167,0,0,0.45,0.46,0.91,1,30,27.21,0,0,0,0,4,1,181.8,116.2,41.0,33.8,4.8,0.1,1.9740048740861087,0.0,0.0,0.03290008123476848,0.033631194151096666,0.06653127538586516,5.625
155405,2025-26,429,Phillips,Kalvin,Phillips,MID,3,13,Man City,43,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.7,0.1,,,,,,,0.0
155408,2023-24,66,L.Cook,Lewis,Cook,MID,3,3,Bournemouth,91,2787,32,77,5,446,0,3,0.42,2.92,3.34,8,51,50.3,0,0,0,0,5,1,520.2,681.9,67.0,127.2,4.8,0.1,2.4865446716899893,0.0,0.0968783638320775,0.013562970936490849,0.09429494079655543,0.10785791173304629,16.041666666666668
155408,2024-25,64,Cook,Lewis,Cook,MID,3,3,Bournemouth,91,2976,32,82,3,500,1,4,0.94,3.76,4.7,5,44,45.25,0,0,0,0,8,1,607.0,727.1,114.0,144.9,5.0,0.1,2.4798387096774195,0.03024193548387097,0.12096774193548387,0.02842741935483871,0.11370967741935484,0.14213709677419356,16.4
155408,2025-26,88,Cook,Lewis,Cook,MID,3,4,Bournemouth,91,872,8,40,0,190,0,1,0.07,0.52,0.59,1,19,14.0,0,0,0,0,1,1,206.8,183.8,12.0,40.6,4.9,0.0,4.128440366972478,0.0,0.10321100917431193,0.007224770642201836,0.053669724770642205,0.06089449541284404,8.16326530612245
156074,2023-24,7,Holding,Rob,Holding,DEF,2,8,Crystal Palace,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,0.1,,,,,,,0.0
156074,2024-25,202,Holding,Rob,Holding,DEF,2,7,Crystal Palace,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.2,0.1,,,,,,,0.0
156074,2025-26,264,Holding,Rob,Holding,DEF,2,8,Crystal Palace,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,0.0
156689,2023-24,267,Andreas,Andreas,Hoelgebaum Pereira,MID,3,10,Fulham,54,2611,34,127,7,459,3,9,4.52,5.72,10.24,14,40,42.91,0,0,0,0,6,0,503.6,1254.3,417.0,217.8,5.3,0.9,4.37763309076982,0.10340865568747606,0.31022596706242817,0.1558023745691306,0.197165836844121,0.3529682114132516,23.962264150943398
156689,2024-25,240,Andreas,Andreas,Hoelgebaum Pereira,MID,3,9,Fulham,54,2004,25,81,2,355,2,6,4.24,4.63,8.87,5,32,27.35,0,0,1,0,8,0,326.6,868.3,300.0,149.0,4.9,0.8,3.6377245508982035,0.08982035928143711,0.2694610778443114,0.19041916167664671,0.20793413173652694,0.3983532934131736,16.53061224489796
156689,2025-26,327,Andreas,Andreas,Hoelgebaum Pereira,MID,3,10,Fulham,54,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.3,0.1,,,,,,,0.0
158499,2023-24,65,Christie,Ryan,Christie,MID,3,3,Bournemouth,91,2908,35,90,5,433,0,5,2.49,5.37,7.86,8,56,48.61,0,0,0,0,6,0,620.2,780.2,351.0,175.4,5.0,0.1,2.785419532324622,0.0,0.15474552957359008,0.07706327372764787,0.16619669876203577,0.24325997248968362,18.0
158499,2024-25,63,Christie,Ryan,Christie,MID,3,3,Bournemouth,91,2114,27,76,5,435,2,3,2.14,2.9,5.04,8,28,30.17,0,0,0,0,9,0,514.0,576.8,303.0,139.6,4.8,0.1,3.2355723746452223,0.08514664143803216,0.12771996215704826,0.09110690633869442,0.12346263008514664,0.21456953642384105,15.833333333333334
158499,2025-26,87,Christie,Ryan,Christie,MID,3,4,Bournemouth,91,978,9,47,2,214,2,1,1.81,0.79,2.6,3,14,19.14,0,0,0,0,3,1,226.6,197.0,220.0,64.7,4.9,0.1,4.325153374233128,0.18404907975460125,0.09202453987730062,0.1665644171779141,0.0726993865030675,0.2392638036809816,9.591836734693876
158983,2023-24,668,Endo,Wataru,Endo,MID,3,11,Liverpool,14,1714,20,47,0,250,1,0,0.51,1.53,2.04,6,16,22.42,0,0,0,0,10,0,281.6,269.5,53.0,60.1,5.4,0.1,2.4679113185530923,0.052508751458576426,0.0,0.02677946324387398,0.08033838973162194,0.10711785297549592,8.703703703703702
158983,2024-25,320,Endo,Endo,Wataru,MID,3,12,Liverpool,14,259,1,21,0,82,0,0,0.0,0.09,0.09,0,5,4.25,0,0,0,0,0,0,57.6,38.2,6.0,10.0,4.6,0.1,7.297297297297297,0.0,0.0,0.0,0.03127413127413127,0.03127413127413127,4.565217391304349
158983,2025-26,392,Endo,Endo,Wataru,MID,3,12,Liverpool,14,170,1,12,0,49,0,1,0.04,0.05,0.09,1,5,4.11,0,0,0,0,1,0,56.0,18.1,6.0,8.0,4.9,0.1,6.352941176470588,0.0,0.5294117647058824,0.021176470588235293,0.02647058823529412,0.04764705882352941,2.4489795918367343
159506,2023-24,604,Aina,Olu,Aina,DEF,2,16,Nott'm Forest,17,1690,20,45,2,289,1,1,0.34,1.01,1.35,2,39,29.01,0,0,0,0,3,0,312.0,181.7,49.0,54.4,4.5,0.3,2.396449704142012,0.05325443786982249,0.05325443786982249,0.018106508875739644,0.05378698224852071,0.07189349112426036,10.0
159506,2024-25,422,Aina,Ola,Aina,DEF,2,16,Nott'm Forest,17,2996,35,128,15,483,2,1,0.63,2.25,2.88,12,39,40.59,0,0,0,0,5,0,578.2,282.3,80.0,94.1,5.3,13.0,3.8451268357810413,0.06008010680907877,0.030040053404539385,0.018925233644859814,0.06759012016021362,0.08651535380507343,24.150943396226417
159506,2025-26,507,Aina,Ola,Aina,DEF,2,16,Nott'm Forest,17,1587,18,67,5,264,0,2,0.41,0.84,1.25,6,19,25.31,0,0,0,0,3,0,285.2,160.3,58.0,50.5,4.7,2.1,3.7996219281663515,0.0,0.11342155009451796,0.023251417769376177,0.04763705103969754,0.07088846880907372,14.25531914893617
159533,2023-24,662,Adama,Adama,Traoré,MID,3,10,Fulham,54,363,1,36,1,113,2,3,1.49,0.88,2.37,0,13,11.28,0,0,0,0,2,0,164.2,108.1,140.0,41.3,4.9,0.0,8.925619834710744,0.49586776859504134,0.743801652892562,0.3694214876033058,0.21818181818181817,0.587603305785124,7.346938775510203
159533,2024-25,239,Adama,Adama,Traoré,MID,3,9,Fulham,54,1756,18,95,8,384,2,8,4.11,4.61,8.72,3,28,25.17,0,0,0,0,3,0,385.4,632.1,426.0,144.6,4.5,1.4,4.8690205011389525,0.10250569476082004,0.41002277904328016,0.21064920273348522,0.2362756264236902,0.4469248291571754,21.11111111111111
159533,2025-26,326,Adama,Adama,Traoré Diarra,MID,3,19,West Ham,21,376,1,25,0,74,0,0,0.69,0.57,1.26,0,12,8.38,0,0,0,0,1,0,33.4,73.8,70.0,17.2,5.1,0.1,5.98404255319149,0.0,0.0,0.1651595744680851,0.13643617021276597,0.3015957446808511,4.901960784313726
165809,2023-24,344,Bernardo,Bernardo,Veiga de Carvalho e Silva,MID,3,13,Man City,43,2576,29,141,20,604,6,9,3.54,8.05,11.59,10,26,26.4,0,0,0,0,8,0,747.4,959.5,570.0,228.0,6.2,2.9,4.926242236024844,0.2096273291925466,0.3144409937888199,0.12368012422360247,0.28125,0.4049301242236025,22.741935483870968
165809,2024-25,342,Bernardo,Bernardo,Veiga de Carvalho e Silva,MID,3,13,Man City,43,2667,29,110,13,568,4,4,3.84,4.56,8.4,10,36,39.68,0,0,0,0,7,0,603.0,800.4,532.0,193.6,6.1,2.8,3.7120359955005626,0.13498312710911137,0.13498312710911137,0.1295838020247469,0.15388076490438693,0.28346456692913385,18.0327868852459
165809,2025-26,416,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,MID,3,13,Man City,43,2869,34,102,4,534,2,4,2.71,4.11,6.81,13,30,35.59,0,0,0,0,10,0,514.0,809.0,353.0,167.8,6.2,0.7,3.19972115719763,0.06273963053328686,0.12547926106657373,0.0850121993726037,0.1289299407459045,0.21362844196584174,16.451612903225804
166477,2023-24,688,Castagne,Timothy,Castagne,DEF,2,10,Fulham,54,2630,29,105,7,510,1,3,1.29,2.06,3.35,9,40,41.07,0,0,0,0,3,0,494.4,295.0,229.0,102.1,4.5,1.6,3.593155893536122,0.034220532319391636,0.10266159695817491,0.044144486692015206,0.07049429657794677,0.11463878326996199,23.333333333333332
166477,2024-25,244,Castagne,Timothy,Castagne,DEF,2,9,Fulham,54,1642,17,46,0,205,0,1,0.38,0.56,0.94,3,28,22.39,0,0,0,0,1,0,360.4,163.6,123.0,64.9,4.2,0.8,2.5213154689403168,0.0,0.05481120584652862,0.020828258221680877,0.03069427527405603,0.0515225334957369,10.952380952380953
166477,2025-26,319,Castagne,Timothy,Castagne,DEF,2,10,Fulham,54,1838,20,61,3,294,0,2,1.5,1.47,2.97,3,31,32.66,0,0,0,0,4,0,373.0,292.2,195.0,86.2,4.3,0.2,2.986942328618063,0.0,0.09793253536452666,0.07344940152339499,0.0719804134929271,0.1454298150163221,14.186046511627907
166989,2023-24,58,Tielemans,Youri,Tielemans,MID,3,2,Aston Villa,7,1613,17,77,2,318,2,6,1.24,1.98,3.22,4,27,31.07,0,0,0,0,3,0,369.2,325.4,136.0,83.3,5.6,0.4,4.296342219466832,0.11159330440173588,0.33477991320520767,0.06918784872907625,0.11047737135771854,0.1796652200867948,13.75
166989,2024-25,57,Tielemans,Youri,Tielemans,MID,3,2,Aston Villa,7,3025,35,121,15,686,3,7,3.31,5.83,9.14,7,46,43.87,0,0,1,0,4,0,799.6,963.1,333.0,209.6,5.5,1.1,3.6,0.08925619834710743,0.20826446280991737,0.0984793388429752,0.17345454545454547,0.2719338842975207,22.0
166989,2025-26,48,Tielemans,Youri,Tielemans,MID,3,2,Aston Villa,7,1857,21,68,3,417,0,4,1.14,3.26,4.4,4,27,31.34,0,0,0,0,0,0,432.0,513.6,184.0,113.1,5.9,0.7,3.295638126009693,0.0,0.1938610662358643,0.05525040387722132,0.1579967689822294,0.21324717285945075,11.525423728813559
167074,2023-24,285,Tete,Kenny,Tete,DEF,2,10,Fulham,54,863,10,27,0,161,1,0,0.86,0.46,1.32,2,21,22.97,0,0,0,0,2,0,195.2,93.4,67.0,35.6,4.4,0.3,2.8157589803012746,0.10428736964078794,0.0,0.08968713789107763,0.04797219003476246,0.1376593279258401,6.136363636363636
167074,2024-25,257,Tete,Kenny,Tete,DEF,2,9,Fulham,54,1773,21,49,0,207,0,2,1.37,0.65,2.02,3,26,25.5,0,0,0,0,5,0,381.2,192.2,158.0,73.1,4.4,0.2,2.487309644670051,0.0,0.10152284263959392,0.06954314720812184,0.03299492385786802,0.10253807106598985,11.136363636363635
167074,2025-26,322,Tete,Kenny,Tete,DEF,2,10,Fulham,54,1791,21,81,5,318,1,0,0.92,1.46,2.38,6,25,25.79,0,0,0,0,2,0,416.0,214.1,108.0,73.9,4.5,0.2,4.07035175879397,0.05025125628140704,0.0,0.04623115577889447,0.07336683417085427,0.11959798994974874,18.0
168636,2023-24,804,Enes Ünal,Enes,Ünal,FWD,4,3,Bournemouth,91,317,2,40,3,99,2,4,2.84,0.13,2.97,1,9,4.49,0,0,0,0,1,0,142.4,58.6,242.0,43.7,5.0,0.0,11.356466876971608,0.5678233438485805,1.135646687697161,0.8063091482649842,0.03690851735015773,0.8432176656151421,8.0
168636,2024-25,65,Enes Ünal,Enes,Ünal,FWD,4,3,Bournemouth,91,330,2,32,4,97,2,1,2.73,0.26,2.99,2,3,6.38,0,0,0,0,2,0,104.0,56.1,207.0,35.9,5.4,0.1,8.727272727272727,0.5454545454545454,0.2727272727272727,0.7445454545454545,0.07090909090909091,0.8154545454545454,5.925925925925926
168636,2025-26,98,Enes Ünal,Enes,Ünal,FWD,4,4,Bournemouth,91,214,0,27,1,83,1,0,2.0,0.07,2.07,0,3,6.16,0,0,0,0,1,0,70.2,25.0,104.0,19.1,5.4,0.0,11.355140186915886,0.4205607476635514,0.0,0.8411214953271028,0.0294392523364486,0.8705607476635514,5.0
168991,2023-24,63,Billing,Philip,Billing,MID,3,3,Bournemouth,91,1385,13,60,3,228,2,3,2.53,2.11,4.64,2,36,29.25,0,0,0,0,3,1,304.2,313.5,267.0,88.3,5.1,0.3,3.898916967509025,0.1299638989169675,0.19494584837545126,0.1644043321299639,0.13711191335740072,0.3015162454873646,11.764705882352942
168991,2024-25,76,Philip,Philip,Billing,MID,3,3,Bournemouth,91,176,1,10,0,52,0,0,0.55,0.97,1.52,0,4,3.35,0,0,0,0,1,0,54.0,102.4,47.0,20.4,4.8,0.0,5.113636363636363,0.0,0.0,0.28125,0.4960227272727273,0.7772727272727273,2.0833333333333335
168991,2025-26,89,Philip,Philip,Billing,MID,3,4,Bournemouth,91,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,0.0,,,,,,,0.0
169359,2023-24,428,Targett,Matt,Targett,DEF,2,15,Newcastle,4,77,1,2,0,15,0,0,0.0,0.01,0.01,0,4,1.77,0,0,0,0,1,0,9.2,11.9,0.0,2.2,4.2,0.1,2.337662337662338,0.0,0.0,0.0,0.011688311688311689,0.011688311688311689,0.47619047619047616
169359,2024-25,416,Targett,Matt,Targett,DEF,2,15,Newcastle,4,20,0,2,0,7,0,0,0.0,0.07,0.07,0,0,0.26,0,0,0,0,0,0,5.0,5.6,0.0,1.0,3.9,0.3,9.0,0.0,0.0,0.0,0.31500000000000006,0.31500000000000006,0.5128205128205129
169359,2025-26,484,Targett,Matt,Targett,DEF,2,15,Newcastle,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.1,,,,,,,0.0
