first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
Đorđe,Petrović,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,GK
Renato,Palma Veiga,0,0,7,176,2,9.2,30.4,19.0,0,22,5.9,1,0,2,0.1,44,MID
Robert,Sánchez,0,0,126,2880,34,20.0,755.6,0.0,11,470,77.5,10,0,5,6.2,45,GK
Tosin,Adarabioyo,1,1,71,1403,14,48.2,352.2,92.0,7,305,49.6,7,0,4,0.3,42,DEF
Wesley,Fofana,0,0,26,1172,13,85.0,200.2,33.0,2,162,31.9,2,0,7,0.2,43,DEF
Jadon,Sancho,3,5,86,1754,24,523.2,340.0,414.0,3,367,127.5,7,0,2,0.9,62,MID
Pedro,Lomba Neto,4,6,104,2262,25,762.7,492.0,545.0,9,434,180.0,8,0,8,1.4,61,MID
Caleb,Wiley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Filip,Jørgensen,0,0,18,540,9,0.0,157.6,0.0,0,59,15.9,1,0,0,0.4,42,GK
João,Félix Sequeira,1,2,24,362,4,95.4,88.0,141.0,0,90,32.3,1,0,2,0.4,59,MID
Samuel,Rak-Sakyi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Tyrique,George,1,1,17,177,0,72.7,67.4,32.0,0,55,17.1,1,0,1,0.0,45,MID
Josh,Acheampong,0,0,4,168,3,2.5,13.6,13.0,0,8,2.9,0,0,1,0.1,40,DEF
Enzo,Maresca,0,0,94,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.7,15,AM
Mathis,Amougou,0,0,1,7,0,0.9,1.0,0.0,0,2,0.2,0,0,0,0.0,45,MID
Aaron,Anselmino,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Shumaira,Mheuka,0,0,1,1,0,0.0,3.0,17.0,0,5,2.0,0,0,0,0.0,45,FWD
Ishé,Samuels-Smith,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Genesis,Antwi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Eddie,Nketiah,3,2,53,1018,17,163.7,192.2,475.0,4,186,82.5,2,1,4,0.7,59,FWD
Ben,Chilwell,1,0,13,254,4,69.2,99.6,37.0,0,54,20.7,0,0,1,0.5,46,DEF
Naouirou,Ahamada,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,MID
Cheick,Doucouré,0,1,19,443,6,25.7,58.6,23.0,0,71,10.8,1,0,1,0.0,48,MID
Chris,Richards,1,1,68,1921,31,45.0,470.8,181.0,2,249,69.6,7,1,2,0.2,44,DEF
Chadi,Riad Dnanou,0,0,1,90,2,1.3,18.2,0.0,0,3,2.0,0,0,0,0.0,43,DEF
Nathaniel,Clyne,0,0,18,477,11,51.8,66.6,8.0,0,48,12.4,1,0,1,0.1,43,DEF
Malcolm,Ebiowei,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Eberechi,Eze,8,8,148,2588,34,849.2,685.0,691.0,15,605,222.4,10,0,1,14.6,70,MID
Marc,Guéhi,3,2,116,3059,42,237.6,827.0,247.0,11,492,131.0,11,1,7,5.7,47,DEF
Dean,Henderson,0,0,135,3420,51,30.0,853.6,4.0,8,466,88.6,11,0,3,11.7,46,GK
Rob,Holding,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,42,DEF
Will,Hughes,0,4,67,2100,31,462.6,335.2,90.0,3,278,87.5,10,0,11,0.0,49,MID
Daichi,Kamada,0,0,45,1545,27,314.1,219.2,145.0,0,246,68.2,3,1,4,0.1,51,MID
Jefferson,Lerma Solís,0,1,58,2270,36,190.2,401.4,197.0,2,326,78.7,6,0,9,0.1,48,MID
Jean-Philippe,Mateta,14,2,150,2642,37,405.4,671.6,800.0,27,576,187.3,9,0,2,8.3,75,FWD
Matheus,França de Oliveira,1,0,9,52,0,1.2,48.4,66.0,0,34,11.5,0,0,0,0.2,44,MID
Remi,Matthews,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,39,GK
Tyrick,Mitchell,0,6,123,3090,46,559.1,630.8,170.0,4,455,136.2,12,0,2,2.1,48,DEF
Daniel,Muñoz,4,6,142,3229,46,634.2,816.6,524.0,9,480,197.6,11,0,10,19.3,52,DEF
David,Ozoh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jesurun,Rak-Sakyi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jeffrey,Schlupp,0,0,12,95,3,42.9,22.8,46.0,0,43,11.0,0,0,0,0.0,46,MID
Joel,Ward,0,0,1,71,2,10.3,5.8,0.0,0,-3,1.6,0,0,1,0.1,43,DEF
Adam,Wharton,0,2,42,1314,21,381.4,261.2,69.0,0,244,71.2,4,0,2,0.1,47,MID
Matt,Turner,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,7.2,39,GK
Ismaïla,Sarr,8,7,149,2708,39,618.0,675.0,866.0,14,542,215.9,10,0,4,5.3,55,MID
Franco,Umeh-Chibueze,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Justin,Devenny,1,1,34,494,8,101.8,138.8,90.0,1,129,33.2,0,0,1,0.1,45,MID
Asher,Agbinone,0,0,2,4,0,10.6,4.0,1.0,0,4,1.5,0,0,0,0.0,45,MID
Kaden,Rodney,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Maxence,Lacroix,1,2,114,3116,45,113.7,723.8,277.0,9,463,111.4,11,0,5,0.9,45,DEF
Caleb,Kporha,0,0,2,11,1,4.6,8.0,0.0,0,1,1.3,0,0,0,0.0,40,DEF
Zach,Marsh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,45,FWD
Romain,Esse,1,2,22,138,3,38.4,74.8,51.0,3,72,16.4,0,0,0,0.1,47,MID
Oliver,Glasner,0,0,128,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.9,8,AM
Armando,Broja,0,0,12,327,2,53.8,20.2,43.0,0,23,10.9,2,0,1,0.1,53,FWD
Abdoulaye,Doucouré,3,2,94,2563,33,379.4,352.6,348.0,5,333,107.6,11,1,3,0.5,51,MID
Norberto Bercique,Gomes Betuncal,8,0,87,1521,24,163.9,373.2,666.0,11,295,119.5,4,0,2,3.9,48,FWD
Jarrad,Branthwaite,0,1,88,2509,28,57.7,624.6,130.0,3,420,81.3,9,0,4,1.9,49,DEF
Dominic,Calvert-Lewin,3,2,63,1602,18,126.1,200.2,573.0,3,157,89.2,8,0,2,1.0,54,FWD
Séamus,Coleman,0,0,5,214,4,3.8,42.4,23.0,0,17,7.1,0,0,1,0.0,43,DEF
Idrissa,Gueye,0,3,89,3063,39,327.2,522.0,117.0,5,505,96.6,12,0,9,0.2,48,MID
James,Garner,0,1,42,1590,19,248.2,264.8,93.0,0,244,60.4,5,0,5,0.0,49,MID
Jack,Harrison,1,3,81,2068,27,527.7,277.0,288.0,4,291,108.6,7,0,0,0.2,52,MID
Mason,Holgate,0,0,1,5,1,0.0,0.0,0.0,0,-1,0.0,0,0,0,0.1,40,DEF
Tim,Iroegbunam,0,1,22,562,16,40.9,122.2,32.0,0,82,19.6,0,0,4,0.6,43,MID
João,Neves Virgínia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,38,GK
Michael,Keane,3,0,48,1046,20,23.2,306.6,123.0,4,139,45.4,3,0,5,4.3,38,DEF
Neal,Maupay,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,49,FWD
Dwight,McNeil,4,8,93,1366,24,631.8,392.0,207.0,9,401,123.3,5,0,1,1.4,51,MID
Vitalii,Mykolenko,1,3,121,3082,39,428.5,621.4,100.0,9,467,115.2,11,0,4,6.7,44,DEF
Iliman,Ndiaye,9,0,114,2426,24,326.4,598.0,493.0,21,552,142.0,15,0,3,1.1,52,FWD
Nathan,Patterson,0,1,14,342,6,70.3,71.6,12.0,0,47,15.5,0,0,1,0.0,44,DEF
Jordan,Pickford,0,1,158,3420,44,20.3,1052.0,0.0,15,593,107.0,12,0,7,15.9,52,GK
James,Tarkowski,1,1,105,2922,38,188.8,859.0,217.0,8,468,126.9,10,0,6,1.6,47,DEF
Youssef,Ramalho Chermiti,0,0,3,42,0,0.6,2.4,27.0,0,9,3.0,0,0,1,0.0,49,FWD
Ashley,Young,1,4,98,1864,23,388.2,431.2,46.0,9,354,86.8,9,1,7,1.4,42,DEF
Carlos,Alcaraz Durán,2,3,44,766,9,205.7,219.4,227.0,5,191,65.4,1,0,4,0.1,47,MID
Jesper,Lindstrøm,0,1,44,1229,14,309.6,214.2,237.0,0,167,76.0,6,0,2,0.1,50,MID
Jake,O'Brien,2,0,65,1568,17,108.9,341.4,109.0,5,233,56.0,5,0,5,0.9,45,DEF
Harrison,Armstrong,0,0,2,47,1,10.9,1.8,9.0,0,1,2.2,0,0,1,0.1,44,MID
Jenson,Metcalfe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Asmir,Begovic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,GK
Roman,Dixon,0,0,0,90,4,0.3,15.4,0.0,0,0,1.6,0,0,0,0.1,39,DEF
Orel,Mangala,1,0,39,1257,10,133.5,172.8,106.0,0,175,41.4,5,0,2,0.0,50,MID
Callum,Bates,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Martin,Sherif,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
David,Moyes,0,0,137,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.3,5,AM
Isaac,Heath,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Coby,Ebere,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Reece,Welch,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Reiss,Nelson,1,1,27,483,9,223.9,131.6,195.0,2,143,55.1,1,0,1,0.0,50,MID
Emile,Smith Rowe,6,3,114,2036,28,422.3,433.8,386.0,15,449,124.4,7,0,3,7.3,50,MID
Joachim,Andersen,0,0,51,2673,47,99.0,687.6,162.0,3,306,95.0,4,1,7,3.4,42,DEF
Adama,Traoré,2,8,95,1756,28,632.1,385.4,426.0,8,384,144.6,3,0,3,1.4,45,MID
Andreas,Hoelgebaum Pereira,2,6,81,2004,32,868.3,326.6,300.0,2,355,149.0,5,0,8,0.8,49,MID
Calvin,Bassey,1,0,75,3074,47,96.7,587.2,157.0,0,390,84.1,5,0,7,0.6,45,DEF
Steven,Benda,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,GK
Tom,Cairney,2,0,33,610,12,213.8,163.8,94.0,0,192,47.2,1,1,3,0.0,48,MID
Timothy,Castagne,0,1,46,1642,28,163.6,360.4,123.0,0,205,64.9,3,0,1,0.8,42,DEF
Issa,Diop,0,0,31,1334,19,44.7,257.6,83.0,0,146,38.3,1,0,2,0.2,43,DEF
Luke,Harris,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Alex,Iwobi,9,6,156,2981,45,922.4,806.8,699.0,16,704,243.0,6,0,1,4.9,54,MID
Bernd,Leno,0,2,115,3420,54,20.0,967.0,0.0,5,475,98.6,5,0,5,2.9,50,GK
Saša,Lukić,0,2,56,2348,37,455.1,335.6,119.0,1,354,91.0,4,0,12,0.0,48,MID
Kevin,Mbabu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Rodrigo,Muniz Carvalho,8,1,86,943,17,95.3,352.4,508.0,14,349,95.4,2,0,1,1.4,55,FWD
Raúl,Jiménez,12,3,147,2486,37,372.2,612.8,1018.0,26,539,199.7,7,0,4,5.0,53,FWD
Tim,Ream,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Harrison,Reed,0,0,10,100,3,20.6,18.6,33.0,0,36,7.1,0,0,2,0.0,47,MID
Antonee,Robinson,0,10,106,3166,49,723.4,922.2,206.0,8,507,185.5,5,0,8,15.2,47,DEF
Jay,Stansfield,0,0,1,1,0,0.0,0.0,0.0,0,2,0.0,0,0,0,0.0,50,FWD
Kenny,Tete,0,2,49,1773,26,192.2,381.2,158.0,0,207,73.1,3,0,5,0.2,44,DEF
Carlos Vinícius,Alves Morais,0,0,3,13,1,0.0,4.0,19.0,0,14,2.3,0,0,0,0.3,50,FWD
Harry,Wilson,6,2,78,1148,21,310.2,334.6,440.0,6,329,107.8,2,0,2,0.2,52,MID
Ryan,Sessegnon,4,2,57,574,10,158.8,284.0,227.0,5,137,67.1,1,0,1,2.6,42,DEF
Jorge,Cuenca Barreno,0,0,9,349,8,2.3,81.2,4.0,0,38,8.6,0,0,0,0.0,44,DEF
Josh,King,0,0,10,126,0,45.7,26.2,38.0,0,30,11.2,1,0,0,0.1,44,MID
Martial,Godo,0,0,2,21,0,12.0,3.4,14.0,0,4,3.0,0,0,0,0.0,44,MID
Sander,Berge,0,0,53,2221,35,285.7,314.4,51.0,2,334,65.1,4,0,6,0.0,50,MID
Samuel,Amissah,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Marco Alexandre,Saraiva da Silva,0,0,94,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,11,AM
Willian,Borges da Silva,0,0,13,251,3,133.3,36.2,25.0,0,54,19.5,1,0,0,0.0,50,MID
Julio,Enciso,2,3,59,1155,22,268.9,250.8,362.0,5,224,87.7,2,0,3,0.2,54,MID
Ali,Al-Hamadi,0,0,8,125,5,25.7,5.6,32.0,0,15,6.0,0,0,3,0.2,47,FWD
Elkan,Baggott,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Nathan,Broadhead,2,0,37,690,12,111.0,148.2,155.0,1,137,41.4,2,0,1,0.0,49,MID
Cameron,Burgess,0,2,26,1540,37,87.2,422.0,103.0,0,122,61.4,0,0,0,1.8,38,DEF
Wes,Burns,0,1,30,922,23,148.5,111.6,66.0,0,144,31.8,1,0,1,0.0,47,MID
Conor,Chaplin,1,2,41,845,19,152.1,106.6,108.0,0,139,36.1,1,0,2,0.1,51,MID
Harry,Clarke,0,0,1,377,10,24.4,48.2,35.0,0,-5,10.5,0,1,1,0.0,40,DEF
Leif,Davis,1,2,52,2742,71,865.4,486.8,145.0,5,174,149.6,2,1,5,0.9,42,DEF
Liam,Delap,12,2,132,2587,58,290.5,513.0,783.0,22,472,157.5,3,0,12,3.3,56,FWD
George,Edmundson,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.1,40,DEF
Jacob,Greaves,1,0,37,2205,53,77.2,592.8,157.0,0,171,82.7,2,0,5,2.3,38,DEF
Marcus,Myers-Harness,0,0,2,43,2,1.9,9.4,6.0,0,4,1.7,0,0,0,0.0,49,MID
George,Hirst,3,1,46,645,16,64.5,146.4,207.0,3,157,41.2,0,0,3,0.1,54,FWD
Cameron,Humphreys,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Omari,Giraud-Hutchinson,3,3,88,2585,61,487.5,383.2,443.0,6,352,131.5,3,0,5,0.3,52,MID
Ben,Johnson,1,2,30,1346,39,177.2,276.6,92.0,2,23,54.6,0,1,3,1.9,38,DEF
Freddie,Ladapo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,45,FWD
Massimo,Luongo,0,0,13,195,6,6.6,34.4,4.0,0,47,4.6,0,0,0,0.2,43,MID
Sam,Morsy,1,1,67,2749,67,374.0,417.0,47.0,5,421,83.7,2,0,10,0.1,48,MID
Corrie,Ndaba,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Cieran,Slicker,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,39,GK
Jack,Taylor,1,0,38,837,21,100.5,142.0,84.0,1,144,32.4,0,0,4,0.0,48,MID
Axel,Tuanzebe,0,1,27,1710,38,93.4,284.4,25.0,0,80,40.1,1,1,3,1.2,39,DEF
Christian,Walton,0,0,16,630,19,10.0,163.2,0.0,2,42,17.3,1,0,0,0.2,43,GK
Luke,Woolfenden,0,0,18,1187,28,6.7,258.4,8.0,0,93,27.5,1,0,2,1.2,39,DEF
Kalvin,Phillips,0,0,27,1231,30,116.2,181.8,41.0,0,167,33.8,1,1,4,0.1,48,MID
Arijanet,Muric,0,0,49,1620,33,0.0,531.2,0.0,5,186,53.1,1,0,1,0.4,44,GK
Jaden,Philogene,2,0,37,796,22,98.2,159.0,190.0,3,116,43.9,2,1,3,0.1,53,MID
Conor,Townsend,0,1,11,334,6,56.0,110.2,13.0,0,43,18.0,0,0,1,0.5,39,DEF
Sam,Szmodics,4,0,54,988,18,93.0,216.0,263.0,2,167,56.7,2,0,2,0.1,57,MID
Jens,Cajuste,1,1,63,1960,46,209.2,284.0,59.0,2,309,54.9,1,0,2,0.1,45,MID
Dara,O'Shea,0,2,49,3122,75,59.9,862.8,195.0,1,231,111.6,2,0,6,1.2,38,DEF
Jack,Clarke,0,4,53,1161,31,341.7,230.8,151.0,0,221,72.2,1,0,2,0.0,54,MID
Chiedozie,Ogbene,0,0,7,237,3,30.2,22.8,12.0,0,29,6.4,0,0,0,0.0,48,MID
Ben,Godfrey,0,0,-1,158,10,2.3,15.0,2.0,0,-27,1.9,0,0,1,0.0,40,DEF
Kieran,McKenna,0,0,51,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,5,AM
Alex,Palmer,0,0,22,1170,30,10.0,356.8,0.0,0,94,36.6,0,0,2,0.1,45,GK
Somto,Boniface,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Tom,Taylor,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Facundo,Buonanotte,5,2,75,1508,33,415.8,415.8,318.0,6,299,114.7,2,0,8,0.4,45,MID
Jordan,Ayew,5,0,75,1649,42,316.9,304.4,311.0,3,279,93.4,4,0,6,0.2,51,MID
Odsonne,Edouard,0,0,7,141,3,25.0,5.0,50.0,0,14,8.0,0,0,0,0.2,51,FWD
Boubakary,Soumaré,0,0,48,2165,52,261.8,294.2,47.0,0,327,60.4,1,0,8,0.3,44,MID
Tom,Cannon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,45,FWD
Hamza,Choudhury,0,0,4,129,5,30.4,33.8,6.0,0,29,7.0,0,0,0,1.0,44,MID
Conor,Coady,1,0,39,1712,42,33.0,378.8,62.0,3,144,47.5,2,0,3,0.5,40,DEF
Patson,Daka,1,0,34,717,16,41.7,86.0,148.0,2,108,27.0,1,0,0,0.5,48,FWD
Bobby,De Cordova-Reid,1,4,48,734,17,84.4,102.2,72.0,2,145,26.0,1,0,2,0.1,52,MID
Wout,Faes,1,0,55,2812,63,68.5,678.0,121.0,2,241,86.9,3,0,4,5.2,38,DEF
Michael,Golding,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.2,44,MID
Mads,Hermansen,0,0,63,2385,58,0.2,827.0,0.0,1,231,82.8,1,0,1,0.4,44,GK
Daniel,Iversen,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.7,39,GK
James,Justin,2,2,70,2912,68,258.5,615.2,202.0,6,218,107.8,3,0,6,1.2,41,DEF
Victor,Kristiansen,0,1,34,2481,62,358.6,519.4,40.0,0,153,91.6,1,0,1,0.1,44,DEF
Wanya,Marçal-Madivádua,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Stephy,Mavididi,4,1,72,1606,38,375.3,339.2,302.0,5,270,101.5,1,0,2,0.3,50,MID
Kasey,McAteer,1,1,35,846,16,132.5,147.2,184.0,0,125,46.3,3,0,3,0.0,47,MID
Wilfred,Ndidi,0,5,64,2325,48,302.2,546.4,280.0,1,375,112.8,3,0,8,0.2,49,MID
Caleb,Okoli,1,0,27,1122,26,15.2,318.6,73.0,1,106,40.7,1,0,4,0.4,40,DEF
Ricardo,Barbosa Pereira,0,0,10,382,8,18.7,67.8,19.0,0,46,10.5,0,0,1,0.1,41,DEF
Harry,Souttar,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Jakub,Stolarczyk,0,0,25,900,16,0.0,228.4,0.0,0,104,22.8,2,0,1,0.5,40,GK
Luke,Thomas,0,0,27,1109,23,144.5,226.4,34.0,0,144,40.4,3,0,3,1.4,39,DEF
Jamie,Vardy,9,5,128,2825,68,270.8,490.8,742.0,18,464,150.0,4,0,5,5.2,54,FWD
Jannik,Vestergaard,0,0,11,1390,35,46.6,321.0,53.0,0,86,42.4,0,0,5,1.5,39,DEF
Danny,Ward,0,0,2,135,6,0.0,35.4,0.0,0,-5,3.6,0,0,0,2.0,39,GK
Harry,Winks,0,2,40,1536,34,319.6,272.8,37.0,0,282,63.2,0,0,4,4.7,43,MID
Oliver,Skipp,0,0,27,1118,26,146.0,119.4,35.0,0,121,29.9,3,0,8,0.0,47,MID
Abdul,Fatawu,0,2,26,576,14,104.3,147.6,148.0,3,125,40.1,0,0,0,0.2,51,MID
Will,Alves,0,0,1,1,0,0.3,0.0,0.0,0,3,0.0,0,0,0,0.1,44,MID
Ben,Nelson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Bilal,El Khannouss,2,4,83,2179,54,634.1,381.6,191.0,6,376,120.5,3,0,4,0.2,48,MID
Henry,Cartwright,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Thomas,Wilson-Brown,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Woyo,Coulibaly,0,0,1,107,6,3.4,24.4,24.0,0,-4,5.2,0,0,1,0.0,40,DEF
Ruud,van Nistelrooij,0,0,48,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,5,AM
Jeremy,Monga,0,0,7,105,3,12.6,20.6,19.0,0,29,5.1,0,0,0,0.0,45,MID
Olabade,Aluko,0,0,1,1,0,0.2,2.0,0.0,0,3,0.2,0,0,0,0.0,40,DEF
Jake,Evans,0,0,4,21,1,0.2,3.2,0.0,0,13,0.3,0,0,0,0.0,45,MID
Sammy,Braybrooke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Alisson,Ramses Becker,0,0,112,2508,29,13.0,628.8,0.0,9,451,64.0,10,0,0,8.4,55,GK
Trent,Alexander-Arnold,3,7,148,2362,25,833.7,723.8,268.0,13,603,182.4,12,0,5,16.7,72,DEF
Stefan,Bajčetić Maquieira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Conor,Bradley,0,2,41,744,10,110.5,156.2,162.0,3,160,42.8,3,0,4,1.2,47,DEF
Bobby,Clark,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Darwin,Núñez Ribeiro,5,3,66,1113,21,151.6,263.8,404.0,6,244,81.2,2,0,8,1.9,70,FWD
Diogo,Teixeira da Silva,6,4,87,1182,12,169.5,300.6,537.0,4,225,99.0,7,0,2,2.6,72,MID
Ben,Doak,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Harvey,Elliott,1,2,33,359,6,145.8,118.6,143.0,3,120,40.4,0,0,1,0.3,52,MID
Endo,Wataru,0,0,21,259,5,38.2,57.6,6.0,0,82,10.0,0,0,0,0.1,46,MID
Cody,Gakpo,10,5,127,1921,25,517.7,597.0,686.0,22,572,180.3,5,0,5,5.4,72,FWD
Joe,Gomez,0,0,14,517,8,38.5,130.4,58.0,0,83,22.8,1,0,1,0.4,47,DEF
Ryan,Gravenberch,0,4,92,3160,35,473.9,550.6,121.0,1,568,114.7,14,1,5,0.7,50,MID
Curtis,Jones,3,5,87,1702,27,343.7,397.2,400.0,4,396,113.6,6,1,1,0.2,53,MID
Caoimhin,Kelleher,0,0,45,900,12,0.0,224.2,0.0,1,156,22.4,4,0,0,1.2,39,GK
Ibrahima,Konaté,1,2,106,2561,28,161.4,578.0,133.0,4,487,87.6,11,0,5,7.0,53,DEF
Luis,Díaz,13,7,183,2393,21,748.0,770.8,946.0,21,634,246.4,15,0,2,16.8,75,MID
Mohamed,Salah,29,18,344,3374,40,1199.2,1577.0,1985.0,55,1133,476.0,15,0,1,66.3,136,MID
Alexis,Mac Allister,5,6,122,2597,24,731.3,653.4,357.0,8,578,174.1,14,0,6,1.7,62,MID
James,McConnell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,MID
Tyler,Morton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
Nathaniel,Phillips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Jarell,Quansah,0,0,9,488,12,29.1,119.4,15.0,0,38,16.5,0,0,2,1.0,39,DEF
Rhys,Williams,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Andrew,Robertson,0,1,91,2479,32,668.7,395.4,182.0,4,397,124.4,10,1,3,4.0,58,DEF
Dominik,Szoboszlai,6,10,143,2485,29,794.8,589.8,601.0,14,605,198.1,12,0,6,2.7,61,MID
Konstantinos,Tsimikas,0,1,43,829,8,260.7,202.0,60.0,3,217,52.5,4,0,2,0.2,46,DEF
Virgil,van Dijk,3,1,143,3330,38,206.6,932.6,299.0,8,631,143.7,14,0,5,25.6,67,DEF
Federico,Chiesa,0,0,7,103,3,23.5,9.0,36.0,0,16,6.7,0,0,0,0.2,68,MID
Vítezslav,Jaros,0,0,1,11,0,0.0,8.8,0.0,0,6,0.9,0,0,0,0.1,40,GK
Harvey,Davies,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Treymaurice,Nyoni,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Amara,Nallo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Jayden,Danns,0,0,1,10,1,0.3,0.0,0.0,0,2,0.0,0,0,0,0.0,45,FWD
Arne,Slot,0,0,118,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,6.3,15,AM
Manuel,Akanji,0,0,61,2012,28,249.8,339.8,100.0,1,307,68.9,6,0,3,2.3,53,DEF
Nathan,Aké,0,0,25,677,11,33.7,104.6,20.0,0,121,15.9,3,0,0,0.8,53,DEF
Bernardo,Veiga de Carvalho e Silva,4,4,110,2667,36,800.4,603.0,532.0,13,568,193.6,10,0,7,2.8,61,MID
Oscar,Bobb,0,0,3,14,1,12.6,4.4,0.0,0,13,1.6,0,0,0,0.1,47,MID
Scott,Carson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,GK
Kevin,De Bruyne,4,9,114,1694,19,920.0,466.6,411.0,12,462,179.5,10,0,2,11.6,95,MID
Jérémy,Doku,3,6,88,1506,14,515.9,453.8,528.0,3,425,150.0,8,0,1,1.7,62,MID
