assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,100,100,0,20066,None,,0,0,-2,2,0.0,554,44,None,,0,1,-0.5,-0.5,0,Wayne,0.0,0,0,0.0,580,67,126,False,0.0,572,67,0,,2020-10-15T01:00:16.946989Z,43,0,0,None,0,,20066.jpg,0.0,0,0,Hennessey,0.3,False,None,a,6,31,0.0,535,40,0,8349,0,47653,0,0.0,0.0,Hennessey,0
0,0,33,100,0,0,40784,None,,0,0,-1,1,1.6,452,175,None,,0,2,0.0,0.0,0,Mamadou,0.0,8,0,4.5,452,167,127,False,36.6,431,162,275,,2021-04-30T14:00:21.247957Z,44,0,0,None,0,,40784.jpg,1.0,0,0,Sakho,0.1,False,None,a,6,31,6.0,424,161,4,26863,0,30713,0,0.0,0.9,Sakho,0
0,15,639,None,None,8,40836,None,,0,0,-2,2,0.0,675,69,None,,4,1,1.5,1.5,2,Vicente,2.0,64,0,82.2,198,8,128,False,819.4,17,8,3330,,None,48,0,0,None,1,,40836.jpg,3.4,0,107,Guaita,3.6,False,None,a,6,31,0.0,668,66,124,611546,0,565965,0,0.4,25.8,Guaita,2
0,2,97,100,100,2,49413,None,,0,0,-1,1,11.4,414,156,None,,0,2,-0.2,0.5,1,James,1.0,12,0,14.1,404,148,129,False,101.2,376,145,551,,2021-04-30T14:00:21.264866Z,44,0,0,None,0,,49413.jpg,2.2,0,0,Tomkins,0.0,False,None,a,6,31,29.0,376,139,18,7866,0,8154,0,0.2,4.1,Tomkins,1
2,3,228,100,0,4,50471,None,,0,0,-3,3,202.2,190,118,None,,0,3,0.0,0.0,0,James,0.0,26,0,55.2,272,126,130,False,285.2,241,102,1465,,2021-02-01T19:30:26.153343Z,52,0,0,None,0,,50471.jpg,2.5,0,0,McArthur,0.1,False,None,a,6,31,65.0,334,166,45,8224,0,20013,0,0.0,8.7,McArthur,3
0,0,129,100,100,2,50472,5,,0,0,-2,2,87.2,295,166,None,,0,3,0.3,1.5,2,James,2.0,15,0,20.9,379,173,131,False,112.2,363,156,816,,2021-03-04T12:30:27.616541Z,43,0,0,None,0,,50472.jpg,1.6,0,0,McCarthy,0.7,False,None,a,6,31,10.0,410,188,26,143257,0,267918,0,0.5,6.0,McCarthy,1
2,14,338,100,75,5,54861,None,,0,0,0,0,236.5,174,27,None,,3,4,3.6,-0.4,0,Christian,0.0,34,10,177.7,46,15,132,False,512.6,123,16,1808,,2021-05-20T09:00:19.372909Z,55,0,0,None,0,,54861.jpg,3.5,1,0,Benteke,1.3,False,None,a,6,31,1030.0,18,12,106,305921,0,236910,0,0.0,19.3,Benteke,1
0,2,438,None,None,8,55037,None,,0,0,-2,2,103.0,262,152,None,,0,3,1.2,1.5,2,Cheikhou,2.0,56,1,81.3,200,104,133,False,574.8,87,28,3121,,None,48,0,0,None,0,,55037.jpg,2.3,0,0,Kouyaté,0.3,False,None,a,6,31,134.0,254,128,82,89287,0,93925,0,0.4,17.1,Kouyaté,4
1,6,353,100,100,7,55494,None,,0,0,-2,2,118.2,246,63,None,,1,2,1.0,0.5,1,Joel,1.0,43,0,51.3,287,96,134,False,366.8,201,80,2255,,2021-02-05T14:00:21.130904Z,43,0,0,None,0,,55494.jpg,2.5,0,0,Ward,1.2,False,None,a,6,31,28.0,380,141,66,175521,0,214694,0,0.2,15.3,Ward,5
0,0,3,100,100,0,58786,None,,0,0,-4,4,0.0,549,222,None,,0,2,-0.5,0.5,1,Martin,1.0,0,0,0.2,504,183,135,False,2.2,494,182,1,,2020-12-04T19:00:20.235749Z,41,0,0,None,0,,58786.jpg,1.0,0,0,Kelly,0.2,False,None,a,6,31,0.0,526,212,1,13494,0,82231,0,0.2,0.2,Kelly,0
0,0,0,100,0,0,59125,None,,0,0,-1,1,0.0,586,73,None,,0,4,0.0,0.0,0,Connor,0.0,0,0,0.0,608,74,136,False,0.0,600,69,0,,2021-04-09T14:00:21.421818Z,44,0,0,None,0,,59125.jpg,0.0,0,0,Wickham,0.5,False,None,a,6,31,0.0,568,73,0,95747,0,151288,0,0.0,0.0,Wickham,0
5,8,378,None,None,7,60252,2,,0,0,-5,5,694.6,28,22,4,,0,3,2.0,1.5,2,Andros,2.0,37,1,152.1,70,42,137,False,511.4,124,45,2250,,None,55,0,0,None,0,,60252.jpg,2.8,0,0,Townsend,1.1,False,None,a,6,31,311.0,126,72,94,401401,0,417758,0,0.4,17.1,Townsend,0
1,3,332,100,0,7,66975,3,,0,0,-4,4,329.6,115,78,1,,1,3,0.0,0.0,0,Luka,0.0,47,1,88.4,173,95,138,False,410.8,181,70,2357,,2021-05-16T21:30:19.309831Z,56,0,1,1,0,,66975.jpg,2.0,1,0,Milivojevic,0.2,False,None,a,6,31,143.0,246,124,63,19345,0,69021,0,0.0,11.2,Milivojevic,8
2,5,313,100,100,4,74230,4,,0,0,-1,1,195.3,196,47,2,,0,2,-0.3,0.5,1,Patrick,1.0,36,0,69.1,235,75,139,False,298.6,231,91,1775,,2021-05-14T13:30:26.024848Z,54,0,0,2,0,,74230.jpg,2.5,0,0,van Aanholt,0.4,False,None,a,6,31,198.0,191,45,54,167442,0,157280,0,0.2,10.0,van Aanholt,2
4,2,216,100,100,6,80146,None,,0,0,-4,4,238.6,173,26,None,,0,4,0.5,0.5,1,Jordan,1.0,42,1,96.6,154,28,140,False,278.6,243,26,2086,,2020-10-18T17:30:11.950512Z,56,0,0,4,0,,80146.jpg,2.1,0,0,Ayew,1.4,False,None,a,6,31,451.0,79,31,70,213202,0,561773,0,0.2,12.5,Ayew,4
4,11,362,100,100,6,82403,None,,0,0,1,-1,428.5,74,53,None,,3,3,3.0,1.5,2,Wilfried,2.0,52,11,200.4,36,24,141,False,572.6,89,29,2612,,2021-02-02T23:00:28.387019Z,71,0,0,3,0,,82403.jpg,4.5,0,0,Zaha,9.9,False,None,a,6,31,1003.0,19,7,136,4315189,0,4470186,0,0.3,19.2,Zaha,6
3,3,194,100,100,5,86417,None,,0,0,-2,2,242.1,170,108,None,,1,3,1.0,0.5,1,Jeffrey,1.0,26,2,88.2,174,96,142,False,336.6,220,91,1415,,2021-01-02T17:30:14.150779Z,53,0,0,None,0,,86417.jpg,2.4,0,0,Schlupp,0.1,False,None,a,6,31,304.0,129,74,65,15713,0,21008,0,0.2,12.3,Schlupp,3
0,0,0,0,0,0,141020,None,,0,0,-3,3,0.0,665,277,None,,0,3,0.0,0.0,0,Max,0.0,0,0,0.0,676,277,143,False,0.0,673,277,0,Left the club on 15/1,2021-01-15T23:30:26.650176Z,47,0,0,None,0,,141020.jpg,0.0,0,0,Meyer,0.0,False,None,u,6,31,0.0,656,275,0,2134,0,5224,0,0.0,0.0,Meyer,0
0,4,249,100,100,4,173954,None,,0,0,-1,1,160.4,217,130,None,,1,3,0.5,0.5,1,Jairo,1.0,39,2,52.4,284,132,144,False,274.0,250,106,1810,,2020-10-24T17:00:21.697186Z,44,0,0,None,0,,173954.jpg,1.9,0,0,Riedewald,0.7,False,None,a,6,31,88.0,298,148,64,272451,0,248089,0,0.2,14.5,Riedewald,4
0,0,0,0,0,0,232423,None,,0,0,-2,2,0.0,484,186,None,,0,2,0.0,0.0,0,Nathan,0.0,0,0,0.0,519,187,145,False,0.0,510,187,0,Achilles injury - Expected back 27 Nov,2020-08-26T09:30:07.992498Z,38,0,0,None,0,,232423.jpg,0.0,0,0,Ferguson,0.6,False,None,i,6,31,0.0,456,172,0,76549,0,147031,0,0.0,0.0,Ferguson,0
2,5,287,100,100,4,244723,None,,0,0,-2,2,76.8,311,96,None,,2,2,3.2,0.5,1,Tyrick,1.0,32,1,52.5,283,94,146,False,387.6,190,76,1710,,2021-03-02T23:00:28.697972Z,38,0,0,None,0,,244723.jpg,3.1,0,0,Mitchell,12.8,False,None,a,6,31,60.0,341,120,58,2462336,0,2528023,0,0.3,15.3,Mitchell,1
0,0,0,0,0,0,466955,None,,0,0,-2,2,0.0,581,223,None,,0,3,0.0,0.0,0,Brandon,0.0,0,0,0.0,604,226,147,False,0.0,596,223,0,Joined Kilmarnock on loan until the end of the season on 1/2,2021-02-01T21:00:20.102800Z,43,0,0,None,0,,466955.jpg,0.0,0,0,Pierrick,0.1,False,None,u,6,31,0.0,562,214,0,10842,0,15803,0,0.0,0.0,Pierrick,0
1,1,233,100,75,2,19188,None,,0,0,-3,3,17.0,399,151,None,,0,2,0.4,-0.4,0,Scott,0.0,24,1,40.3,321,112,486,False,284.6,242,94,1350,,2021-05-21T14:30:25.595101Z,42,0,0,None,0,,19188.jpg,2.6,0,0,Dann,0.5,False,None,a,6,31,99.0,285,91,39,108121,0,136624,0,0.0,9.3,Dann,1
8,17,470,0,0,6,232413,1,,0,0,-2,2,653.1,36,27,3,,4,3,0.0,0.0,0,Eberechi,0.0,51,4,155.4,64,37,489,False,516.2,118,43,2555,Achilles injury - Unknown return date,2021-05-19T10:30:21.344647Z,58,0,0,None,0,,232413.jpg,3.7,0,0,Eze,1.2,False,None,i,6,31,383.0,98,57,125,352596,0,319122,0,0.0,21.6,Eze,3
0,0,0,0,0,0,221272,None,,0,0,0,0,0.0,516,199,None,,0,2,0.0,0.0,0,Sam,0.0,0,0,0.0,547,200,522,False,0.0,538,200,0,Joined Plymouth Argyle on loan until the end of the season on 31/11,2021-01-31T20:30:26.390128Z,40,0,0,None,0,,221272.jpg,0.0,0,0,Woods,0.4,False,None,u,6,31,0.0,493,189,0,62844,0,58981,0,0.0,0.0,Woods,0
0,0,0,0,0,0,114536,None,,0,0,0,0,0.0,510,197,None,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,542,198,534,False,0.0,533,198,0,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,40,0,0,None,0,,114536.jpg,0.0,0,0,Inniss,0.0,False,None,u,6,31,0.0,486,187,0,4884,0,6529,0,0.0,0.0,Inniss,0
1,0,172,100,100,2,57328,None,,0,0,0,0,84.3,299,87,None,,0,2,-0.5,-0.5,0,Nathaniel,0.0,22,0,27.2,362,126,577,False,150.8,335,129,1145,,2021-05-14T13:30:26.970520Z,45,0,0,None,0,,57328.jpg,2.2,0,0,Clyne,0.1,False,None,a,6,31,34.0,369,136,28,60400,0,57999,0,0.0,6.2,Clyne,2
0,0,0,None,None,0,42525,None,,0,0,0,0,0.0,506,23,None,,0,1,-0.5,-0.5,0,Stephen,0.0,0,0,0.0,538,50,578,False,0.0,529,50,0,,None,40,0,0,None,0,,42525.jpg,0.0,0,0,Henderson,0.4,False,None,a,6,31,0.0,482,18,0,62283,0,39727,0,0.0,0.0,Henderson,0
0,0,14,100,100,0,105666,None,,0,0,0,0,0.0,609,64,None,,0,1,-0.2,-0.5,0,Jack,0.0,2,0,1.7,483,39,586,False,16.6,462,38,90,,2020-10-23T13:30:19.850079Z,45,0,0,None,0,,105666.jpg,2.0,0,3,Butland,0.1,False,None,a,6,31,0.0,595,60,2,6127,0,5182,0,0.0,0.4,Butland,0
0,2,45,100,100,0,231747,None,,0,0,-7,7,16.2,400,56,None,,0,4,-0.2,-0.5,0,Jean-Philippe,0.0,4,1,14.0,406,54,641,False,46.6,420,54,215,,2021-01-25T15:30:25.996892Z,53,0,0,None,0,,231747.jpg,2.1,0,0,Mateta,0.0,False,None,a,6,31,80.0,313,54,15,15298,0,13370,0,0.0,2.8,Mateta,0
0,0,0,None,None,0,223824,None,,0,0,0,0,0.0,517,200,None,,0,2,-0.5,-0.5,0,Reece,0.0,0,0,0.0,548,201,675,False,0.0,539,201,0,,None,40,0,0,None,0,,223824.jpg,0.0,0,0,Hannam,0.0,False,None,a,6,31,0.0,494,190,0,853,0,563,0,0.0,0.0,Hannam,0
0,0,0,None,None,0,450542,None,,0,0,0,0,0.0,639,261,None,,0,3,-0.5,-0.5,0,Jesurun,0.0,0,0,0.0,654,263,688,False,0.0,650,262,0,,None,45,0,0,None,0,,450542.jpg,0.0,0,0,Rak-Sakyi,0.0,False,None,a,6,31,0.0,629,259,0,236,0,144,0,0.0,0.0,Rak-Sakyi,0
0,0,48,100,100,0,41823,None,,0,0,-2,2,29.8,373,186,None,,0,3,-0.7,-1.0,0,Fabian,0.0,6,0,6.8,436,192,149,False,37.0,430,183,260,,2021-03-03T13:30:26.783537Z,48,0,0,None,0,,41823.jpg,1.0,0,0,Delph,0.0,False,None,a,7,11,1.0,454,207,8,2872,0,5526,0,0.0,1.7,Delph,1
5,13,443,100,100,10,55422,2,,0,0,-2,2,644.2,39,30,1,,3,3,1.8,-2.0,-1,Gylfi,-1.0,29,6,168.8,51,30,150,False,530.6,108,38,2244,,2021-03-12T14:00:27.947383Z,68,0,1,1,0,,55422.jpg,3.4,0,0,Sigurdsson,2.9,False,None,a,7,11,510.0,67,38,122,568764,0,467711,0,-0.1,17.9,Sigurdsson,2
0,0,0,0,0,0,57513,None,,0,0,-2,2,0.0,557,46,None,,0,1,0.0,0.0,0,Jonas,0.0,0,0,0.0,582,68,151,False,0.0,574,68,0,Transferred to FC Midtjylland,2021-02-02T08:42:26.111617Z,43,0,0,None,0,,57513.jpg,0.0,0,0,Lössl,0.1,False,None,u,7,11,0.0,538,42,0,3190,0,10581,0,0.0,0.0,Lössl,0
3,4,371,100,0,8,59949,None,,0,0,-1,1,268.2,154,33,None,,1,2,0.0,0.0,0,Seamus,0.0,19,0,78.0,209,62,152,False,322.6,225,88,1607,,2021-05-21T13:00:22.577626Z,49,0,0,None,0,,59949.jpg,3.2,0,0,Coleman,2.4,False,None,a,7,11,189.0,198,50,81,459409,0,358280,0,0.0,16.5,Coleman,0
0,0,12,0,0,0,66838,None,,0,0,0,0,11.6,413,60,None,,0,4,0.0,0.0,0,Cenk,0.0,3,0,1.8,480,66,153,False,2.2,496,65,44,Joined Besiktas on loan until the end of the season on 1/2,2021-02-01T19:00:19.507548Z,60,0,0,None,0,,66838.jpg,0.8,0,0,Tosun,0.0,False,None,u,7,11,4.0,437,69,4,7789,0,8583,0,0.0,0.7,Tosun,1
0,1,75,100,100,2,100649,None,,0,0,-3,3,142.7,226,136,None,,0,3,-0.7,0.0,1,Bernard,1.0,7,1,32.7,349,157,154,False,104.8,370,159,447,,2021-04-02T14:00:27.425119Z,57,0,0,None,0,,100649.jpg,1.8,0,0,Anício Caldeira Duarte,0.1,False,None,a,7,11,80.0,314,156,21,13053,0,21968,0,0.2,3.7,Bernard,2
9,18,590,100,100,9,101188,3,,0,0,2,-2,704.2,26,5,3,,2,2,5.2,-1.0,0,Lucas,0.0,42,0,143.5,78,12,155,False,592.6,74,27,2681,,2021-02-11T00:00:27.483772Z,62,0,0,None,0,,101188.jpg,4.0,1,0,Digne,11.4,False,None,a,7,11,136.0,251,73,120,2355416,0,2221875,0,0.0,19.4,Digne,2
1,13,649,100,100,11,106611,None,,0,0,0,0,87.8,292,83,None,,3,2,2.5,-1.0,0,Michael,0.0,43,3,114.5,112,20,156,False,814.0,20,2,2989,,2021-04-23T23:00:17.234660Z,50,0,0,None,0,,106611.jpg,3.6,0,0,Keane,6.3,False,None,a,7,11,243.0,163,28,127,1208273,0,924625,0,0.0,25.4,Keane,4
0,8,570,100,100,10,111234,None,,0,0,-2,2,10.1,419,5,None,,2,1,4.3,1.0,2,Jordan,2.0,39,0,70.9,230,14,157,False,698.4,47,15,2742,,2021-04-02T14:00:27.450320Z,48,0,0,None,0,,111234.jpg,3.7,0,89,Pickford,5.3,False,None,a,7,11,0.0,675,68,114,759940,0,905018,0,0.4,23.8,Pickford,1
1,0,224,100,100,5,120250,4,,0,0,-2,2,244.5,168,107,None,,0,3,0.3,-1.0,0,André Filipe,0.0,22,0,53.0,281,130,158,False,189.0,297,128,1559,,2021-04-16T23:30:19.872838Z,53,0,0,None,0,,120250.jpg,1.7,0,0,Tavares Gomes,0.2,False,None,a,7,11,103.0,281,139,48,25681,0,45090,0,0.0,9.1,André Gomes,3
3,1,256,100,100,5,153133,None,,0,0,-1,1,263.1,157,102,None,,1,3,-0.5,0.0,1,Alex,1.0,21,1,76.0,216,107,159,False,262.6,256,110,1530,,2021-04-05T20:00:22.215185Z,59,0,0,None,0,,153133.jpg,2.2,0,0,Iwobi,0.2,False,None,a,7,11,233.0,169,93,65,38211,0,44448,0,0.2,11.0,Iwobi,0
0,0,19,0,0,0,153673,None,,0,0,-2,2,8.1,431,163,None,,0,2,0.0,0.0,0,Jonjoe,0.0,1,0,2.8,462,170,160,False,11.0,474,178,78,Joined Celtic on loan until the end of the season on 1/2,2021-02-01T22:00:27.167113Z,43,0,0,None,0,,153673.jpg,1.2,0,0,Kenny,0.1,False,None,u,7,11,8.0,418,159,5,7972,0,20462,0,0.0,1.2,Kenny,0
0,0,1,100,0,0,160987,None,,0,0,0,0,0.9,465,210,None,,0,3,0.0,0.0,0,Jean-Philippe,0.0,1,0,0.5,496,208,161,False,3.8,486,205,11,,2021-04-12T20:00:19.874095Z,50,0,0,None,0,,160987.jpg,1.0,0,0,Gbamin,0.0,False,None,a,7,11,0.0,694,288,1,749,0,657,0,0.0,0.2,Gbamin,0
0,7,399,100,100,6,164511,None,,0,0,0,0,23.5,383,140,None,,1,2,1.5,-1.0,0,Yerry,0.0,22,2,72.3,228,71,162,False,496.2,134,51,1936,,2021-05-12T13:00:21.419437Z,55,0,0,None,0,,164511.jpg,3.3,0,0,Mina,1.7,False,None,a,7,11,200.0,189,43,79,411888,0,431930,0,0.0,14.4,Mina,2
1,1,209,100,100,5,173807,None,,0,0,-3,3,112.0,253,149,None,,0,3,-0.2,1.0,2,Tom,2.0,23,0,34.7,340,152,163,False,205.6,285,121,1417,,2021-04-01T11:00:26.662677Z,52,0,0,None,0,,173807.jpg,1.9,0,0,Davies,0.1,False,None,a,7,11,30.0,375,179,47,6570,0,12453,0,0.4,9.0,Davies,3
6,21,528,100,100,11,177815,None,,0,0,5,-5,308.0,131,17,None,,3,4,3.2,1.0,2,Dominic,2.0,39,16,249.0,16,5,164,False,745.8,36,5,2871,,2021-04-12T20:00:19.890611Z,75,0,0,None,0,,177815.jpg,5.0,0,0,Calvert-Lewin,29.5,False,None,a,7,11,1439.0,6,4,165,9031403,0,7917346,0,0.3,22.0,Calvert-Lewin,3
0,4,426,100,100,9,194164,None,,0,0,-2,2,126.0,243,62,None,,1,2,1.5,-2.0,-1,Mason,-1.0,32,1,64.1,255,84,165,False,432.2,175,69,2286,,2020-09-06T01:30:17.999031Z,48,0,0,None,0,,194164.jpg,2.9,0,0,Holgate,1.0,False,None,a,7,11,80.0,312,104,80,241570,0,184603,0,-0.2,16.7,Holgate,9
6,18,415,100,100,11,212319,None,,0,0,-3,3,359.7,102,11,None,,1,4,2.7,0.0,1,Richarlison,1.0,38,7,208.3,31,8,166,False,576.4,86,11,2862,,2021-01-11T14:00:23.066552Z,77,0,0,2,0,,212319.jpg,3.6,1,0,de Andrade,7.1,False,None,a,7,11,1147.0,12,8,123,1760049,0,1969328,0,0.1,16.0,Richarlison,4
0,0,10,None,None,0,222627,None,,0,0,-2,2,0.0,575,55,None,,0,1,-1.0,-1.0,0,João,0.0,0,0,2.5,467,36,167,False,25.0,447,35,47,,None,43,0,0,None,0,,222627.jpg,2.0,0,3,Virgínia,0.1,False,None,a,7,11,0.0,556,51,2,3157,0,6085,0,0.0,0.5,Virgínia,0
0,0,11,0,0,0,232826,None,,0,0,-2,2,12.7,408,195,None,,0,3,0.0,0.0,0,Anthony,0.0,0,0,3.1,460,198,168,False,14.4,467,197,87,Joined Preston North End on loan until the end of the season on 1/2,2021-02-02T00:00:25.947313Z,43,0,0,None,0,,232826.jpg,1.0,0,0,Gordon,0.4,False,None,u,7,11,4.0,431,201,3,112153,0,145304,0,0.0,0.7,Gordon,0
0,0,1,0,0,0,242058,None,,0,0,-3,3,1.3,457,66,None,,0,4,0.0,0.0,0,Moise,0.0,0,0,0.9,492,67,169,False,0.0,708,89,13,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,57,0,0,None,0,,242058.jpg,1.0,0,0,Kean,0.2,False,None,u,7,11,11.0,408,64,2,8011,0,36330,0,0.0,0.4,Kean,0
0,0,0,0,0,0,480455,None,,0,0,-1,1,0.0,501,195,None,,0,2,0.0,0.0,0,Jarrad,0.0,0,0,0.0,534,196,170,False,0.0,525,196,0,Joined Blackburn Rovers on loan until the end of the season on 14/1,2021-01-14T23:00:22.063648Z,39,0,0,None,0,,480455.jpg,0.0,0,0,Branthwaite,1.0,False,None,u,7,11,0.0,477,185,0,140402,0,333730,0,0.0,0.0,Branthwaite,0
0,0,290,100,100,7,119765,None,,0,0,-3,3,233.3,179,114,None,,0,3,1.3,1.0,2,Allan,2.0,30,0,64.4,253,118,502,False,366.6,202,80,2050,,2021-04-05T20:00:23.163252Z,52,0,0,None,0,,119765.jpg,2.0,0,0,Marques Loureiro,0.6,False,None,a,7,11,42.0,362,173,47,84109,0,169712,0,0.4,9.0,Allan,6
5,11,432,100,0,5,60025,1,,0,0,2,-2,585.6,44,32,2,,1,3,0.0,0.0,0,James,0.0,27,6,148.7,72,44,508,False,499.2,132,48,1763,,2021-05-21T13:00:23.064744Z,77,0,0,None,0,,60025.jpg,4.4,0,0,Rodríguez,7.8,False,None,a,7,11,399.0,95,55,101,3807180,0,4212199,0,0.0,13.1,Rodríguez,4
3,2,421,100,100,9,121599,None,,0,0,-4,4,319.4,125,85,None,,2,3,0.3,0.0,1,Abdoulaye,1.0,36,2,102.1,141,80,512,False,433.8,173,66,2443,,2021-03-09T00:00:22.741777Z,51,0,0,None,0,,121599.jpg,2.8,0,0,Doucouré,0.6,False,None,a,7,11,267.0,153,90,80,151809,0,282299,0,0.2,15.7,Doucouré,6
0,0,9,100,100,0,495542,None,,0,0,0,0,5.7,437,166,None,,0,2,-1.0,0.0,1,Niels,1.0,1,0,2.2,473,174,559,False,15.0,466,174,80,,2021-01-22T16:30:27.249165Z,40,0,0,None,0,,495542.jpg,1.0,0,0,Nkounkou,0.2,False,None,a,7,11,1.0,452,169,2,36185,0,33032,0,0.2,0.5,Nkounkou,1
2,7,537,100,100,11,198826,None,,0,0,1,-1,84.3,300,88,None,,2,2,5.0,-1.0,0,Ben,0.0,35,0,84.8,191,50,566,False,610.4,66,23,2683,,2021-04-01T11:00:27.922226Z,51,1,0,None,0,,198826.jpg,3.2,0,0,Godfrey,1.9,False,None,a,7,11,152.0,237,66,100,234703,0,86451,0,0.0,19.6,Godfrey,4
0,3,119,100,100,2,111782,None,,0,0,0,0,0.0,610,65,None,,0,1,-1.0,-1.0,0,Robin,0.0,9,0,16.7,398,25,573,False,166.4,324,25,630,,2021-03-05T00:00:29.740463Z,45,0,0,None,0,,111782.jpg,3.6,0,21,Olsen,0.1,False,None,a,7,11,0.0,596,61,25,21704,0,17935,0,0.0,5.6,Olsen,1
0,0,0,0,0,0,218997,None,,0,0,0,0,0.0,618,74,None,,0,4,0.0,0.0,0,Ellis,0.0,0,0,0.0,633,75,596,False,0.0,628,71,0,Joined Blackburn Rovers on loan until the end of the season on 20/1,2021-01-20T23:00:23.497026Z,45,0,0,None,0,,218997.jpg,0.0,0,0,Simms,0.1,False,None,u,7,11,0.0,604,74,0,11578,0,11613,0,0.0,0.0,Simms,0
0,0,0,None,None,0,461446,None,,0,0,0,0,0.0,642,263,None,,0,3,-1.0,-1.0,0,Tyler,0.0,0,0,0.0,657,265,644,False,0.0,653,264,0,,None,45,0,0,None,0,,461446.jpg,0.0,0,0,Onyango,0.0,False,None,a,7,11,0.0,633,262,0,474,0,355,0,0.0,0.0,Onyango,0
0,0,18,100,100,0,78007,None,,0,0,-5,5,5.6,438,63,None,,0,4,-0.7,-1.0,0,Joshua,0.0,2,0,5.0,449,58,651,False,13.4,469,59,138,,2021-05-16T22:00:23.544857Z,50,0,0,None,0,,78007.jpg,1.0,0,0,King,0.1,False,None,a,7,11,31.0,374,58,11,29857,0,25422,0,0.0,2.2,King,0
0,0,0,None,None,0,232829,None,,0,0,0,0,0.0,521,203,None,,0,2,-1.0,-1.0,0,Kyle,0.0,0,0,0.0,551,203,679,False,0.0,542,203,0,,None,40,0,0,None,0,,232829.jpg,0.0,0,0,John,0.0,False,None,a,7,11,0.0,498,193,0,748,0,421,0,0.0,0.0,John,0
0,0,5,None,None,0,173818,None,,0,0,0,0,0.0,612,239,None,,0,3,-1.0,-1.0,0,Nathan,0.0,0,0,0.2,508,214,680,False,2.0,497,209,2,,None,45,0,0,None,0,,173818.jpg,1.0,0,0,Broadhead,0.0,False,None,a,7,11,0.0,598,234,1,228,0,141,0,0.0,0.2,Broadhead,0
0,0,0,None,None,0,422612,None,,0,0,0,0,0.0,525,206,None,,0,2,-1.0,-1.0,0,Ryan,0.0,0,0,0.0,555,206,681,False,0.0,546,206,0,,None,40,0,0,None,0,,422612.jpg,0.0,0,0,Astley,0.0,False,None,a,7,11,0.0,502,196,0,686,0,401,0,0.0,0.0,Astley,0
0,0,0,None,None,0,447325,None,,0,0,0,0,0.0,534,36,None,,0,1,-1.0,-1.0,0,Harry,0.0,0,0,0.0,564,62,682,False,0.0,555,62,0,,None,40,0,0,None,0,,447325.jpg,0.0,0,0,Tyrer,0.0,False,None,a,7,11,0.0,511,32,0,730,0,477,0,0.0,0.0,Tyrer,0
0,0,0,None,None,0,474907,None,,0,0,0,0,0.0,541,216,None,,0,2,-1.0,-1.0,0,Reece,0.0,0,0,0.0,571,216,690,False,0.0,562,216,0,,None,40,0,0,None,0,,474907.jpg,0.0,0,0,Welch,0.0,False,None,a,7,11,0.0,518,206,0,541,0,274,0,0.0,0.0,Welch,0
0,0,0,None,None,0,491559,None,,0,0,0,0,0.0,654,271,None,,0,3,-1.0,-1.0,0,Isaac,0.0,0,0,0.0,667,271,691,False,0.0,664,271,0,,None,45,0,0,None,0,,491559.jpg,0.0,0,0,Price,0.0,False,None,a,7,11,0.0,644,269,0,171,0,109,0,0.0,0.0,Price,0
0,0,178,100,100,11,126187,None,,0,0,-1,1,274.2,148,98,None,,0,3,1.0,1.5,1,Ruben,1.0,22,1,91.4,167,91,115,False,201.6,286,122,1962,,2021-04-23T23:00:17.173190Z,59,0,0,None,0,,126187.jpg,2.1,0,0,Loftus-Cheek,0.2,False,None,a,8,54,439.0,84,48,66,35224,0,41090,0,0.2,11.2,Loftus-Cheek,3
0,0,0,None,None,0,40559,None,,0,0,-1,1,0.0,488,14,None,,0,1,0.5,0.5,0,Fabricio,0.0,0,0,0.0,522,43,171,False,0.0,513,43,0,,None,39,0,0,None,0,,40559.jpg,0.0,0,0,Agosto Ramírez,2.0,False,None,a,8,54,0.0,462,9,0,160175,0,142109,0,0.0,0.0,Fabri,0
0,0,0,0,0,0,55038,None,,0,0,-3,3,0.0,662,275,None,,0,3,0.0,0.0,0,Kevin,0.0,0,0,0.0,674,275,172,False,0.0,671,275,0,Not included in Fulham's 25-man Premier League squad,2020-10-20T22:30:18.518943Z,47,0,0,None,0,,55038.jpg,0.0,0,0,McDonald,0.0,False,None,u,8,54,0.0,653,273,0,939,0,5657,0,0.0,0.0,McDonald,0
