id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
7384,Chris Mepham,7,541,1,0.8192249611020088,0,0,4,0,0,0,D S,Bournemouth,1,0.8192249611020088,0.14640125632286072,0.027510225772857666
7693,Kenny McLean,16,1275,1,0.5241631576791406,1,1.477956099435687,14,13,4,0,M S,Norwich,1,0.5241631576791406,4.421111471951008,3.143085239455104
7697,Onel Hernández,10,591,1,0.6057076063007116,1,0.565306480973959,12,12,0,0,M S,Norwich,1,0.6057076063007116,1.6340420432388783,0.5193010875955224
7707,Enda Stevens,17,1530,1,0.6000355128198862,2,2.918165941722691,11,17,2,0,M,Sheffield United,1,0.6000355128198862,7.342874951660633,5.113509899005294
7712,Billy Sharp,9,246,1,1.2053834050893784,0,1.4949204232543707,3,9,1,1,F S,Sheffield United,1,1.2053834050893784,2.378761626780033,0.4774353429675102
7752,Gabriel Martinelli,9,265,1,0.6264202259480953,0,0.0947057232260704,5,1,1,0,M S,Arsenal,1,0.6264202259480953,0.7791737578809261,0.058047814294695854
7822,Dennis Srbeny,7,27,1,0.4821467623114586,0,0,2,0,0,0,S,Norwich,1,0.4821467623114586,0.4334107041358948,0
8016,Matthew Longstaff,3,270,1,0.05994679406285286,0,0.18038031458854675,2,2,0,0,M,Newcastle United,1,0.05994679406285286,0.394709475338459,0.18467306718230247
8075,Brandon Williams,5,271,1,0.1481117196381092,0,0.1349547766149044,2,4,3,0,D M S,Manchester United,1,0.1481117196381092,1.5867061167955399,1.340363746508956
12,Mario Vrancic,5,101,0,0.24136138707399368,0,0.18765205424278975,5,4,1,0,M S,Norwich,0,0.24136138707399368,0.3109644604846835,0.11041063815355301
47,Yoshinori Muto,6,99,0,0.08367183804512024,0,0,1,0,0,0,M S,Newcastle United,0,0.08367183804512024,0.19278991036117077,0.10911807231605053
181,Bernd Leno,17,1530,0,0,0,0,0,0,2,0,GK,Arsenal,0,0,1.546463775448501,1.546463775448501
200,Andreas Christensen,8,671,0,0.3270101770758629,0,0.3171480894088745,3,1,2,0,D,Chelsea,0,0.3270101770758629,1.6810388192534447,1.3358827456831932
204,Granit Xhaka,12,1020,0,0.1561925783753395,1,0.39591192081570625,7,9,4,0,M,Arsenal,0,0.1561925783753395,5.886061668395996,5.681072354316711
250,Ørjan Nyland,1,83,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0.02495569735765457,0.02495569735765457
317,Henrikh Mkhitaryan,3,109,0,0.4295179098844528,0,0.2743019759654999,2,2,1,0,M S,Arsenal,0,0.4295179098844528,0.8670729100704193,0.29007071256637573
330,Ralf Fährmann,1,21,0,0,0,0,0,0,0,0,GK,Norwich,0,0,0,0
338,Max Meyer,5,196,0,0.2393715986981988,0,0,4,0,1,0,M S,Crystal Palace,0,0.2393715986981988,0.31158389896154404,0.15365633741021156
342,Sead Kolasinac,14,926,0,0.18670990597456694,2,1.2778912372887135,3,9,2,0,D M S,Arsenal,0,0.18670990597456694,5.756081640720367,4.769213922321796
343,Pierre-Emile Højbjerg,16,1364,0,1.2143495250493288,0,1.1771889375522733,23,20,4,0,D M S,Southampton,0,1.2143495250493288,6.083128351718187,4.4982221173122525
456,Simon Francis,7,269,0,0.15451994724571705,0,0.02855185605585575,3,1,0,1,D S,Bournemouth,0,0.15451994724571705,0.12429062463343143,0.04092363268136978
459,Charlie Daniels,2,126,0,0,0,0.14172236621379852,0,2,0,0,D,Bournemouth,0,0,0.4943442642688751,0.418497234582901
460,Andrew Surman,3,50,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0.40253185853362083,0.40253185853362083
461,Matt Ritchie,3,270,0,0.06766625493764877,0,0.3806598000228405,3,7,1,0,D M,Newcastle United,0,0.06766625493764877,0.6054232083261013,0.29202429205179214
481,Jordon Ibe,2,39,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0.021998491138219833,0.021998491138219833
485,Mamadou Sakho,5,236,0,0,0,0.029572835192084312,0,1,0,1,D S,Crystal Palace,0,0,0.21605688333511353,0.18648404628038406
492,Héctor Bellerín,3,266,0,0.03701617196202278,0,0.13279984891414642,1,1,2,0,D M,Arsenal,0,0.03701617196202278,0.30370887368917465,0.13389284908771515
495,Nacho Monreal,3,270,0,0.04398033022880554,0,0.45943301916122437,1,3,0,0,D,Arsenal,0,0.04398033022880554,0.6670906580984592,0.5824294127523899
499,Mesut Özil,8,675,0,0.8774195946753025,1,0.8122903406620026,5,18,0,0,M,Arsenal,0,0.8774195946753025,2.745066061615944,1.6574056074023247
501,Danny Welbeck,5,203,0,0.6208017915487289,0,0.03571087308228016,5,2,0,0,F S,Watford,0,0.6208017915487289,0.662718066945672,0.03987191617488861
502,Olivier Giroud,5,190,0,0.6266740225255489,0,0.7464059367775917,3,4,0,0,F S,Chelsea,0,0.6266740225255489,1.448259361088276,0.11489501595497131
503,Theo Walcott,11,530,0,1.6363083980977535,1,0.8438366819173098,19,7,1,0,M S,Everton,0,1.6363083980977535,2.353110988624394,0.2035056222230196
509,Wayne Hennessey,2,180,0,0,0,0,0,0,0,0,GK,Crystal Palace,0,0,0.11491350084543228,0.11491350084543228
510,Joel Ward,13,1105,0,0.1465304270386696,0,0.0794455073773861,3,2,2,0,D,Crystal Palace,0,0.1465304270386696,0.7131833303719759,0.5753259155899286
512,Scott Dann,5,337,0,0.06846261024475098,1,0.05761890858411789,1,1,0,0,D S,Crystal Palace,0,0.06846261024475098,0.5760179162025452,0.5760179162025452
519,Connor Wickham,2,9,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0
524,Adrian Mariappa,7,538,0,0.08626226708292961,0,0,2,0,1,0,D S,Watford,0,0.08626226708292961,0.4151945896446705,0.4151945896446705
525,Martin Kelly,12,955,0,0.036237236112356186,1,0.7702614143490791,1,5,0,0,D S,Crystal Palace,0,0.036237236112356186,1.0760131906718016,0.902938662096858
527,Adrián,10,783,0,0,0,0,0,0,1,0,GK S,Liverpool,0,0,2.2934298142790794,2.2934298142790794
530,James Tomkins,9,805,0,0.422548271715641,1,0.1189458891749382,2,2,2,0,D,Crystal Palace,0,0.422548271715641,1.3517917431890965,1.2328458540141582
532,Cheikhou Kouyaté,15,1256,0,1.14846758171916,0,0.5188312586396933,15,6,1,0,M,Crystal Palace,0,1.14846758171916,1.8264446211978793,0.5383199965581298
535,Manuel Lanzini,11,725,0,1.0775703070685267,2,1.473994079977274,14,21,0,0,M S,West Ham,0,1.0775703070685267,3.8535836711525917,2.711513578891754
537,Andy Carroll,10,303,0,0.47928985953330994,2,0.460899168625474,4,5,1,0,F S,Newcastle United,0,0.47928985953330994,0.9603331703692675,0.45127691701054573
546,David de Gea,17,1530,0,0,0,0,0,0,1,0,GK,Manchester United,0,0,1.1167626045644283,1.1167626045644283
550,Marcos Rojo,3,119,0,0.13206884264945984,0,0,1,0,1,0,D S,Manchester United,0,0.13206884264945984,0.03241937234997749,0.03241937234997749
551,Morgan Schneiderlin,11,751,0,0.20643197745084763,0,0.09026573598384857,5,3,3,1,M S,Everton,0,0.20643197745084763,1.7394552491605282,1.6061605233699083
554,Juan Mata,9,382,0,0.6979439184069633,0,0.2720918171107769,4,7,1,0,M S,Manchester United,0,0.6979439184069633,1.4559131562709808,0.672762967646122
558,Jesse Lingard,14,702,0,1.3688442930579185,0,1.006515490822494,14,17,2,0,M S,Manchester United,0,1.3688442930579185,5.199439808726311,2.961584221571684
566,Sebastian Prödl,1,57,0,0.057957686483860016,0,0,2,0,0,0,D,Watford,0,0.057957686483860016,0,0
568,José Holebas,11,980,0,0.2385536441579461,0,0.5429356396198273,6,11,5,0,D,Watford,0,0.2385536441579461,2.6095197815448046,2.237692667171359
572,Etienne Capoue,12,1075,0,0.4365249965339899,0,0.4169316254556179,11,6,3,0,M,Watford,0,0.4365249965339899,4.244165183976293,3.8704325892031193
574,Troy Deeney,6,464,0,0.6259295307099819,0,0.42829218320548534,5,4,0,0,F S,Watford,0,0.6259295307099819,0.8091467656195164,0.12497634906321764
581,Craig Cathcart,15,1279,0,0.07949306070804596,0,0.03775472566485405,1,1,2,0,D,Watford,0,0.07949306070804596,1.78163792937994,1.78163792937994
585,Seamus Coleman,10,784,0,0.6999394185841084,1,1.4697776846587658,4,7,3,1,D S,Everton,0,0.6999394185841084,3.151415176689625,1.4592443211004138
586,John Stones,9,700,0,0.5310912718996406,0,0.041717249900102615,5,1,0,0,D S,Manchester City,0,0.5310912718996406,3.0456689223647118,3.0456689223647118
587,Phil Jagielka,4,123,0,0,0,0,0,0,0,0,D S,Sheffield United,0,0,0.04208984598517418,0.04208984598517418
588,Leighton Baines,2,72,0,0.043360382318496704,0,0,1,0,0,0,S,Everton,0,0.043360382318496704,0,0
589,James McCarthy,12,235,0,0.1547579001635313,0,0.12032800912857056,3,2,3,0,M S,Crystal Palace,0,0.1547579001635313,1.0747068300843239,0.9199489578604698
592,Ross Barkley,6,340,0,1.1693329215049744,0,1.6772652324289083,15,10,0,0,M S,Chelsea,0,1.1693329215049744,4.417613573372364,2.6986040472984314
593,Aaron Lennon,11,345,0,0.024231426417827606,0,0.15801358222961426,1,2,2,0,M S,Burnley,0,0.024231426417827606,0.2908954285085201,0.10865041986107826
599,Oumar Niasse,1,1,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0
602,Dejan Lovren,8,669,0,0.19115081522613764,1,0.30198830366134644,4,1,1,0,D,Liverpool,0,0.19115081522613764,2.9706023447215557,2.9706023447215557
606,Christian Benteke,14,379,0,0.6681805588304996,0,1.2249563708901405,12,7,2,0,F S,Crystal Palace,0,0.6681805588304996,2.072256915271282,0.3498431071639061
610,Pablo Zabaleta,5,196,0,0,0,0.07637394964694977,0,1,0,0,D S,West Ham,0,0,1.127558410167694,1.127558410167694
614,Fernandinho,13,1129,0,0.273392241448164,0,0.08115547150373459,6,2,3,1,D S,Manchester City,0,0.273392241448164,6.209840159863234,6.209840159863234
631,Ashley Young,11,866,0,0.08267359249293804,0,1.6687388122081757,3,19,5,0,D M S,Manchester United,0,0.08267359249293804,2.2867964524775743,2.0042340625077486
633,James McArthur,16,1394,0,0.9112042738124728,2,1.5929980427026749,13,16,2,0,M,Crystal Palace,0,0.9112042738124728,3.41422585118562,1.2924353200942278
635,Alex McCarthy,7,630,0,0,0,0,0,0,0,0,GK,Southampton,0,0,1.6103345081210136,1.6103345081210136
637,Hugo Lloris,7,548,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,0.3107330985367298,0.3107330985367298
639,Toby Alderweireld,16,1440,0,0.15875082276761532,2,0.8088451521471143,6,7,1,0,D,Tottenham,0,0.15875082276761532,5.2341621816158295,4.528315514326096
641,Danny Rose,10,811,0,0.08819849416613579,0,0.6761050913482904,2,11,5,0,D M S,Tottenham,0,0.08819849416613579,1.5782702472060919,1.269272598437965
643,Eric Dier,7,549,0,0.8459794521331787,1,0.1516954880207777,4,5,4,0,D M S,Tottenham,0,0.8459794521331787,3.636078863404691,2.7379682660102844
660,Ben Davies,6,360,0,0.025444841012358665,0,0.033560000360012054,1,2,1,0,D S,Tottenham,0,0.025444841012358665,1.541799757629633,1.5163549147546291
667,Carlos Sánchez,5,42,0,0,0,0,0,0,0,0,S,West Ham,0,0,0.19871912896633148,0.19871912896633148
669,Ashley Westwood,14,1260,0,0.5615352354943752,3,2.8179743234068155,6,21,5,0,M,Burnley,0,0.5615352354943752,3.018637079745531,1.8307527881115675
681,César Azpilicueta,15,1350,0,0.3540400452911854,2,2.578199476003647,6,23,0,0,D M,Chelsea,0,0.3540400452911854,7.786009065806866,6.018806099891663
687,Pedro,4,309,0,1.4055660590529442,0,0.6665644906461239,12,9,0,0,F M,Chelsea,0,1.4055660590529442,2.907247543334961,0.8445011526346207
697,Nemanja Matic,3,161,0,0.12600949592888355,0,0,3,0,0,0,M S,Manchester United,0,0.12600949592888355,0.32575232721865177,0.19974283128976822
699,Gary Cahill,12,1080,0,0.32704943139106035,0,0.06804173812270164,7,2,1,0,D,Crystal Palace,0,0.32704943139106035,0.8150862995535135,0.8150862995535135
706,Lukasz Fabianski,7,573,0,0,0,0,0,0,0,0,GK,West Ham,0,0,0.15159176290035248,0.15159176290035248
710,Neil Taylor,8,609,0,0.12685371190309525,0,0.0630219355225563,3,1,1,0,D S,Aston Villa,0,0.12685371190309525,2.179909026250243,1.990033408626914
712,Jack Cork,15,1297,0,0.8465909296646714,0,0.812540590763092,9,7,0,0,M,Burnley,0,0.8465909296646714,3.596635350957513,2.5237420201301575
723,Ki Sung-yueng,3,137,0,0,0,0.05511658266186714,0,2,0,0,M S,Newcastle United,0,0,0.04251881316304207,0
741,Jordan Pickford,17,1530,0,0,0,0,0,0,0,0,GK,Everton,0,0,0.8059959374368191,0.8059959374368191
743,Dwight Gayle,5,55,0,0.5642099976539612,0,0,1,0,0,0,S,Newcastle United,0,0.5642099976539612,0.5642099976539612,0
745,Kasper Schmeichel,17,1530,0,0,0,0.18576166033744812,0,1,0,0,GK,Leicester,0,0,1.6750794313848019,1.4893177710473537
748,Wes Morgan,4,52,0,0,0,0,0,0,0,0,S,Leicester,0,0,0,0
749,Christian Fuchs,4,271,0,0.06797040719538927,0,0.10093383491039276,2,2,0,0,D S,Leicester,0,0.06797040719538927,1.3545662462711334,1.2777039408683777
752,Daniel Drinkwater,1,61,0,0,0,0,0,0,0,0,M,Burnley,0,0,0,0
753,Marc Albrighton,8,193,0,0.1251978799700737,1,1.3405506610870361,4,9,1,0,M S,Leicester,0,0.1251978799700737,1.221725920215249,0.323675736784935
762,Demarai Gray,10,245,0,0.41586137004196644,1,0.9191140905022621,6,6,1,0,M S,Leicester,0,0.41586137004196644,1.9688322246074677,1.0232879482209682
764,Daryl Janmaat,8,611,0,0.33076496608555317,1,0.39833011105656624,4,6,1,0,D M S,Watford,0,0.33076496608555317,1.803520591929555,1.2739350404590368
787,Ryan Bennett,8,457,0,0.02391529269516468,0,0.09054247103631496,1,2,2,0,D S,Wolverhampton Wanderers,0,0.02391529269516468,0.7150196265429258,0.6244771387428045
803,Ben Foster,17,1530,0,0.3458039164543152,0,0.03670657053589821,1,1,0,0,GK,Watford,0,0.3458039164543152,1.0932120494544506,1.056505475193262
804,Craig Dawson,13,1068,0,0.7912641437724233,0,0.07949306070804596,9,1,3,0,D S,Watford,0,0.7912641437724233,1.8083906341344118,1.8083906341344118
825,Adam Smith,10,854,0,0.6487365737557411,1,0.7962404172867537,2,4,2,0,D M,Bournemouth,0,0.6487365737557411,3.184621976688504,2.518746653571725
836,Victor Wanyama,2,21,0,0,0,0,0,0,1,0,S,Tottenham,0,0,0.12857069075107574,0.12857069075107574
839,Shane Long,9,410,0,1.5380893349647522,1,1.6542414911091328,10,7,0,0,F S,Southampton,0,1.5380893349647522,1.600276943296194,0.15851861611008644
842,Oriol Romeu,14,1112,0,0.12581687234342098,0,0.4596923589706421,4,7,2,0,M S,Southampton,0,0.12581687234342098,1.8721417002379894,1.4116896986961365
845,Maya Yoshida,8,555,0,0.9399021724238992,0,0.07044664770364761,5,1,1,0,D S,Southampton,0,0.9399021724238992,0.665345230139792,0.58598592877388
847,Cédric Soares,9,754,0,0.4695850405842066,0,0.5592769384384155,6,8,1,0,D M,Southampton,0,0.4695850405842066,2.2456331104040146,1.4468723088502884
853,Paul Dummett,14,1127,0,0.024163909256458282,0,0.012761619873344898,2,1,2,0,D S,Newcastle United,0,0.024163909256458282,1.510002571158111,1.4984364239498973
857,Phil Bardsley,5,450,0,0.040915271267294884,0,0.3721204698085785,3,1,1,0,D,Burnley,0,0.040915271267294884,0.5045707542449236,0.1197007279843092
876,Fabian Delph,7,554,0,0.01838066056370735,0,0.1527999322861433,1,3,2,0,M S,Everton,0,0.01838066056370735,1.3648116514086723,1.2791263088583946
882,Glenn Murray,11,337,0,1.102527461014688,0,0.8032588064670563,6,2,0,0,F S,Brighton,0,1.102527461014688,1.646422359161079,0.10378171317279339
885,Kyle Walker-Peters,3,245,0,0.023991357535123825,0,0.0696899201720953,1,2,0,0,D,Tottenham,0,0.023991357535123825,0.48942799493670464,0.4720887057483196
887,Erik Pieters,15,1241,0,0.17830897588282824,3,1.5232813628390431,7,10,1,0,D S,Burnley,0,0.17830897588282824,2.74683906044811,1.1231451900675893
902,Sam Byram,9,636,0,0.754096444696188,0,0,7,0,3,0,D S,Norwich,0,0.754096444696188,1.4527841210365295,1.119868278503418
908,Muhamed Besic,3,33,0,0,0,0.0868392065167427,0,1,0,0,S,Sheffield United,0,0,0.0868392065167427,0
925,Patrick Roberts,3,19,0,0,0,0,0,0,0,0,S,Norwich,0,0,0,0
934,Axel Tuanzebe,5,186,0,0,0,0,0,0,0,0,D S,Manchester United,0,0,0.17384924739599228,0.17384924739599228
935,Kurt Zouma,16,1351,0,0.9809209816157818,0,0,12,0,1,0,D S,Chelsea,0,0.9809209816157818,5.906528316438198,5.897144138813019
951,Phil Jones,1,47,0,0,0,0,0,0,0,0,D,Manchester United,0,0,0.03672408685088158,0.03672408685088158
971,Harry Winks,15,938,0,0.19892471469938755,0,0.5155849643051624,7,8,4,0,M S,Tottenham,0,0.19892471469938755,4.132957465946674,3.615396559238434
973,Paulo Gazzaniga,11,982,0,0,0,0.4000612497329712,0,1,0,0,GK S,Tottenham,0,0,1.8668635562062263,1.4668022952973843
982,Tim Krul,15,1350,0,0,0,0,0,0,2,0,GK,Norwich,0,0,2.104130055755377,2.104130055755377
985,Mason Holgate,10,736,0,0.5174666093662381,2,0.6818345487117767,7,2,2,0,D M S,Everton,0,0.5174666093662381,2.164847871288657,1.5127969272434711
987,Joseph Gomez,8,279,0,0,0,0.09766336716711521,0,3,1,0,D S,Liverpool,0,0,1.5177397225052118,1.4283337444067001
1006,Luke Shaw,7,402,0,0.21603696048259735,0,0.3311629146337509,4,5,1,0,D S,Manchester United,0,0.21603696048259735,1.1100477129220963,0.8805606514215469
1017,Matej Vydra,5,74,0,0.09183474630117416,1,0.020001012831926346,2,1,0,0,S,Burnley,0,0.09183474630117416,0.08116346225142479,0
1036,Jack Wilshere,6,168,0,0,0,0,0,0,0,0,M S,West Ham,0,0,0,0
1040,Angelino,6,417,0,0.20923293381929398,0,1.9232049360871315,5,9,1,0,D S,Manchester City,0,0.20923293381929398,2.7633532881736755,2.369252860546112
1053,Keinan Davis,6,64,0,0.5294855050742626,0,0.036154952831566334,4,2,0,0,S,Aston Villa,0,0.5294855050742626,0.8746099127456546,0.3989892601966858
1208,Felipe Anderson,15,1112,0,1.8485441971570253,3,2.230644840747118,18,19,1,0,M,West Ham,0,1.8485441971570253,6.443066814914346,3.092568824067712
1217,Moritz Leitner,9,689,0,0.21781209856271744,0,0.3639685455709696,8,7,1,0,M S,Norwich,0,0.21781209856271744,4.275749620050192,3.8308897875249386
1234,Dennis Praet,12,482,0,0.2983604669570923,1,0.9270003139972687,6,5,0,0,M S,Leicester,0,0.2983604669570923,4.04285747744143,3.2321495227515697
1245,Emerson,10,795,0,1.0234729629009962,0,1.3493458591401577,11,12,1,0,D,Chelsea,0,1.0234729629009962,5.419670291244984,4.1084663942456245
1257,Alisson,9,745,0,0,0,0,0,0,0,1,GK,Liverpool,0,0,1.610005922615528,1.610005922615528
1304,Moise Kean,12,324,0,1.2358520328998566,1,1.150139570236206,12,3,0,0,F S,Everton,0,1.2358520328998566,2.0743643660098314,0.13677858747541904
1441,Adam Masina,7,482,0,0.028007233515381813,0,0.0569686209782958,2,3,2,0,D S,Watford,0,0.028007233515381813,0.2210327386856079,0.1463039591908455
1545,Emil Krafth,7,423,0,0.3382335752248764,0,0,3,0,0,0,D M S,Newcastle United,0,0.3382335752248764,0.5069530382752419,0.16871946305036545
1651,Tom Heaton,16,1440,0,0,0,0,0,0,0,0,GK,Aston Villa,0,0,2.095072572119534,2.095072572119534
1652,Matthew Lowton,12,1080,0,0.014243402518332005,1,1.274649852886796,1,11,2,0,D,Burnley,0,0.014243402518332005,2.511770114302635,1.4867732487618923
1654,Ben Mee,17,1530,0,0.2252044128254056,0,0.9461937006562948,8,5,2,0,D,Burnley,0,0.2252044128254056,1.0197090934962034,0.9957041386514902
1677,Nathaniel Chalobah,6,259,0,0.10090031661093235,0,0.1336609572172165,2,2,0,0,M S,Watford,0,0.10090031661093235,0.5366069823503494,0.4292940888553858
1679,Dominic Solanke,15,752,0,1.873337958008051,0,0.7575233681127429,18,9,1,0,F S,Bournemouth,0,1.873337958008051,3.8792190812528133,1.9495811313390732
1685,Ahmed Elmohamady,8,419,0,0.12786316126585007,1,1.3098885118961334,3,11,0,0,D S,Aston Villa,0,0.12786316126585007,1.953292602673173,1.7868184298276901
1687,Harry Maguire,17,1530,0,1.5263463826850057,0,0.3566853366792202,16,11,2,0,D,Manchester United,0,1.5263463826850057,4.019384130835533,3.758294250816107
1699,Shkodran Mustafi,1,90,0,0.16687580943107605,0,0,2,0,0,0,D,Arsenal,0,0.16687580943107605,0.09208522737026215,0.09208522737026215
1719,Javier Manquillo,8,569,0,0.03594760596752167,1,0.07668386213481426,1,2,2,0,D M S,Newcastle United,0,0.03594760596752167,0.8094690851867199,0.6968376180157065
1724,Isaac Success,3,41,0,0.09479810297489166,0,0.05467768758535385,1,1,0,0,S,Watford,0,0.09479810297489166,0.19444969296455383,0.04497389867901802
1725,Christian Kabasele,9,788,0,0.030742705799639225,0,0,2,0,1,1,D,Watford,0,0.030742705799639225,1.1295181093737483,1.1295181093737483
1729,Georges-Kévin Nkoudou,1,1,0,0.056358423084020615,0,0,1,0,0,0,S,Tottenham,0,0.056358423084020615,0.056358423084020615,0
1731,Claudio Bravo,1,90,0,0,0,0,0,0,0,0,GK,Manchester City,0,0,0.10506187379360199,0.10506187379360199
1734,Sofiane Boufal,12,467,0,0.8344037318602204,2,2.372245918959379,15,11,1,0,M S,Southampton,0,0.8344037318602204,5.6413412326946855,3.354809300042689
1735,Jack Stephens,9,748,0,0.09668873250484467,1,0.0656585693359375,1,1,0,0,D S,Southampton,0,0.09668873250484467,2.0471154004335403,1.8847681060433388
1740,Paul Pogba,5,450,0,1.105639398097992,2,1.2481929957866669,9,13,0,0,M,Manchester United,0,0.34447054006159306,2.460714817047119,1.8189807757735252
1749,Rob Holding,1,77,0,0,0,0,0,0,0,0,D,Arsenal,0,0,0,0
1750,Ainsley Maitland-Niles,8,670,0,0.40764421597123146,2,1.3843839019536972,3,8,0,1,D,Arsenal,0,0.40764421597123146,3.6678355634212494,2.1113722156733274
1760,Arthur Masuaku,7,468,0,0.031528474763035774,1,1.1641652509570122,2,6,1,1,D S,West Ham,0,0.031528474763035774,2.6338383816182613,2.4581284187734127
1785,Nampalys Mendy,1,1,0,0,0,0,0,0,0,0,S,Leicester,0,0,0,0
1789,Lewis Cook,11,551,0,0.11246699560433626,0,0.34047427773475647,4,6,1,0,M S,Bournemouth,0,0.11246699560433626,0.892807137221098,0.6736451499164104
1822,Antonio Rüdiger,2,138,0,0.09429298341274261,0,0,2,0,0,0,D,Chelsea,0,0.09429298341274261,0.3202344700694084,0.3202344700694084
1823,Lucas Digne,17,1443,0,0.584139377810061,3,3.5773553578183055,15,42,2,0,D M,Everton,0,0.584139377810061,3.981932258233428,2.748126905411482
1883,Ravel Morrison,1,11,0,0.02669377438724041,0,0,1,0,0,0,S,Sheffield United,0,0.02669377438724041,0,0
1950,Martín Montoya,15,1164,0,1.4007182605564594,1,1.0836157938465476,7,10,3,0,D M S,Brighton,0,1.4007182605564594,5.308821637183428,3.2680971026420593
2132,Jota,6,262,0,0.08581229485571384,1,0.5682314299046993,3,4,0,0,F M S,Aston Villa,0,0.08581229485571384,1.4429264329373837,0.8490683436393738
2182,Jefferson Lerma,15,1224,0,0.2508955067023635,1,0.6575883664190769,12,6,7,0,M S,Bournemouth,0,0.2508955067023635,3.562044471502304,3.2219251431524754
2190,Vicente Guaita,15,1350,0,0,0,0,0,0,1,0,GK,Crystal Palace,0,0,1.1026843525469303,1.1026843525469303
2203,Emiliano Buendía,17,1248,0,1.1883873958140612,5,3.0896166656166315,17,41,2,0,M S,Norwich,0,1.1883873958140612,7.037720941007137,4.356658171862364
2335,Pablo Fornals,16,868,0,0.8245479110628366,3,1.260539721697569,16,11,1,0,M S,West Ham,0,0.8245479110628366,2.784604286774993,1.8255845550447702
2344,Christian Atsu,14,559,0,0.24635672383010387,3,0.7012380287051201,5,12,1,0,M S,Newcastle United,0,0.24635672383010387,1.49619653634727,0.6700121480971575
2379,João Cancelo,6,394,0,0.19452588818967342,0,1.3101507127285004,6,5,1,0,D S,Manchester City,0,0.19452588818967342,5.5917525589466095,4.615465402603149
2383,André Gomes,8,585,0,0.03683836758136749,0,0.3579856604337692,2,6,3,0,M S,Everton,0,0.03683836758136749,1.622893288731575,1.228069245815277
2385,Mat Ryan,17,1530,0,0,0,0,0,0,0,0,GK,Brighton,0,0,2.470311675220728,2.470311675220728
2390,Víctor Camarasa,1,3,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0.06537716835737228,0.06537716835737228
2446,Dani Ceballos,11,665,0,0.34221556410193443,2,0.5954952538013458,9,11,0,0,M S,Arsenal,0,0.34221556410193443,3.318167109042406,2.687764525413513
2498,Aymeric Laporte,4,306,0,0.08190283179283142,0,0.1450343132019043,1,2,1,0,D,Manchester City,0,0.08190283179283142,3.1033012717962265,3.034108027815819
2509,Dimitri Foulquier,3,52,0,0,0,0,0,0,0,0,M S,Watford,0,0,0,0
2673,Albian Ajeti,5,89,0,0,0,0.03874383121728897,0,2,0,0,S,West Ham,0,0,0.03874383121728897,0
2958,Oleksandr Zinchenko,8,584,0,0.2865631803870201,0,0.6756686009466648,8,11,0,0,D S,Manchester City,0,0.2865631803870201,6.353054329752922,5.960655678063631
3203,Issa Diop,14,1147,0,0.7782335132360458,0,0.4077252149581909,6,1,5,0,D S,West Ham,0,0.7782335132360458,1.391232118010521,1.3301336020231247
3253,Frederic Guilbert,14,1159,0,0.2016809731721878,2,1.005998495966196,4,7,4,0,D S,Aston Villa,0,0.2016809731721878,3.021514121443033,2.697079412639141
3357,Djibril Sidibe,9,670,0,0.055729109793901443,3,1.8957608751952648,2,7,2,0,D M S,Everton,0,0.055729109793901443,3.1247663274407387,1.173276387155056
3358,Ibrahim Amadou,10,733,0,0.5692330822348595,0,0.050286222249269485,5,1,1,0,D M S,Norwich,0,0.5692330822348595,1.2464548200368881,1.150982290506363
3389,Benjamin Mendy,6,481,0,0.1342591494321823,1,0.07633049786090851,3,3,1,0,D,Manchester City,0,0.1342591494321823,4.017029322683811,3.9765694811940193
3600,Serge Aurier,12,1007,0,0.25085612013936043,2,1.4705826546996832,7,13,0,1,D M,Tottenham,0,0.25085612013936043,4.463336290791631,3.1004063077270985
3873,Ezequiel Schelotto,3,33,0,0.07975748926401138,0,0,1,0,0,0,S,Brighton,0,0.07975748926401138,0.1270795501768589,0.04732206091284752
4475,Jed Steer,1,7,0,0,0,0,0,0,0,0,GK,Aston Villa,0,0,0,0
4764,Jean-Philippe Gbamin,2,135,0,0,0,0,0,0,0,0,M S,Everton,0,0,0,0
5043,Kiko Femenía,13,1013,0,0.08743352815508842,0,0.8239034544676542,3,11,4,0,D M S,Watford,0,0.08743352815508842,2.1146643590182066,1.6514552468433976
5061,Kepa,17,1530,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,2.481584846973419,2.481584846973419
5065,Diego Rico,14,1217,0,0.15290228463709354,2,1.8796376781538129,7,19,4,0,D M,Bournemouth,0,0.15290228463709354,3.1005700193345547,2.6149213165044785
5087,Roberto Jiménez,7,597,0,0,0,0,0,0,0,0,GK S,West Ham,0,0,0.12290309742093086,0.12290309742093086
5234,Jesús Vallejo,2,163,0,0,0,0,0,0,1,0,D S,Wolverhampton Wanderers,0,0,0.05839471146464348,0.05839471146464348
